range,percentage,min,max,fund_slug
"$0 - $1,000,000",0.0,0,1000000.0,wolf
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,wolf
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,wolf
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,wolf
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,wolf
"$50,000,000+",0.0,50000000,,wolf
"$0 - $1,000,000",0.0,0,1000000.0,zerostage
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,zerostage
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,zerostage
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,zerostage
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,zerostage
"$50,000,000+",0.0,50000000,,zerostage
"$0 - $1,000,000",0.0,0,1000000.0,geekcartel
"$1,000,000 - $3,000,000",13.33,1000000,3000000.0,geekcartel
"$3,000,000 - $10,000,000",66.67,3000000,10000000.0,geekcartel
"$10,000,000 - $20,000,000",6.67,10000000,20000000.0,geekcartel
"$20,000,000 - $50,000,000",13.33,20000000,50000000.0,geekcartel
"$50,000,000+",0.0,50000000,,geekcartel
"$0 - $1,000,000",0.0,0,1000000.0,interchain-foundation
"$1,000,000 - $3,000,000",25.0,1000000,3000000.0,interchain-foundation
"$3,000,000 - $10,000,000",75.0,3000000,10000000.0,interchain-foundation
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,interchain-foundation
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,interchain-foundation
"$50,000,000+",0.0,50000000,,interchain-foundation
"$0 - $1,000,000",0.0,0,1000000.0,binary-builders
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,binary-builders
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,binary-builders
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,binary-builders
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,binary-builders
"$50,000,000+",0.0,50000000,,binary-builders
"$0 - $1,000,000",0.0,0,1000000.0,unicorn-verse
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,unicorn-verse
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,unicorn-verse
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,unicorn-verse
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,unicorn-verse
"$50,000,000+",0.0,50000000,,unicorn-verse
"$0 - $1,000,000",0.0,0,1000000.0,heartcore-capital
"$1,000,000 - $3,000,000",37.5,1000000,3000000.0,heartcore-capital
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,heartcore-capital
"$10,000,000 - $20,000,000",12.5,10000000,20000000.0,heartcore-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,heartcore-capital
"$50,000,000+",0.0,50000000,,heartcore-capital
"$0 - $1,000,000",20.0,0,1000000.0,outliers-fund
"$1,000,000 - $3,000,000",60.0,1000000,3000000.0,outliers-fund
"$3,000,000 - $10,000,000",20.0,3000000,10000000.0,outliers-fund
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,outliers-fund
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,outliers-fund
"$50,000,000+",0.0,50000000,,outliers-fund
"$0 - $1,000,000",0.0,0,1000000.0,bullish
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,bullish
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,bullish
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,bullish
"$20,000,000 - $50,000,000",25.0,20000000,50000000.0,bullish
"$50,000,000+",25.0,50000000,,bullish
"$0 - $1,000,000",50.0,0,1000000.0,nonagon
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,nonagon
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,nonagon
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,nonagon
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,nonagon
"$50,000,000+",0.0,50000000,,nonagon
"$0 - $1,000,000",5.0,0,1000000.0,hyperithm
"$1,000,000 - $3,000,000",40.0,1000000,3000000.0,hyperithm
"$3,000,000 - $10,000,000",55.0,3000000,10000000.0,hyperithm
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,hyperithm
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,hyperithm
"$50,000,000+",0.0,50000000,,hyperithm
"$0 - $1,000,000",0.0,0,1000000.0,bitcoin-startup-lab
"$1,000,000 - $3,000,000",66.67,1000000,3000000.0,bitcoin-startup-lab
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,bitcoin-startup-lab
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,bitcoin-startup-lab
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,bitcoin-startup-lab
"$50,000,000+",0.0,50000000,,bitcoin-startup-lab
"$0 - $1,000,000",0.0,0,1000000.0,sypher-capital
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,sypher-capital
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,sypher-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,sypher-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,sypher-capital
"$50,000,000+",0.0,50000000,,sypher-capital
"$0 - $1,000,000",0.0,0,1000000.0,disruptech
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,disruptech
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,disruptech
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,disruptech
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,disruptech
"$50,000,000+",0.0,50000000,,disruptech
"$0 - $1,000,000",0.0,0,1000000.0,lif
"$1,000,000 - $3,000,000",58.33,1000000,3000000.0,lif
"$3,000,000 - $10,000,000",25.0,3000000,10000000.0,lif
"$10,000,000 - $20,000,000",8.33,10000000,20000000.0,lif
"$20,000,000 - $50,000,000",8.33,20000000,50000000.0,lif
"$50,000,000+",0.0,50000000,,lif
"$0 - $1,000,000",0.0,0,1000000.0,baring-vostok
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,baring-vostok
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,baring-vostok
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,baring-vostok
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,baring-vostok
"$50,000,000+",0.0,50000000,,baring-vostok
"$0 - $1,000,000",0.0,0,1000000.0,alfacatalyst
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,alfacatalyst
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,alfacatalyst
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,alfacatalyst
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,alfacatalyst
"$50,000,000+",0.0,50000000,,alfacatalyst
"$0 - $1,000,000",12.5,0,1000000.0,smo-capital
"$1,000,000 - $3,000,000",37.5,1000000,3000000.0,smo-capital
"$3,000,000 - $10,000,000",37.5,3000000,10000000.0,smo-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,smo-capital
"$20,000,000 - $50,000,000",12.5,20000000,50000000.0,smo-capital
"$50,000,000+",0.0,50000000,,smo-capital
"$0 - $1,000,000",33.33,0,1000000.0,deep-ventures
"$1,000,000 - $3,000,000",33.33,1000000,3000000.0,deep-ventures
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,deep-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,deep-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,deep-ventures
"$50,000,000+",0.0,50000000,,deep-ventures
"$0 - $1,000,000",0.0,0,1000000.0,harlemcapital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,harlemcapital
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,harlemcapital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,harlemcapital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,harlemcapital
"$50,000,000+",0.0,50000000,,harlemcapital
"$0 - $1,000,000",33.33,0,1000000.0,silvermine
"$1,000,000 - $3,000,000",33.33,1000000,3000000.0,silvermine
"$3,000,000 - $10,000,000",16.67,3000000,10000000.0,silvermine
"$10,000,000 - $20,000,000",16.67,10000000,20000000.0,silvermine
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,silvermine
"$50,000,000+",0.0,50000000,,silvermine
"$0 - $1,000,000",0.0,0,1000000.0,social-graph-ventures
"$1,000,000 - $3,000,000",66.67,1000000,3000000.0,social-graph-ventures
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,social-graph-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,social-graph-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,social-graph-ventures
"$50,000,000+",0.0,50000000,,social-graph-ventures
"$0 - $1,000,000",0.0,0,1000000.0,coinvestor
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,coinvestor
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,coinvestor
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,coinvestor
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,coinvestor
"$50,000,000+",0.0,50000000,,coinvestor
"$0 - $1,000,000",0.0,0,1000000.0,a100x
"$1,000,000 - $3,000,000",33.33,1000000,3000000.0,a100x
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,a100x
"$10,000,000 - $20,000,000",33.33,10000000,20000000.0,a100x
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,a100x
"$50,000,000+",0.0,50000000,,a100x
"$0 - $1,000,000",0.0,0,1000000.0,danxia-capital
"$1,000,000 - $3,000,000",33.33,1000000,3000000.0,danxia-capital
"$3,000,000 - $10,000,000",66.67,3000000,10000000.0,danxia-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,danxia-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,danxia-capital
"$50,000,000+",0.0,50000000,,danxia-capital
"$0 - $1,000,000",0.0,0,1000000.0,unicorn-ventures
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,unicorn-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,unicorn-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,unicorn-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,unicorn-ventures
"$50,000,000+",0.0,50000000,,unicorn-ventures
"$0 - $1,000,000",0.0,0,1000000.0,lunar-labs-capital
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,lunar-labs-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,lunar-labs-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,lunar-labs-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,lunar-labs-capital
"$50,000,000+",0.0,50000000,,lunar-labs-capital
"$0 - $1,000,000",0.0,0,1000000.0,stellation-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,stellation-capital
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,stellation-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,stellation-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,stellation-capital
"$50,000,000+",0.0,50000000,,stellation-capital
"$0 - $1,000,000",0.0,0,1000000.0,coinvestor-ventures
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,coinvestor-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,coinvestor-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,coinvestor-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,coinvestor-ventures
"$50,000,000+",0.0,50000000,,coinvestor-ventures
"$0 - $1,000,000",0.0,0,1000000.0,hexa
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,hexa
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,hexa
"$10,000,000 - $20,000,000",100.0,10000000,20000000.0,hexa
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,hexa
"$50,000,000+",0.0,50000000,,hexa
"$0 - $1,000,000",0.0,0,1000000.0,karman-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,karman-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,karman-ventures
"$10,000,000 - $20,000,000",100.0,10000000,20000000.0,karman-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,karman-ventures
"$50,000,000+",0.0,50000000,,karman-ventures
"$0 - $1,000,000",0.0,0,1000000.0,variv
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,variv
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,variv
"$10,000,000 - $20,000,000",100.0,10000000,20000000.0,variv
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,variv
"$50,000,000+",0.0,50000000,,variv
"$0 - $1,000,000",0.0,0,1000000.0,psalion-vc
"$1,000,000 - $3,000,000",43.75,1000000,3000000.0,psalion-vc
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,psalion-vc
"$10,000,000 - $20,000,000",6.25,10000000,20000000.0,psalion-vc
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,psalion-vc
"$50,000,000+",0.0,50000000,,psalion-vc
"$0 - $1,000,000",0.0,0,1000000.0,ergodic-capital
"$1,000,000 - $3,000,000",25.0,1000000,3000000.0,ergodic-capital
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,ergodic-capital
"$10,000,000 - $20,000,000",25.0,10000000,20000000.0,ergodic-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,ergodic-capital
"$50,000,000+",0.0,50000000,,ergodic-capital
"$0 - $1,000,000",0.0,0,1000000.0,hodl-ventures
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,hodl-ventures
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,hodl-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,hodl-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,hodl-ventures
"$50,000,000+",0.0,50000000,,hodl-ventures
"$0 - $1,000,000",0.0,0,1000000.0,mochax-ventures
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,mochax-ventures
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,mochax-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,mochax-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,mochax-ventures
"$50,000,000+",0.0,50000000,,mochax-ventures
"$0 - $1,000,000",15.0,0,1000000.0,fulgur-ventures
"$1,000,000 - $3,000,000",20.0,1000000,3000000.0,fulgur-ventures
"$3,000,000 - $10,000,000",40.0,3000000,10000000.0,fulgur-ventures
"$10,000,000 - $20,000,000",5.0,10000000,20000000.0,fulgur-ventures
"$20,000,000 - $50,000,000",5.0,20000000,50000000.0,fulgur-ventures
"$50,000,000+",15.0,50000000,,fulgur-ventures
"$0 - $1,000,000",0.0,0,1000000.0,everstake
"$1,000,000 - $3,000,000",30.0,1000000,3000000.0,everstake
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,everstake
"$10,000,000 - $20,000,000",20.0,10000000,20000000.0,everstake
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,everstake
"$50,000,000+",0.0,50000000,,everstake
"$0 - $1,000,000",0.0,0,1000000.0,avid3
"$1,000,000 - $3,000,000",71.43,1000000,3000000.0,avid3
"$3,000,000 - $10,000,000",28.57,3000000,10000000.0,avid3
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,avid3
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,avid3
"$50,000,000+",0.0,50000000,,avid3
"$0 - $1,000,000",0.0,0,1000000.0,motier-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,motier-ventures
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,motier-ventures
"$10,000,000 - $20,000,000",33.33,10000000,20000000.0,motier-ventures
"$20,000,000 - $50,000,000",16.67,20000000,50000000.0,motier-ventures
"$50,000,000+",0.0,50000000,,motier-ventures
"$0 - $1,000,000",0.0,0,1000000.0,sc-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,sc-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,sc-ventures
"$10,000,000 - $20,000,000",66.67,10000000,20000000.0,sc-ventures
"$20,000,000 - $50,000,000",33.33,20000000,50000000.0,sc-ventures
"$50,000,000+",0.0,50000000,,sc-ventures
"$0 - $1,000,000",0.0,0,1000000.0,build-a-bera-workshop
"$1,000,000 - $3,000,000",66.67,1000000,3000000.0,build-a-bera-workshop
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,build-a-bera-workshop
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,build-a-bera-workshop
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,build-a-bera-workshop
"$50,000,000+",0.0,50000000,,build-a-bera-workshop
"$0 - $1,000,000",0.0,0,1000000.0,motive-partners
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,motive-partners
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,motive-partners
"$10,000,000 - $20,000,000",100.0,10000000,20000000.0,motive-partners
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,motive-partners
"$50,000,000+",0.0,50000000,,motive-partners
"$0 - $1,000,000",0.0,0,1000000.0,chainalysis
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,chainalysis
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,chainalysis
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,chainalysis
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,chainalysis
"$50,000,000+",100.0,50000000,,chainalysis
"$0 - $1,000,000",7.69,0,1000000.0,candaq
"$1,000,000 - $3,000,000",46.15,1000000,3000000.0,candaq
"$3,000,000 - $10,000,000",30.77,3000000,10000000.0,candaq
"$10,000,000 - $20,000,000",7.69,10000000,20000000.0,candaq
"$20,000,000 - $50,000,000",7.69,20000000,50000000.0,candaq
"$50,000,000+",0.0,50000000,,candaq
"$0 - $1,000,000",0.0,0,1000000.0,tangent
"$1,000,000 - $3,000,000",10.0,1000000,3000000.0,tangent
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,tangent
"$10,000,000 - $20,000,000",30.0,10000000,20000000.0,tangent
"$20,000,000 - $50,000,000",10.0,20000000,50000000.0,tangent
"$50,000,000+",0.0,50000000,,tangent
"$0 - $1,000,000",0.0,0,1000000.0,pinnacle-venture-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,pinnacle-venture-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,pinnacle-venture-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,pinnacle-venture-capital
"$20,000,000 - $50,000,000",100.0,20000000,50000000.0,pinnacle-venture-capital
"$50,000,000+",0.0,50000000,,pinnacle-venture-capital
"$0 - $1,000,000",0.0,0,1000000.0,primal-capital
"$1,000,000 - $3,000,000",26.67,1000000,3000000.0,primal-capital
"$3,000,000 - $10,000,000",60.0,3000000,10000000.0,primal-capital
"$10,000,000 - $20,000,000",13.33,10000000,20000000.0,primal-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,primal-capital
"$50,000,000+",0.0,50000000,,primal-capital
"$0 - $1,000,000",0.0,0,1000000.0,aquanow
"$1,000,000 - $3,000,000",36.36,1000000,3000000.0,aquanow
"$3,000,000 - $10,000,000",63.64,3000000,10000000.0,aquanow
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,aquanow
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,aquanow
"$50,000,000+",0.0,50000000,,aquanow
"$0 - $1,000,000",0.0,0,1000000.0,nonce-classic
"$1,000,000 - $3,000,000",44.44,1000000,3000000.0,nonce-classic
"$3,000,000 - $10,000,000",55.56,3000000,10000000.0,nonce-classic
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,nonce-classic
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,nonce-classic
"$50,000,000+",0.0,50000000,,nonce-classic
"$0 - $1,000,000",0.0,0,1000000.0,nayt-technologies
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,nayt-technologies
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,nayt-technologies
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,nayt-technologies
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,nayt-technologies
"$50,000,000+",0.0,50000000,,nayt-technologies
"$0 - $1,000,000",0.0,0,1000000.0,fx168-finance
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,fx168-finance
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,fx168-finance
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,fx168-finance
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,fx168-finance
"$50,000,000+",0.0,50000000,,fx168-finance
"$0 - $1,000,000",50.0,0,1000000.0,ocean
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,ocean
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,ocean
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,ocean
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,ocean
"$50,000,000+",0.0,50000000,,ocean
"$0 - $1,000,000",0.0,0,1000000.0,wemix
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,wemix
"$3,000,000 - $10,000,000",60.0,3000000,10000000.0,wemix
"$10,000,000 - $20,000,000",20.0,10000000,20000000.0,wemix
"$20,000,000 - $50,000,000",20.0,20000000,50000000.0,wemix
"$50,000,000+",0.0,50000000,,wemix
"$0 - $1,000,000",0.0,0,1000000.0,prometehuz
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,prometehuz
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,prometehuz
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,prometehuz
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,prometehuz
"$50,000,000+",0.0,50000000,,prometehuz
"$0 - $1,000,000",0.0,0,1000000.0,nydig
"$1,000,000 - $3,000,000",6.67,1000000,3000000.0,nydig
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,nydig
"$10,000,000 - $20,000,000",13.33,10000000,20000000.0,nydig
"$20,000,000 - $50,000,000",6.67,20000000,50000000.0,nydig
"$50,000,000+",40.0,50000000,,nydig
"$0 - $1,000,000",23.08,0,1000000.0,east-ventures
"$1,000,000 - $3,000,000",46.15,1000000,3000000.0,east-ventures
"$3,000,000 - $10,000,000",23.08,3000000,10000000.0,east-ventures
"$10,000,000 - $20,000,000",7.69,10000000,20000000.0,east-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,east-ventures
"$50,000,000+",0.0,50000000,,east-ventures
"$0 - $1,000,000",22.22,0,1000000.0,lightning-ventures
"$1,000,000 - $3,000,000",22.22,1000000,3000000.0,lightning-ventures
"$3,000,000 - $10,000,000",55.56,3000000,10000000.0,lightning-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,lightning-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,lightning-ventures
"$50,000,000+",0.0,50000000,,lightning-ventures
"$0 - $1,000,000",0.0,0,1000000.0,bitcoin-opportunity-fund
"$1,000,000 - $3,000,000",33.33,1000000,3000000.0,bitcoin-opportunity-fund
"$3,000,000 - $10,000,000",66.67,3000000,10000000.0,bitcoin-opportunity-fund
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,bitcoin-opportunity-fund
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,bitcoin-opportunity-fund
"$50,000,000+",0.0,50000000,,bitcoin-opportunity-fund
"$0 - $1,000,000",0.0,0,1000000.0,cetus
"$1,000,000 - $3,000,000",66.67,1000000,3000000.0,cetus
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,cetus
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,cetus
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,cetus
