date,company,amount,stage,category,formatted_amount,timeline,fund_slug
"Jun 26, 2023","{'name': 'Shutter', 'key': 'shutter', 'logo': 'https://img.cryptorank.io/coins/60x60.shutter1687937483009.png'}",2360000.0,Undisclosed,"{'name': 'DeFi', 'slug': 'defi'}","$2,360,000","Jun 26, 2023 • Undisclosed",coinix
"Jun 12, 2024","{'name': 'Nexus Network', 'key': 'nexus-network', 'logo': 'https://img.cryptorank.io/coins/60x60.nexus_network1718280517464.png'}",1000000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$1,000,000","Jun 12, 2024 • Seed",coinix
"Dec 09, 2024","{'name': 'ChainAware.ai', 'key': 'chain-aware-ai', 'logo': 'https://img.cryptorank.io/coins/60x60.chain_aware_ai1731494599449.png'}",0.0,Undisclosed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}",$0,"Dec 09, 2024 • Undisclosed",coinix
"Apr 13, 2023","{'name': 'NATIX Network', 'key': 'natix-network', 'logo': 'https://img.cryptorank.io/coins/60x60.natix_network1681466068934.png'}",3500000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$3,500,000","Apr 13, 2023 • Seed",coinix
"Dec 09, 2024","{'name': 'Mandala Chain', 'key': 'mandala-chain', 'logo': 'https://img.cryptorank.io/coins/60x60.mandala_chain1733757768992.png'}",1000000.0,Pre Seed,"{'name': 'Chain', 'slug': 'chain'}","$1,000,000","Dec 09, 2024 • Pre Seed",nls-ventures
"Dec 08, 2022","{'name': 'Earn Alliance', 'key': 'earn-alliance', 'logo': 'https://img.cryptorank.io/coins/60x60.earn_alliance1670574692403.png'}",4750000.0,Seed,"{'name': 'GameFi', 'slug': 'gamefi'}","$4,750,000","Dec 08, 2022 • Seed",nls-ventures
"Jun 22, 2024","{'name': 'Verida', 'key': 'verida', 'logo': 'https://img.cryptorank.io/coins/60x60.verida1708085851923.png'}",5000000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$5,000,000","Jun 22, 2024 • Seed",o-de-capital-partners
"Dec 09, 2024","{'name': 'Mandala Chain', 'key': 'mandala-chain', 'logo': 'https://img.cryptorank.io/coins/60x60.mandala_chain1733757768992.png'}",1000000.0,Pre Seed,"{'name': 'Chain', 'slug': 'chain'}","$1,000,000","Dec 09, 2024 • Pre Seed",o-de-capital-partners
"Dec 09, 2024","{'name': 'Mandala Chain', 'key': 'mandala-chain', 'logo': 'https://img.cryptorank.io/coins/60x60.mandala_chain1733757768992.png'}",1000000.0,Pre Seed,"{'name': 'Chain', 'slug': 'chain'}","$1,000,000","Dec 09, 2024 • Pre Seed",harbour-industrial-capital
"Dec 06, 2024","{'name': 'XD Academy', 'key': 'xd-academy', 'logo': 'https://img.cryptorank.io/coins/60x60.xd_academy1736267103199.png'}",0.0,M&A,"{'name': 'Social', 'slug': 'social'}",$0,"Dec 06, 2024 • M&A",genius-group
"Dec 06, 2024","{'name': 'Suilend', 'key': 'suilend', 'logo': 'https://img.cryptorank.io/coins/60x60.suilend1723042343792.png'}",4000000.0,Undisclosed,"{'name': 'DeFi', 'slug': 'defi'}","$4,000,000","Dec 06, 2024 • Undisclosed",starkiller-capital
"May 28, 2024","{'name': 'Switchboard', 'key': 'switchboard', 'logo': 'https://img.cryptorank.io/coins/60x60.switchboard1716902578620.png'}",7500000.0,Strategic,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$7,500,000","May 28, 2024 • Strategic",starkware
"Jun 20, 2024","{'name': 'Bring', 'key': 'bring', 'logo': 'https://img.cryptorank.io/coins/60x60.bring1718972364505.png'}",1100000.0,Undisclosed,"{'name': 'Social', 'slug': 'social'}","$1,100,000","Jun 20, 2024 • Undisclosed",starkware
"Jul 02, 2024","{'name': 'SendBlocks', 'key': 'send-blocks', 'logo': 'https://img.cryptorank.io/coins/60x60.send_blocks1719940385105.png'}",8200000.0,Seed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$8,200,000","Jul 02, 2024 • Seed",starkware
"Dec 05, 2024","{'name': 'Gevulot', 'key': 'gevulot', 'logo': 'https://img.cryptorank.io/coins/60x60.gevulot1706540872670.png'}",0.0,Undisclosed,"{'name': 'Chain', 'slug': 'chain'}",$0,"Dec 05, 2024 • Undisclosed",starkware
"Aug 05, 2024","{'name': 'Cartridge', 'key': 'cartridge', 'logo': 'https://img.cryptorank.io/coins/60x60.cartridge1722935187808.png'}",7500000.0,Series A,"{'name': 'GameFi', 'slug': 'gamefi'}","$7,500,000","Aug 05, 2024 • Series A",starkware
"Sep 27, 2022","{'name': 'dAMM Finance', 'key': 'damm-finance', 'logo': 'https://img.cryptorank.io/coins/60x60.d_amm_finance1664441864388.png'}",2000000.0,Undisclosed,"{'name': 'DeFi', 'slug': 'defi'}","$2,000,000","Sep 27, 2022 • Undisclosed",prismatic-capital
"Nov 21, 2023","{'name': 'IntentX', 'key': 'intentx', 'logo': 'https://img.cryptorank.io/coins/60x60.intent_x1700642634517.png'}",2500000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$2,500,000","Nov 21, 2023 • Seed",prismatic-capital
"Mar 27, 2024","{'name': 'rug.ai', 'key': 'rug-ai', 'logo': 'https://img.cryptorank.io/coins/60x60.rug_ai1711958083165.png'}",1100000.0,Pre Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$1,100,000","Mar 27, 2024 • Pre Seed",prismatic-capital
"Jan 10, 2024","{'name': 'Convergence', 'key': 'convergence', 'logo': 'https://img.cryptorank.io/coins/60x60.convergence1705309952097.png'}",1800000.0,Undisclosed,"{'name': 'DeFi', 'slug': 'defi'}","$1,800,000","Jan 10, 2024 • Undisclosed",prismatic-capital
"Dec 05, 2024","{'name': 'Holyheld', 'key': 'holyheld-payments', 'logo': 'https://img.cryptorank.io/coins/60x60.holyheld1733417813168.png'}",0.0,Undisclosed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}",$0,"Dec 05, 2024 • Undisclosed",prismatic-capital
"Nov 30, 2022","{'name': 'Daylight', 'key': 'daylight-xyz', 'logo': 'https://img.cryptorank.io/coins/60x60.daylight1727196454550.png'}",3000000.0,Pre Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$3,000,000","Nov 30, 2022 • Pre Seed",tomahawk-vc
"Nov 27, 2024","{'name': 'Margarita Finance', 'key': 'margarita-finance', 'logo': 'https://img.cryptorank.io/coins/60x60.margarita_finance1732719094258.png'}",1000000.0,Pre Seed,"{'name': 'DeFi', 'slug': 'defi'}","$1,000,000","Nov 27, 2024 • Pre Seed",tomahawk-vc
"Jul 25, 2022","{'name': 'DSCVR', 'key': 'dscvrone', 'logo': 'https://img.cryptorank.io/coins/60x60.dscvr1664466687083.png'}",9000000.0,Seed,"{'name': 'Social', 'slug': 'social'}","$9,000,000","Jul 25, 2022 • Seed",tomahawk-vc
"Dec 19, 2022","{'name': 'Pods', 'key': 'pods', 'logo': 'https://img.cryptorank.io/coins/60x60.pods1671100981884.png'}",5600000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$5,600,000","Dec 19, 2022 • Seed",tomahawk-vc
"Dec 05, 2024","{'name': 'Holyheld', 'key': 'holyheld-payments', 'logo': 'https://img.cryptorank.io/coins/60x60.holyheld1733417813168.png'}",0.0,Undisclosed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}",$0,"Dec 05, 2024 • Undisclosed",tomahawk-vc
"Jul 20, 2022","{'name': 'Bluejay Finance', 'key': 'bluejayfinance', 'logo': 'https://img.cryptorank.io/coins/60x60.bluejay_finance1664794600303.png'}",2900000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$2,900,000","Jul 20, 2022 • Seed",moonlandingvc
"Jul 14, 2022","{'name': 'CLUB', 'key': 'clubgame', 'logo': 'https://img.cryptorank.io/coins/60x60.club1665130348817.png'}",3100000.0,Seed,"{'name': 'GameFi', 'slug': 'gamefi'}","$3,100,000","Jul 14, 2022 • Seed",moonlandingvc
"Dec 05, 2024","{'name': 'Holyheld', 'key': 'holyheld-payments', 'logo': 'https://img.cryptorank.io/coins/60x60.holyheld1733417813168.png'}",0.0,Undisclosed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}",$0,"Dec 05, 2024 • Undisclosed",moonlandingvc
"Dec 19, 2023","{'name': 'formless', 'key': 'formless', 'logo': 'https://img.cryptorank.io/coins/60x60.formless1703065804155.png'}",2200000.0,Pre Seed,"{'name': 'Social', 'slug': 'social'}","$2,200,000","Dec 19, 2023 • Pre Seed",zypsy
"Dec 05, 2024","{'name': 'Sekai', 'key': 'sekai', 'logo': 'https://img.cryptorank.io/coins/60x60.sekai1733409094512.png'}",3100000.0,Seed,"{'name': 'Social', 'slug': 'social'}","$3,100,000","Dec 05, 2024 • Seed",zypsy
"Nov 14, 2024","{'name': 'Prosper', 'key': 'prosper', 'logo': 'https://img.cryptorank.io/coins/60x60.prosper1727790883600.png'}",0.0,Undisclosed,"{'name': 'DeFi', 'slug': 'defi'}",$0,"Nov 14, 2024 • Undisclosed",bit-mining
"Dec 05, 2024","{'name': 'Prosper', 'key': 'prosper', 'logo': 'https://img.cryptorank.io/coins/60x60.prosper1727790883600.png'}",0.0,Strategic,"{'name': 'DeFi', 'slug': 'defi'}",$0,"Dec 05, 2024 • Strategic",bit-mining
"Dec 05, 2024","{'name': 'Artificial Superintelligence Alliance', 'key': 'fetch-ai', 'logo': 'https://img.cryptorank.io/coins/60x60.artificial_superintelligence_alliance1719840655318.png'}",0.0,Strategic,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}",$0,"Dec 05, 2024 • Strategic",daim
"May 16, 2023","{'name': 'River Financial', 'key': 'river-financial', 'logo': 'https://img.cryptorank.io/coins/60x60.river_financial1667225205863.png'}",35000000.0,Series B,"{'name': 'CeFi', 'slug': 'ce-fi'}","$35,000,000","May 16, 2023 • Series B",m13
"Mar 05, 2024","{'name': 'io.net', 'key': 'io-net', 'logo': 'https://img.cryptorank.io/coins/60x60.io_net1709655090399.png'}",30000000.0,Series A,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$30,000,000","Mar 05, 2024 • Series A",m13
"Jun 06, 2023","{'name': 'Nori', 'key': 'nori', 'logo': 'https://img.cryptorank.io/coins/60x60.nori1714064241795.png'}",6250000.0,Undisclosed,"{'name': 'CeFi', 'slug': 'ce-fi'}","$6,250,000","Jun 06, 2023 • Undisclosed",m13
"Dec 04, 2024","{'name': 'CAT Labs', 'key': 'cat-labs', 'logo': 'https://img.cryptorank.io/coins/60x60.cat_labs1681207302359.png'}",5400000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$5,400,000","Dec 04, 2024 • Seed",m13
"Apr 19, 2023","{'name': 'Karate Combat', 'key': 'karate-combat', 'logo': 'https://img.cryptorank.io/coins/60x60.karate_combat1681977552069.png'}",18000000.0,Undisclosed,"{'name': 'GameFi', 'slug': 'gamefi'}","$18,000,000","Apr 19, 2023 • Undisclosed",m13
"Oct 15, 2024","{'name': 'Pell Network', 'key': 'pell-network', 'logo': 'https://img.cryptorank.io/coins/60x60.pell_network1721723270112.png'}",3000000.0,Pre Seed,"{'name': 'DeFi', 'slug': 'defi'}","$3,000,000","Oct 15, 2024 • Pre Seed",contribution-capital
"Oct 02, 2023","{'name': 'DLC Link', 'key': 'dlc-link', 'logo': 'https://img.cryptorank.io/coins/60x60.dlc_link1710413496870.png'}",2000000.0,Pre Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$2,000,000","Oct 02, 2023 • Pre Seed",contribution-capital
"May 07, 2024","{'name': 'GOAT Network', 'key': 'goat-network', 'logo': 'https://img.cryptorank.io/coins/60x60.goat_network1723104496263.png'}",5000000.0,Pre-Series A,"{'name': 'Chain', 'slug': 'chain'}","$5,000,000","May 07, 2024 • Pre-Series A",contribution-capital
"Jun 06, 2024","{'name': 'Glacier Network', 'key': 'glacier-network', 'logo': 'https://img.cryptorank.io/coins/60x60.glacier_network1699860115044.png'}",8000000.0,Undisclosed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$8,000,000","Jun 06, 2024 • Undisclosed",contribution-capital
"Dec 04, 2024","{'name': 'Fiamma', 'key': 'fiamma', 'logo': 'https://img.cryptorank.io/coins/60x60.fiamma1725967588056.png'}",4000000.0,Seed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$4,000,000","Dec 04, 2024 • Seed",contribution-capital
"Oct 21, 2024","{'name': 'Echo Protocol', 'key': 'echo-protocol', 'logo': 'https://img.cryptorank.io/coins/60x60.echo_protocol1729495473500.png'}",0.0,Pre Seed,"{'name': 'DeFi', 'slug': 'defi'}",$0,"Oct 21, 2024 • Pre Seed",sats-ventures
"Oct 17, 2024","{'name': 'Surge', 'key': 'surge', 'logo': 'https://img.cryptorank.io/coins/60x60.surge1729242432087.png'}",1800000.0,Pre Seed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$1,800,000","Oct 17, 2024 • Pre Seed",sats-ventures
"Oct 16, 2024","{'name': 'Hermetica', 'key': 'hermetica', 'logo': 'https://img.cryptorank.io/coins/60x60.hermetica1729085591490.png'}",1700000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$1,700,000","Oct 16, 2024 • Seed",sats-ventures
"Dec 04, 2024","{'name': 'Fiamma', 'key': 'fiamma', 'logo': 'https://img.cryptorank.io/coins/60x60.fiamma1725967588056.png'}",4000000.0,Seed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$4,000,000","Dec 04, 2024 • Seed",sats-ventures
"Apr 07, 2025","{'name': 'Sats Terminal', 'key': 'sats-terminal', 'logo': 'https://img.cryptorank.io/coins/60x60.sats_terminal1744046694520.png'}",1700000.0,Pre Seed,"{'name': 'DeFi', 'slug': 'defi'}","$1,700,000","Apr 07, 2025 • Pre Seed",sats-ventures
"Nov 08, 2022","{'name': 'Archax', 'key': 'archax', 'logo': 'https://img.cryptorank.io/coins/60x60.archax1667982484531.png'}",28500000.0,Series A,"{'name': 'CeFi', 'slug': 'ce-fi'}","$28,500,000","Nov 08, 2022 • Series A",bitrock-capital
"Dec 04, 2024","{'name': 'Interlace', 'key': 'interlace', 'logo': 'https://img.cryptorank.io/coins/60x60.interlace1733323518723.png'}",10000000.0,Extended Series B,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$10,000,000","Dec 04, 2024 • Extended Series B",bitrock-capital
"Dec 04, 2024","{'name': 'The Binary Holdings', 'key': 'binary-coin', 'logo': 'https://img.cryptorank.io/coins/60x60.binary_coin1713800477421.png'}",5000000.0,Strategic,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$5,000,000","Dec 04, 2024 • Strategic",abo-digital
"Dec 04, 2024","{'name': 'Fiamma', 'key': 'fiamma', 'logo': 'https://img.cryptorank.io/coins/60x60.fiamma1725967588056.png'}",4000000.0,Seed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$4,000,000","Dec 04, 2024 • Seed",astera-ventures
"Sep 10, 2024","{'name': 'PIN AI', 'key': 'pin-ai', 'logo': 'https://img.cryptorank.io/coins/60x60.pin_ai1725968428618.png'}",10000000.0,Pre Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$10,000,000","Sep 10, 2024 • Pre Seed",j17-capital
"Oct 15, 2024","{'name': 'Pell Network', 'key': 'pell-network', 'logo': 'https://img.cryptorank.io/coins/60x60.pell_network1721723270112.png'}",3000000.0,Pre Seed,"{'name': 'DeFi', 'slug': 'defi'}","$3,000,000","Oct 15, 2024 • Pre Seed",j17-capital
"Nov 07, 2024","{'name': 'SkyX', 'key': 'skyx', 'logo': 'https://img.cryptorank.io/coins/60x60.sky_x1731066073180.png'}",1000000.0,Pre Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$1,000,000","Nov 07, 2024 • Pre Seed",j17-capital
"Dec 03, 2024","{'name': 'GAIB', 'key': 'gaib', 'logo': 'https://img.cryptorank.io/coins/60x60.gaib1733247025379.png'}",5000000.0,Pre Seed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$5,000,000","Dec 03, 2024 • Pre Seed",j17-capital
"Apr 25, 2024","{'name': 'Aligned Layer', 'key': 'aligned-layer', 'logo': 'https://img.cryptorank.io/coins/60x60.aligned_layer1735575454603.png'}",20000000.0,Series A,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$20,000,000","Apr 25, 2024 • Series A",j17-capital
"Sep 25, 2024","{'name': 'Infinex', 'key': 'infinex', 'logo': 'https://img.cryptorank.io/coins/60x60.infinex1722961949767.png'}",65290000.0,Undisclosed,"{'name': 'DeFi', 'slug': 'defi'}","$65,290,000","Sep 25, 2024 • Undisclosed",age-fund
"May 28, 2024","{'name': 'Parasail', 'key': 'parasail', 'logo': 'https://img.cryptorank.io/coins/60x60.parasail1716912026779.png'}",4000000.0,Seed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$4,000,000","May 28, 2024 • Seed",age-fund
"Jun 17, 2022","{'name': 'Crema Finance', 'key': 'crema-finance', 'logo': 'https://img.cryptorank.io/coins/60x60.crema_finance1667317599742.png'}",5400000.0,Undisclosed,"{'name': 'DeFi', 'slug': 'defi'}","$5,400,000","Jun 17, 2022 • Undisclosed",age-fund
"Jul 18, 2024","{'name': 'Liquidium', 'key': 'liquidium', 'logo': 'https://img.cryptorank.io/coins/60x60.liquidium1702291518963.png'}",2750000.0,Seed,"{'name': 'NFT', 'slug': 'non-fungible-tokens-nft'}","$2,750,000","Jul 18, 2024 • Seed",age-fund
"Dec 03, 2024","{'name': 'Union', 'key': 'union-labs', 'logo': 'https://img.cryptorank.io/coins/60x60.union1700139916895.png'}",12000000.0,Series A,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$12,000,000","Dec 03, 2024 • Series A",age-fund
"May 28, 2024","{'name': 'GaiaNet', 'key': 'gaianet', 'logo': 'https://img.cryptorank.io/coins/60x60.gaia_net1732103772615.png'}",10000000.0,Seed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$10,000,000","May 28, 2024 • Seed",bytetrade-lab
"May 23, 2024","{'name': 'MUA DAO', 'key': 'mua-dao', 'logo': 'https://img.cryptorank.io/coins/60x60.mua_dao1716474845626.png'}",5000000.0,Undisclosed,"{'name': 'GameFi', 'slug': 'gamefi'}","$5,000,000","May 23, 2024 • Undisclosed",bytetrade-lab
"Jul 01, 2024","{'name': 'Nubila Network', 'key': 'nubila-network', 'logo': 'https://img.cryptorank.io/coins/60x60.nubila_network1719833012010.png'}",2500000.0,Undisclosed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$2,500,000","Jul 01, 2024 • Undisclosed",bytetrade-lab
"Feb 24, 2024","{'name': 'HackQuest', 'key': 'hackquest', 'logo': 'https://img.cryptorank.io/coins/60x60.hack_quest1708933084951.png'}",1100000.0,Pre Seed,"{'name': 'Social', 'slug': 'social'}","$1,100,000","Feb 24, 2024 • Pre Seed",bytetrade-lab
"Dec 03, 2024","{'name': 'SuperFi Labs', 'key': 'superfi-labs', 'logo': 'https://img.cryptorank.io/coins/60x60.super_fi_labs1733218141412.png'}",2500000.0,Pre-Series A,"{'name': 'DeFi', 'slug': 'defi'}","$2,500,000","Dec 03, 2024 • Pre-Series A",bytetrade-lab
"Oct 28, 2024","{'name': 'BitSmiley', 'key': 'bitsmiley', 'logo': 'https://img.cryptorank.io/coins/60x60.bit_smiley1702561649393.png'}",10000000.0,Undisclosed,"{'name': 'DeFi', 'slug': 'defi'}","$10,000,000","Oct 28, 2024 • Undisclosed",veris-ventures
"May 04, 2024","{'name': 'Crestal', 'key': 'crestal', 'logo': 'https://img.cryptorank.io/coins/60x60.crestal1714983749771.png'}",2000000.0,Pre Seed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$2,000,000","May 04, 2024 • Pre Seed",veris-ventures
"Feb 22, 2024","{'name': 'Superfluid', 'key': 'superfluid', 'logo': 'https://img.cryptorank.io/coins/60x60.superfluid1673425654655.png'}",5100000.0,Undisclosed,"{'name': 'DeFi', 'slug': 'defi'}","$5,100,000","Feb 22, 2024 • Undisclosed",veris-ventures
"Dec 03, 2024","{'name': 'Union', 'key': 'union-labs', 'logo': 'https://img.cryptorank.io/coins/60x60.union1700139916895.png'}",12000000.0,Series A,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$12,000,000","Dec 03, 2024 • Series A",veris-ventures
"Apr 25, 2024","{'name': 'NATIX Network', 'key': 'natix-network', 'logo': 'https://img.cryptorank.io/coins/60x60.natix_network1681466068934.png'}",4600000.0,Strategic,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$4,600,000","Apr 25, 2024 • Strategic",veris-ventures
"Jan 11, 2023","{'name': 'Quasar', 'key': 'quasar', 'logo': 'https://img.cryptorank.io/coins/60x60.quasar1664544162843.png'}",5432100.0,Undisclosed,"{'name': 'DeFi', 'slug': 'defi'}","$5,432,100","Jan 11, 2023 • Undisclosed",keplr
"Feb 15, 2024","{'name': 'Lava Network', 'key': 'lava-network', 'logo': 'https://img.cryptorank.io/coins/60x60.lava_network1708010150022.png'}",15000000.0,Seed,"{'name': 'Chain', 'slug': 'chain'}","$15,000,000","Feb 15, 2024 • Seed",keplr
"Dec 03, 2024","{'name': 'Union', 'key': 'union-labs', 'logo': 'https://img.cryptorank.io/coins/60x60.union1700139916895.png'}",12000000.0,Series A,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$12,000,000","Dec 03, 2024 • Series A",keplr
"Dec 03, 2024","{'name': 'Union', 'key': 'union-labs', 'logo': 'https://img.cryptorank.io/coins/60x60.union1700139916895.png'}",12000000.0,Series A,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$12,000,000","Dec 03, 2024 • Series A",celestinesloths
"Dec 03, 2024","{'name': 'SuperFi Labs', 'key': 'superfi-labs', 'logo': 'https://img.cryptorank.io/coins/60x60.super_fi_labs1733218141412.png'}",2500000.0,Pre-Series A,"{'name': 'DeFi', 'slug': 'defi'}","$2,500,000","Dec 03, 2024 • Pre-Series A",linklogis
"Oct 21, 2024","{'name': 'Ordzaar', 'key': 'ordzaar', 'logo': 'https://img.cryptorank.io/coins/60x60.ordzaar1715187461556.png'}",0.0,Seed,"{'name': 'NFT', 'slug': 'non-fungible-tokens-nft'}",$0,"Oct 21, 2024 • Seed",oig-investment-group
"Nov 25, 2024","{'name': 'Tren Finance', 'key': 'tren-finance', 'logo': 'https://img.cryptorank.io/coins/60x60.tren_finance1732548459654.png'}",0.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}",$0,"Nov 25, 2024 • Seed",oig-investment-group
