name,code,normal,lead,categories,fund_slug
Poland,PL,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",selinicapital
United Kingdom,GB,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",selinicapital
Italy,IT,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",selinicapital
United States,US,9,0,"[{'name': 'Blockchain Service', 'count': 4, 'percent': 44.44}, {'name': 'DeFi', 'count': 2, 'percent': 22.22}, {'name': 'Social', 'count': 1, 'percent': 11.11}, {'name': 'NFT', 'count': 1, 'percent': 11.11}, {'name': 'CeFi', 'count': 1, 'percent': 11.11}]",wagmi-ventures
Canada,CA,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",wagmi-ventures
Estonia,EE,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",wagmi-ventures
Germany,DE,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",wagmi-ventures
Singapore,SG,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",wagmi-ventures
Switzerland,CH,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",wagmi-ventures
United States,US,3,0,"[{'name': 'Blockchain Service', 'count': 3, 'percent': 100.0}]",bockchain-builders-fund
United States,US,4,1,"[{'name': 'Blockchain Service', 'count': 3, 'percent': 60.0}, {'name': 'DeFi', 'count': 1, 'percent': 20.0}, {'name': 'CeFi', 'count': 1, 'percent': 20.0}]",monke-ventures
Switzerland,CH,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",monke-ventures
Thailand,TH,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",monke-ventures
United Kingdom,GB,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",monke-ventures
United States,US,1,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'CeFi', 'count': 1, 'percent': 50.0}]",varys-capital
Bulgaria,BG,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",varys-capital
Germany,DE,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",varys-capital
San Marino,SM,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",varys-capital
Thailand,TH,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",varys-capital
UAE,AE,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",varys-capital
Australia,AU,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",finewill-capital
United Kingdom,GB,2,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'CeFi', 'count': 1, 'percent': 50.0}]",archax
United States,US,2,0,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 100.0}]",echo
Sweden,SE,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",echo
Israel,IL,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",ambush-capital
India,IN,1,0,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",levitate-labs
United States,US,9,0,"[{'name': 'DeFi', 'count': 3, 'percent': 33.33}, {'name': 'Blockchain Service', 'count': 2, 'percent': 22.22}, {'name': 'Blockchain Infrastructure', 'count': 2, 'percent': 22.22}, {'name': 'GameFi', 'count': 1, 'percent': 11.11}, {'name': 'Chain', 'count': 1, 'percent': 11.11}]",cogitent-venture
Singapore,SG,7,0,"[{'name': 'GameFi', 'count': 3, 'percent': 42.86}, {'name': 'Blockchain Service', 'count': 1, 'percent': 14.29}, {'name': 'Social', 'count': 1, 'percent': 14.29}, {'name': 'DeFi', 'count': 1, 'percent': 14.29}, {'name': 'Chain', 'count': 1, 'percent': 14.29}]",cogitent-venture
Germany,DE,4,0,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 50.0}, {'name': 'DeFi', 'count': 1, 'percent': 25.0}, {'name': 'Chain', 'count': 1, 'percent': 25.0}]",cogitent-venture
United Kingdom,GB,2,0,"[{'name': 'DeFi', 'count': 1, 'percent': 50.0}, {'name': 'Chain', 'count': 1, 'percent': 50.0}]",cogitent-venture
Portugal,PT,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",cogitent-venture
France,FR,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",cogitent-venture
Switzerland,CH,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",cogitent-venture
United States,US,7,0,"[{'name': 'DeFi', 'count': 6, 'percent': 85.71}, {'name': 'Social', 'count': 1, 'percent': 14.29}]",manifold
Singapore,SG,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",manifold
United States,US,3,0,"[{'name': 'DeFi', 'count': 2, 'percent': 66.67}, {'name': 'Blockchain Service', 'count': 1, 'percent': 33.33}]",autonomy-capital
Hong Kong,HK,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",autonomy-capital
Lithuania,LT,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",autonomy-capital
Poland,PL,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",autonomy-capital
Australia,AU,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",autonomy-capital
Singapore,SG,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",autonomy-capital
United Kingdom,GB,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",autonomy-capital
Russia,RU,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",autonomy-capital
Japan,JP,3,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 33.33}, {'name': 'GameFi', 'count': 1, 'percent': 33.33}, {'name': 'DeFi', 'count': 1, 'percent': 33.33}]",next-web-capital
Singapore,SG,1,1,"[{'name': 'Social', 'count': 2, 'percent': 100.0}]",next-web-capital
United States,US,2,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 50.0}]",next-web-capital
UAE,AE,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",next-web-capital
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",stix
India,IN,1,0,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",luganodes
Singapore,SG,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",luganodes
Germany,DE,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",blockarm-capital
Singapore,SG,3,0,"[{'name': 'DeFi', 'count': 2, 'percent': 66.67}, {'name': 'Social', 'count': 1, 'percent': 33.33}]",comma3-ventures
Canada,CA,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",comma3-ventures
South Korea,KR,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",comma3-ventures
United Kingdom,GB,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",comma3-ventures
United States,US,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",comma3-ventures
United States,US,5,1,"[{'name': 'Blockchain Service', 'count': 3, 'percent': 50.0}, {'name': 'Social', 'count': 2, 'percent': 33.33}, {'name': 'DeFi', 'count': 1, 'percent': 16.67}]",tioga-capital-partners
France,FR,2,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 33.33}, {'name': 'DeFi', 'count': 1, 'percent': 33.33}, {'name': 'CeFi', 'count': 1, 'percent': 33.33}]",tioga-capital-partners
Portugal,PT,0,2,"[{'name': 'NFT', 'count': 2, 'percent': 100.0}]",tioga-capital-partners
United Kingdom,GB,1,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'DeFi', 'count': 1, 'percent': 50.0}]",tioga-capital-partners
Austria,AT,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",tioga-capital-partners
Netherlands,NL,0,1,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",tioga-capital-partners
Switzerland,CH,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",tioga-capital-partners
Luxembourg,LU,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",tioga-capital-partners
Belgium,BE,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",tioga-capital-partners
Canada,CA,0,1,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",tioga-capital-partners
Germany,DE,0,1,[],tioga-capital-partners
Australia,AU,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",32-bit-ventures
Brazil,BR,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",32-bit-ventures
Republic of the Congo,CG,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",32-bit-ventures
United Kingdom,GB,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",32-bit-ventures
United States,US,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",32-bit-ventures
France,FR,15,1,"[{'name': 'Blockchain Service', 'count': 7, 'percent': 43.75}, {'name': 'CeFi', 'count': 3, 'percent': 18.75}, {'name': 'Social', 'count': 2, 'percent': 12.5}, {'name': 'Chain', 'count': 1, 'percent': 6.25}, {'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 6.25}, {'name': 'GameFi', 'count': 1, 'percent': 6.25}, {'name': 'DeFi', 'count': 1, 'percent': 6.25}]",bpifrance
Netherlands,NL,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",bpifrance
South Korea,KR,2,1,"[{'name': 'GameFi', 'count': 3, 'percent': 100.0}]",planetarium
Japan,JP,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",planetarium
Singapore,SG,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",planetarium
United States,US,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",planetarium
Germany,DE,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",cv-vc
Luxembourg,LU,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",cv-vc
Netherlands,NL,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",cv-vc
Poland,PL,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",cv-vc
South Africa,ZA,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",cv-vc
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",cv-vc
United States,US,4,1,"[{'name': 'CeFi', 'count': 2, 'percent': 40.0}, {'name': 'Social', 'count': 1, 'percent': 20.0}, {'name': 'DeFi', 'count': 1, 'percent': 20.0}, {'name': 'Chain', 'count': 1, 'percent': 20.0}]",udhc
United Kingdom,GB,1,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'DeFi', 'count': 1, 'percent': 50.0}]",udhc
Switzerland,CH,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",udhc
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",credibly-neutral
Singapore,SG,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",Gam3Girl
France,FR,5,2,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 28.57}, {'name': 'GameFi', 'count': 2, 'percent': 28.57}, {'name': 'CeFi', 'count': 2, 'percent': 28.57}, {'name': 'DeFi', 'count': 1, 'percent': 14.29}]",xange
Netherlands,NL,2,0,"[{'name': 'CeFi', 'count': 2, 'percent': 100.0}]",xange
United States,US,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",distributed-capital-partners
New Zealand,NZ,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",parallel-ventures
Argentina,AR,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",latitude
United States,US,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",latitude
Singapore,SG,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",aument-capital
Singapore,SG,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",b7-capital
Singapore,SG,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",grand-prix-capital
Singapore,SG,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",scalare-partners
Singapore,SG,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",wholesale-investor
United States,US,8,6,"[{'name': 'CeFi', 'count': 4, 'percent': 28.57}, {'name': 'Currency', 'count': 3, 'percent': 21.43}, {'name': 'Blockchain Service', 'count': 2, 'percent': 14.29}, {'name': 'Social', 'count': 2, 'percent': 14.29}, {'name': 'Blockchain Infrastructure', 'count': 2, 'percent': 14.29}, {'name': 'GameFi', 'count': 1, 'percent': 7.14}]",idgcapital
Singapore,SG,3,4,"[{'name': 'Blockchain Service', 'count': 3, 'percent': 42.86}, {'name': 'GameFi', 'count': 1, 'percent': 14.29}, {'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 14.29}, {'name': 'DeFi', 'count': 1, 'percent': 14.29}, {'name': 'CeFi', 'count': 1, 'percent': 14.29}]",idgcapital
China,CN,3,0,"[{'name': 'Blockchain Service', 'count': 3, 'percent': 100.0}]",idgcapital
Seychelles,SC,3,0,"[{'name': 'CeFi', 'count': 2, 'percent': 66.67}, {'name': 'DeFi', 'count': 1, 'percent': 33.33}]",idgcapital
Hong Kong,HK,1,1,"[{'name': 'GameFi', 'count': 1, 'percent': 50.0}, {'name': 'Others', 'count': 1, 'percent': 50.0}]",idgcapital
Philippines,PH,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",idgcapital
Switzerland,CH,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",idgcapital
Taiwan,TW,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",idgcapital
Australia,AU,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",idgcapital
Vietnam,VN,0,1,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",idgcapital
India,IN,0,1,[],idgcapital
Israel,IL,1,0,[],idgcapital
Japan,JP,1,0,[],idgcapital
South Korea,KR,1,0,[],idgcapital
United States,US,2,0,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 100.0}]",karatage
Brazil,BR,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",karatage
Israel,IL,1,0,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",karatage
Netherlands,NL,0,1,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",karatage
United Kingdom,GB,3,0,"[{'name': 'NFT', 'count': 2, 'percent': 66.67}, {'name': 'Blockchain Service', 'count': 1, 'percent': 33.33}]",funfair-ventures
Switzerland,CH,2,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'CeFi', 'count': 1, 'percent': 50.0}]",funfair-ventures
United States,US,2,0,"[{'name': 'Social', 'count': 1, 'percent': 50.0}, {'name': 'DeFi', 'count': 1, 'percent': 50.0}]",funfair-ventures
Canada,CA,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",funfair-ventures
Denmark,DK,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",funfair-ventures
Saint Lucia,LC,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",funfair-ventures
United States,US,8,2,"[{'name': 'Blockchain Service', 'count': 7, 'percent': 70.0}, {'name': 'CeFi', 'count': 2, 'percent': 20.0}, {'name': 'DeFi', 'count': 1, 'percent': 10.0}]",raptor-group
Canada,CA,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",raptor-group
Ireland,IE,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",raptor-group
Slovakia,SK,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",raptor-group
Hong Kong,HK,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",rubik-ventures
Switzerland,CH,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",rubik-ventures
United States,US,1,0,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",rubik-ventures
United States,US,3,0,"[{'name': 'Chain', 'count': 2, 'percent': 66.67}, {'name': 'Blockchain Service', 'count': 1, 'percent': 33.33}]",lvnacapital
Cayman Islands,KY,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",lvnacapital
United States,US,1,1,"[{'name': 'GameFi', 'count': 1, 'percent': 50.0}, {'name': 'DeFi', 'count': 1, 'percent': 50.0}]",arete-capital
United States,US,0,1,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",b-j-studios
Israel,IL,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",knollwood-investment-advisory
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",knollwood-investment-advisory
United States,US,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",ltp-liquidity-tech
United States,US,15,1,"[{'name': 'Blockchain Service', 'count': 10, 'percent': 62.5}, {'name': 'Blockchain Infrastructure', 'count': 3, 'percent': 18.75}, {'name': 'Social', 'count': 1, 'percent': 6.25}, {'name': 'Stablecoin', 'count': 1, 'percent': 6.25}, {'name': 'CeFi', 'count': 1, 'percent': 6.25}]",plug-and-play
Singapore,SG,5,0,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 40.0}, {'name': 'DeFi', 'count': 1, 'percent': 20.0}, {'name': 'NFT', 'count': 1, 'percent': 20.0}, {'name': 'CeFi', 'count': 1, 'percent': 20.0}]",plug-and-play
United Kingdom,GB,5,0,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 40.0}, {'name': 'CeFi', 'count': 2, 'percent': 40.0}, {'name': 'DeFi', 'count': 1, 'percent': 20.0}]",plug-and-play
Germany,DE,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",plug-and-play
Israel,IL,0,1,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",plug-and-play
Belgium,BE,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",plug-and-play
Luxembourg,LU,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",plug-and-play
Japan,JP,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",plug-and-play
Brazil,BR,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",plug-and-play
Bulgaria,BG,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",plug-and-play
United States,US,29,0,"[{'name': 'Blockchain Service', 'count': 10, 'percent': 34.48}, {'name': 'GameFi', 'count': 5, 'percent': 17.24}, {'name': 'CeFi', 'count': 4, 'percent': 13.79}, {'name': 'Social', 'count': 4, 'percent': 13.79}, {'name': 'NFT', 'count': 3, 'percent': 10.34}, {'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 3.45}, {'name': 'DeFi', 'count': 1, 'percent': 3.45}, {'name': 'Stablecoin', 'count': 1, 'percent': 3.45}]",gaingels
Israel,IL,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",gaingels
United States,US,13,1,"[{'name': 'Social', 'count': 4, 'percent': 28.57}, {'name': 'GameFi', 'count': 3, 'percent': 21.43}, {'name': 'Blockchain Service', 'count': 2, 'percent': 14.29}, {'name': 'Blockchain Infrastructure', 'count': 2, 'percent': 14.29}, {'name': 'DeFi', 'count': 2, 'percent': 14.29}, {'name': 'CeFi', 'count': 1, 'percent': 7.14}]",nfx
Israel,IL,3,1,"[{'name': 'Blockchain Service', 'count': 3, 'percent': 75.0}, {'name': 'GameFi', 'count': 1, 'percent': 25.0}]",nfx
United Kingdom,GB,2,1,"[{'name': 'CeFi', 'count': 2, 'percent': 66.67}, {'name': 'NFT', 'count': 1, 'percent': 33.33}]",nfx
China,CN,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",nfx
Netherlands,NL,0,1,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",nfx
Singapore,SG,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",nfx
Liechtenstein,LI,1,0,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",nfx
France,FR,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",nfx
Germany,DE,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",nfx
United States,US,15,5,"[{'name': 'Blockchain Service', 'count': 6, 'percent': 30.0}, {'name': 'DeFi', 'count': 5, 'percent': 25.0}, {'name': 'Chain', 'count': 3, 'percent': 15.0}, {'name': 'NFT', 'count': 2, 'percent': 10.0}, {'name': 'CeFi', 'count': 2, 'percent': 10.0}, {'name': 'Others', 'count': 2, 'percent': 10.0}]",kindred-ventures
China,CN,1,0,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",kindred-ventures
India,IN,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",kindred-ventures
United States,US,10,3,"[{'name': 'Blockchain Service', 'count': 10, 'percent': 76.92}, {'name': 'CeFi', 'count': 3, 'percent': 23.08}]",nyca-partners
Canada,CA,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",nyca-partners
Israel,IL,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",nyca-partners
United Kingdom,GB,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",nyca-partners
United States,US,4,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 25.0}, {'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 25.0}, {'name': 'DeFi', 'count': 1, 'percent': 25.0}, {'name': 'CeFi', 'count': 1, 'percent': 25.0}]",blockdaemon-ventures
Israel,IL,2,0,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 100.0}]",blockdaemon-ventures
Canada,CA,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",blockdaemon-ventures
Estonia,EE,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",blockdaemon-ventures
Singapore,SG,2,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'CeFi', 'count': 1, 'percent': 50.0}]",xdc-foundation
Bulgaria,BG,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",xdc-foundation
Luxembourg,LU,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",xdc-foundation
United Kingdom,GB,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",xdc-foundation
