range,percentage,min,max,fund_slug
"$50,000,000+",0.0,50000000,,beacon-accelerator
"$0 - $1,000,000",0.0,0,1000000.0,unpopular-ventures
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,unpopular-ventures
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,unpopular-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,unpopular-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,unpopular-ventures
"$50,000,000+",0.0,50000000,,unpopular-ventures
"$0 - $1,000,000",0.0,0,1000000.0,apex-group
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,apex-group
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,apex-group
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,apex-group
"$20,000,000 - $50,000,000",50.0,20000000,50000000.0,apex-group
"$50,000,000+",0.0,50000000,,apex-group
"$0 - $1,000,000",0.0,0,1000000.0,crusoeenergysys
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,crusoeenergysys
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,crusoeenergysys
"$10,000,000 - $20,000,000",100.0,10000000,20000000.0,crusoeenergysys
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,crusoeenergysys
"$50,000,000+",0.0,50000000,,crusoeenergysys
"$0 - $1,000,000",0.0,0,1000000.0,cth
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,cth
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,cth
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,cth
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,cth
"$50,000,000+",0.0,50000000,,cth
"$0 - $1,000,000",0.0,0,1000000.0,pampa-energia
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,pampa-energia
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,pampa-energia
"$10,000,000 - $20,000,000",100.0,10000000,20000000.0,pampa-energia
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,pampa-energia
"$50,000,000+",0.0,50000000,,pampa-energia
"$0 - $1,000,000",0.0,0,1000000.0,paperclip-partners
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,paperclip-partners
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,paperclip-partners
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,paperclip-partners
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,paperclip-partners
"$50,000,000+",0.0,50000000,,paperclip-partners
"$0 - $1,000,000",0.0,0,1000000.0,sakura-united-platform
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,sakura-united-platform
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,sakura-united-platform
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,sakura-united-platform
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,sakura-united-platform
"$50,000,000+",0.0,50000000,,sakura-united-platform
"$0 - $1,000,000",0.0,0,1000000.0,serenaventures
"$1,000,000 - $3,000,000",12.5,1000000,3000000.0,serenaventures
"$3,000,000 - $10,000,000",75.0,3000000,10000000.0,serenaventures
"$10,000,000 - $20,000,000",12.5,10000000,20000000.0,serenaventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,serenaventures
"$50,000,000+",0.0,50000000,,serenaventures
"$0 - $1,000,000",0.0,0,1000000.0,pathfinder
"$1,000,000 - $3,000,000",20.0,1000000,3000000.0,pathfinder
"$3,000,000 - $10,000,000",40.0,3000000,10000000.0,pathfinder
"$10,000,000 - $20,000,000",40.0,10000000,20000000.0,pathfinder
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,pathfinder
"$50,000,000+",0.0,50000000,,pathfinder
"$0 - $1,000,000",0.0,0,1000000.0,animal-capital
"$1,000,000 - $3,000,000",33.33,1000000,3000000.0,animal-capital
"$3,000,000 - $10,000,000",66.67,3000000,10000000.0,animal-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,animal-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,animal-capital
"$50,000,000+",0.0,50000000,,animal-capital
"$0 - $1,000,000",0.0,0,1000000.0,ft-partners
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,ft-partners
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,ft-partners
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,ft-partners
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,ft-partners
"$50,000,000+",0.0,50000000,,ft-partners
"$0 - $1,000,000",0.0,0,1000000.0,ulta-beauty
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,ulta-beauty
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,ulta-beauty
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,ulta-beauty
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,ulta-beauty
"$50,000,000+",0.0,50000000,,ulta-beauty
"$0 - $1,000,000",0.0,0,1000000.0,whampoa-digital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,whampoa-digital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,whampoa-digital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,whampoa-digital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,whampoa-digital
"$50,000,000+",0.0,50000000,,whampoa-digital
"$0 - $1,000,000",12.5,0,1000000.0,stackerventures
"$1,000,000 - $3,000,000",62.5,1000000,3000000.0,stackerventures
"$3,000,000 - $10,000,000",25.0,3000000,10000000.0,stackerventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,stackerventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,stackerventures
"$50,000,000+",0.0,50000000,,stackerventures
"$0 - $1,000,000",0.0,0,1000000.0,upsparks
"$1,000,000 - $3,000,000",75.0,1000000,3000000.0,upsparks
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,upsparks
"$10,000,000 - $20,000,000",25.0,10000000,20000000.0,upsparks
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,upsparks
"$50,000,000+",0.0,50000000,,upsparks
"$0 - $1,000,000",0.0,0,1000000.0,asymmetry-ventures
"$1,000,000 - $3,000,000",66.67,1000000,3000000.0,asymmetry-ventures
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,asymmetry-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,asymmetry-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,asymmetry-ventures
"$50,000,000+",0.0,50000000,,asymmetry-ventures
"$0 - $1,000,000",0.0,0,1000000.0,crescendo-equity-partners
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,crescendo-equity-partners
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,crescendo-equity-partners
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,crescendo-equity-partners
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,crescendo-equity-partners
"$50,000,000+",100.0,50000000,,crescendo-equity-partners
"$0 - $1,000,000",100.0,0,1000000.0,waveslab-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,waveslab-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,waveslab-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,waveslab-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,waveslab-ventures
"$50,000,000+",0.0,50000000,,waveslab-ventures
"$0 - $1,000,000",11.11,0,1000000.0,megala-ventures
"$1,000,000 - $3,000,000",66.67,1000000,3000000.0,megala-ventures
"$3,000,000 - $10,000,000",22.22,3000000,10000000.0,megala-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,megala-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,megala-ventures
"$50,000,000+",0.0,50000000,,megala-ventures
"$0 - $1,000,000",50.0,0,1000000.0,deltahub-capital
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,deltahub-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,deltahub-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,deltahub-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,deltahub-capital
"$50,000,000+",0.0,50000000,,deltahub-capital
"$0 - $1,000,000",28.57,0,1000000.0,b-dash-ventures
"$1,000,000 - $3,000,000",28.57,1000000,3000000.0,b-dash-ventures
"$3,000,000 - $10,000,000",14.29,3000000,10000000.0,b-dash-ventures
"$10,000,000 - $20,000,000",14.29,10000000,20000000.0,b-dash-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,b-dash-ventures
"$50,000,000+",14.29,50000000,,b-dash-ventures
"$0 - $1,000,000",0.0,0,1000000.0,bitjungle
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,bitjungle
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,bitjungle
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,bitjungle
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,bitjungle
"$50,000,000+",0.0,50000000,,bitjungle
"$0 - $1,000,000",0.0,0,1000000.0,cosima-capital
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,cosima-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,cosima-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,cosima-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,cosima-capital
"$50,000,000+",0.0,50000000,,cosima-capital
"$0 - $1,000,000",0.0,0,1000000.0,research-council-of-norway
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,research-council-of-norway
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,research-council-of-norway
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,research-council-of-norway
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,research-council-of-norway
"$50,000,000+",0.0,50000000,,research-council-of-norway
"$0 - $1,000,000",0.0,0,1000000.0,viral-ventures
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,viral-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,viral-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,viral-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,viral-ventures
"$50,000,000+",0.0,50000000,,viral-ventures
"$0 - $1,000,000",0.0,0,1000000.0,f7-ventures
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,f7-ventures
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,f7-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,f7-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,f7-ventures
"$50,000,000+",0.0,50000000,,f7-ventures
"$0 - $1,000,000",0.0,0,1000000.0,sound-xyz
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,sound-xyz
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,sound-xyz
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,sound-xyz
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,sound-xyz
"$50,000,000+",0.0,50000000,,sound-xyz
"$0 - $1,000,000",0.0,0,1000000.0,mg-investments
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,mg-investments
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,mg-investments
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,mg-investments
"$20,000,000 - $50,000,000",100.0,20000000,50000000.0,mg-investments
"$50,000,000+",0.0,50000000,,mg-investments
"$0 - $1,000,000",0.0,0,1000000.0,bastion-trading
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,bastion-trading
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,bastion-trading
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,bastion-trading
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,bastion-trading
"$50,000,000+",0.0,50000000,,bastion-trading
"$0 - $1,000,000",0.0,0,1000000.0,big-time-games
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,big-time-games
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,big-time-games
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,big-time-games
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,big-time-games
"$50,000,000+",0.0,50000000,,big-time-games
"$0 - $1,000,000",0.0,0,1000000.0,proofoftalk
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,proofoftalk
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,proofoftalk
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,proofoftalk
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,proofoftalk
"$50,000,000+",0.0,50000000,,proofoftalk
"$0 - $1,000,000",0.0,0,1000000.0,chainfund-capital
"$1,000,000 - $3,000,000",33.33,1000000,3000000.0,chainfund-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,chainfund-capital
"$10,000,000 - $20,000,000",66.67,10000000,20000000.0,chainfund-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,chainfund-capital
"$50,000,000+",0.0,50000000,,chainfund-capital
"$0 - $1,000,000",0.0,0,1000000.0,roguecap
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,roguecap
"$3,000,000 - $10,000,000",66.67,3000000,10000000.0,roguecap
"$10,000,000 - $20,000,000",33.33,10000000,20000000.0,roguecap
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,roguecap
"$50,000,000+",0.0,50000000,,roguecap
"$0 - $1,000,000",50.0,0,1000000.0,homeless-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,homeless-ventures
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,homeless-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,homeless-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,homeless-ventures
"$50,000,000+",0.0,50000000,,homeless-ventures
"$0 - $1,000,000",0.0,0,1000000.0,ms2-capital
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,ms2-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,ms2-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,ms2-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,ms2-capital
"$50,000,000+",0.0,50000000,,ms2-capital
"$0 - $1,000,000",0.0,0,1000000.0,beglobal
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,beglobal
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,beglobal
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,beglobal
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,beglobal
"$50,000,000+",0.0,50000000,,beglobal
"$0 - $1,000,000",0.0,0,1000000.0,cryptopia-vc
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,cryptopia-vc
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,cryptopia-vc
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,cryptopia-vc
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,cryptopia-vc
"$50,000,000+",0.0,50000000,,cryptopia-vc
"$0 - $1,000,000",0.0,0,1000000.0,dinero
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,dinero
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,dinero
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,dinero
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,dinero
"$50,000,000+",0.0,50000000,,dinero
"$0 - $1,000,000",0.0,0,1000000.0,millennium-club
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,millennium-club
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,millennium-club
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,millennium-club
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,millennium-club
"$50,000,000+",0.0,50000000,,millennium-club
"$0 - $1,000,000",0.0,0,1000000.0,narcissus-ventures
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,narcissus-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,narcissus-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,narcissus-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,narcissus-ventures
"$50,000,000+",0.0,50000000,,narcissus-ventures
"$0 - $1,000,000",0.0,0,1000000.0,onesixtytwo-digital-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,onesixtytwo-digital-capital
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,onesixtytwo-digital-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,onesixtytwo-digital-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,onesixtytwo-digital-capital
"$50,000,000+",0.0,50000000,,onesixtytwo-digital-capital
"$0 - $1,000,000",0.0,0,1000000.0,spiral-dao
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,spiral-dao
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,spiral-dao
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,spiral-dao
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,spiral-dao
"$50,000,000+",0.0,50000000,,spiral-dao
"$0 - $1,000,000",0.0,0,1000000.0,hof-capital
"$1,000,000 - $3,000,000",26.67,1000000,3000000.0,hof-capital
"$3,000,000 - $10,000,000",20.0,3000000,10000000.0,hof-capital
"$10,000,000 - $20,000,000",20.0,10000000,20000000.0,hof-capital
"$20,000,000 - $50,000,000",6.67,20000000,50000000.0,hof-capital
"$50,000,000+",26.67,50000000,,hof-capital
"$0 - $1,000,000",0.0,0,1000000.0,julian-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,julian-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,julian-capital
"$10,000,000 - $20,000,000",100.0,10000000,20000000.0,julian-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,julian-capital
"$50,000,000+",0.0,50000000,,julian-capital
"$0 - $1,000,000",40.0,0,1000000.0,sbx-capital
"$1,000,000 - $3,000,000",60.0,1000000,3000000.0,sbx-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,sbx-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,sbx-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,sbx-capital
"$50,000,000+",0.0,50000000,,sbx-capital
"$0 - $1,000,000",33.33,0,1000000.0,nextgen
"$1,000,000 - $3,000,000",66.67,1000000,3000000.0,nextgen
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,nextgen
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,nextgen
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,nextgen
"$50,000,000+",0.0,50000000,,nextgen
"$0 - $1,000,000",0.0,0,1000000.0,qtum
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,qtum
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,qtum
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,qtum
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,qtum
"$50,000,000+",0.0,50000000,,qtum
"$0 - $1,000,000",0.0,0,1000000.0,good-news
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,good-news
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,good-news
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,good-news
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,good-news
"$50,000,000+",0.0,50000000,,good-news
"$0 - $1,000,000",0.0,0,1000000.0,atoia-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,atoia-ventures
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,atoia-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,atoia-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,atoia-ventures
"$50,000,000+",0.0,50000000,,atoia-ventures
"$0 - $1,000,000",0.0,0,1000000.0,k2-associates-investment
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,k2-associates-investment
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,k2-associates-investment
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,k2-associates-investment
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,k2-associates-investment
"$50,000,000+",0.0,50000000,,k2-associates-investment
"$0 - $1,000,000",0.0,0,1000000.0,marcy-venture
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,marcy-venture
"$3,000,000 - $10,000,000",42.86,3000000,10000000.0,marcy-venture
"$10,000,000 - $20,000,000",14.29,10000000,20000000.0,marcy-venture
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,marcy-venture
"$50,000,000+",42.86,50000000,,marcy-venture
"$0 - $1,000,000",0.0,0,1000000.0,tinyvc
"$1,000,000 - $3,000,000",20.0,1000000,3000000.0,tinyvc
"$3,000,000 - $10,000,000",60.0,3000000,10000000.0,tinyvc
"$10,000,000 - $20,000,000",20.0,10000000,20000000.0,tinyvc
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,tinyvc
"$50,000,000+",0.0,50000000,,tinyvc
"$0 - $1,000,000",0.0,0,1000000.0,new-layer-capital
"$1,000,000 - $3,000,000",33.33,1000000,3000000.0,new-layer-capital
"$3,000,000 - $10,000,000",66.67,3000000,10000000.0,new-layer-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,new-layer-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,new-layer-capital
"$50,000,000+",0.0,50000000,,new-layer-capital
"$0 - $1,000,000",0.0,0,1000000.0,thirty-five
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,thirty-five
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,thirty-five
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,thirty-five
"$20,000,000 - $50,000,000",50.0,20000000,50000000.0,thirty-five
"$50,000,000+",0.0,50000000,,thirty-five
"$0 - $1,000,000",0.0,0,1000000.0,anri
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,anri
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,anri
"$10,000,000 - $20,000,000",50.0,10000000,20000000.0,anri
"$20,000,000 - $50,000,000",50.0,20000000,50000000.0,anri
"$50,000,000+",0.0,50000000,,anri
"$0 - $1,000,000",0.0,0,1000000.0,credit-agricole
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,credit-agricole
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,credit-agricole
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,credit-agricole
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,credit-agricole
"$50,000,000+",0.0,50000000,,credit-agricole
"$0 - $1,000,000",0.0,0,1000000.0,teallink-capital
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,teallink-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,teallink-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,teallink-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,teallink-capital
"$50,000,000+",0.0,50000000,,teallink-capital
"$0 - $1,000,000",12.5,0,1000000.0,zhenfund
"$1,000,000 - $3,000,000",12.5,1000000,3000000.0,zhenfund
"$3,000,000 - $10,000,000",37.5,3000000,10000000.0,zhenfund
"$10,000,000 - $20,000,000",12.5,10000000,20000000.0,zhenfund
"$20,000,000 - $50,000,000",25.0,20000000,50000000.0,zhenfund
"$50,000,000+",0.0,50000000,,zhenfund
"$0 - $1,000,000",33.33,0,1000000.0,f-actor
