range,percentage,min,max,fund_slug
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,mgx
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,mgx
"$50,000,000+",100.0,50000000,,mgx
"$0 - $1,000,000",5.0,0,1000000.0,arrington-xrp-capital
"$1,000,000 - $3,000,000",25.0,1000000,3000000.0,arrington-xrp-capital
"$3,000,000 - $10,000,000",40.0,3000000,10000000.0,arrington-xrp-capital
"$10,000,000 - $20,000,000",15.0,10000000,20000000.0,arrington-xrp-capital
"$20,000,000 - $50,000,000",5.0,20000000,50000000.0,arrington-xrp-capital
"$50,000,000+",10.0,50000000,,arrington-xrp-capital
"$0 - $1,000,000",0.0,0,1000000.0,republic
"$1,000,000 - $3,000,000",30.0,1000000,3000000.0,republic
"$3,000,000 - $10,000,000",55.0,3000000,10000000.0,republic
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,republic
"$20,000,000 - $50,000,000",10.0,20000000,50000000.0,republic
"$50,000,000+",5.0,50000000,,republic
"$0 - $1,000,000",0.0,0,1000000.0,distributedglobal
"$1,000,000 - $3,000,000",10.0,1000000,3000000.0,distributedglobal
"$3,000,000 - $10,000,000",35.0,3000000,10000000.0,distributedglobal
"$10,000,000 - $20,000,000",15.0,10000000,20000000.0,distributedglobal
"$20,000,000 - $50,000,000",30.0,20000000,50000000.0,distributedglobal
"$50,000,000+",10.0,50000000,,distributedglobal
"$0 - $1,000,000",0.0,0,1000000.0,slowventures
"$1,000,000 - $3,000,000",25.0,1000000,3000000.0,slowventures
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,slowventures
"$10,000,000 - $20,000,000",20.0,10000000,20000000.0,slowventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,slowventures
"$50,000,000+",5.0,50000000,,slowventures
"$0 - $1,000,000",5.0,0,1000000.0,csquared
"$1,000,000 - $3,000,000",25.0,1000000,3000000.0,csquared
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,csquared
"$10,000,000 - $20,000,000",15.0,10000000,20000000.0,csquared
"$20,000,000 - $50,000,000",5.0,20000000,50000000.0,csquared
"$50,000,000+",0.0,50000000,,csquared
"$0 - $1,000,000",5.0,0,1000000.0,1kx
"$1,000,000 - $3,000,000",10.0,1000000,3000000.0,1kx
"$3,000,000 - $10,000,000",40.0,3000000,10000000.0,1kx
"$10,000,000 - $20,000,000",35.0,10000000,20000000.0,1kx
"$20,000,000 - $50,000,000",5.0,20000000,50000000.0,1kx
"$50,000,000+",5.0,50000000,,1kx
"$0 - $1,000,000",0.0,0,1000000.0,maven11
"$1,000,000 - $3,000,000",35.0,1000000,3000000.0,maven11
"$3,000,000 - $10,000,000",35.0,3000000,10000000.0,maven11
"$10,000,000 - $20,000,000",30.0,10000000,20000000.0,maven11
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,maven11
"$50,000,000+",0.0,50000000,,maven11
"$0 - $1,000,000",5.0,0,1000000.0,wintermute
"$1,000,000 - $3,000,000",5.0,1000000,3000000.0,wintermute
"$3,000,000 - $10,000,000",25.0,3000000,10000000.0,wintermute
"$10,000,000 - $20,000,000",40.0,10000000,20000000.0,wintermute
"$20,000,000 - $50,000,000",15.0,20000000,50000000.0,wintermute
"$50,000,000+",10.0,50000000,,wintermute
"$0 - $1,000,000",20.0,0,1000000.0,boost-vc
"$1,000,000 - $3,000,000",20.0,1000000,3000000.0,boost-vc
"$3,000,000 - $10,000,000",35.0,3000000,10000000.0,boost-vc
"$10,000,000 - $20,000,000",5.0,10000000,20000000.0,boost-vc
"$20,000,000 - $50,000,000",15.0,20000000,50000000.0,boost-vc
"$50,000,000+",5.0,50000000,,boost-vc
"$0 - $1,000,000",0.0,0,1000000.0,ripple
"$1,000,000 - $3,000,000",15.0,1000000,3000000.0,ripple
"$3,000,000 - $10,000,000",20.0,3000000,10000000.0,ripple
"$10,000,000 - $20,000,000",15.0,10000000,20000000.0,ripple
"$20,000,000 - $50,000,000",25.0,20000000,50000000.0,ripple
"$50,000,000+",25.0,50000000,,ripple
"$0 - $1,000,000",5.0,0,1000000.0,mask-network
"$1,000,000 - $3,000,000",35.0,1000000,3000000.0,mask-network
"$3,000,000 - $10,000,000",45.0,3000000,10000000.0,mask-network
"$10,000,000 - $20,000,000",15.0,10000000,20000000.0,mask-network
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,mask-network
"$50,000,000+",0.0,50000000,,mask-network
"$0 - $1,000,000",0.0,0,1000000.0,kucoinventures
"$1,000,000 - $3,000,000",30.0,1000000,3000000.0,kucoinventures
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,kucoinventures
"$10,000,000 - $20,000,000",10.0,10000000,20000000.0,kucoinventures
"$20,000,000 - $50,000,000",10.0,20000000,50000000.0,kucoinventures
"$50,000,000+",0.0,50000000,,kucoinventures
"$0 - $1,000,000",0.0,0,1000000.0,iosg
"$1,000,000 - $3,000,000",10.0,1000000,3000000.0,iosg
"$3,000,000 - $10,000,000",55.0,3000000,10000000.0,iosg
"$10,000,000 - $20,000,000",25.0,10000000,20000000.0,iosg
"$20,000,000 - $50,000,000",5.0,20000000,50000000.0,iosg
"$50,000,000+",5.0,50000000,,iosg
"$0 - $1,000,000",0.0,0,1000000.0,hack-vc
"$1,000,000 - $3,000,000",10.0,1000000,3000000.0,hack-vc
"$3,000,000 - $10,000,000",40.0,3000000,10000000.0,hack-vc
"$10,000,000 - $20,000,000",30.0,10000000,20000000.0,hack-vc
"$20,000,000 - $50,000,000",20.0,20000000,50000000.0,hack-vc
"$50,000,000+",0.0,50000000,,hack-vc
"$0 - $1,000,000",0.0,0,1000000.0,blockchain-com
"$1,000,000 - $3,000,000",5.0,1000000,3000000.0,blockchain-com
"$3,000,000 - $10,000,000",20.0,3000000,10000000.0,blockchain-com
"$10,000,000 - $20,000,000",20.0,10000000,20000000.0,blockchain-com
"$20,000,000 - $50,000,000",30.0,20000000,50000000.0,blockchain-com
"$50,000,000+",25.0,50000000,,blockchain-com
"$0 - $1,000,000",0.0,0,1000000.0,a16z-speedrun
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,a16z-speedrun
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,a16z-speedrun
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,a16z-speedrun
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,a16z-speedrun
"$50,000,000+",0.0,50000000,,a16z-speedrun
"$0 - $1,000,000",25.0,0,1000000.0,ethereum-foundation
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,ethereum-foundation
"$3,000,000 - $10,000,000",25.0,3000000,10000000.0,ethereum-foundation
"$10,000,000 - $20,000,000",50.0,10000000,20000000.0,ethereum-foundation
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,ethereum-foundation
"$50,000,000+",0.0,50000000,,ethereum-foundation
"$0 - $1,000,000",83.33,0,1000000.0,bnb-chain
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,bnb-chain
"$3,000,000 - $10,000,000",16.67,3000000,10000000.0,bnb-chain
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,bnb-chain
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,bnb-chain
"$50,000,000+",0.0,50000000,,bnb-chain
"$0 - $1,000,000",33.33,0,1000000.0,web3-foundation
"$1,000,000 - $3,000,000",33.33,1000000,3000000.0,web3-foundation
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,web3-foundation
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,web3-foundation
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,web3-foundation
"$50,000,000+",0.0,50000000,,web3-foundation
"$0 - $1,000,000",10.0,0,1000000.0,mexc
"$1,000,000 - $3,000,000",25.0,1000000,3000000.0,mexc
"$3,000,000 - $10,000,000",45.0,3000000,10000000.0,mexc
"$10,000,000 - $20,000,000",20.0,10000000,20000000.0,mexc
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,mexc
"$50,000,000+",0.0,50000000,,mexc
"$0 - $1,000,000",0.0,0,1000000.0,nascent
"$1,000,000 - $3,000,000",35.0,1000000,3000000.0,nascent
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,nascent
"$10,000,000 - $20,000,000",15.0,10000000,20000000.0,nascent
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,nascent
"$50,000,000+",0.0,50000000,,nascent
"$0 - $1,000,000",0.0,0,1000000.0,mexc-ventures
"$1,000,000 - $3,000,000",40.0,1000000,3000000.0,mexc-ventures
"$3,000,000 - $10,000,000",40.0,3000000,10000000.0,mexc-ventures
"$10,000,000 - $20,000,000",20.0,10000000,20000000.0,mexc-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,mexc-ventures
"$50,000,000+",0.0,50000000,,mexc-ventures
"$0 - $1,000,000",0.0,0,1000000.0,paraficapital
"$1,000,000 - $3,000,000",5.0,1000000,3000000.0,paraficapital
"$3,000,000 - $10,000,000",30.0,3000000,10000000.0,paraficapital
"$10,000,000 - $20,000,000",40.0,10000000,20000000.0,paraficapital
"$20,000,000 - $50,000,000",15.0,20000000,50000000.0,paraficapital
"$50,000,000+",10.0,50000000,,paraficapital
"$0 - $1,000,000",0.0,0,1000000.0,highland-capital-partners
"$1,000,000 - $3,000,000",12.5,1000000,3000000.0,highland-capital-partners
"$3,000,000 - $10,000,000",25.0,3000000,10000000.0,highland-capital-partners
"$10,000,000 - $20,000,000",25.0,10000000,20000000.0,highland-capital-partners
"$20,000,000 - $50,000,000",12.5,20000000,50000000.0,highland-capital-partners
"$50,000,000+",25.0,50000000,,highland-capital-partners
"$0 - $1,000,000",0.0,0,1000000.0,shima-capital
"$1,000,000 - $3,000,000",45.0,1000000,3000000.0,shima-capital
"$3,000,000 - $10,000,000",35.0,3000000,10000000.0,shima-capital
"$10,000,000 - $20,000,000",15.0,10000000,20000000.0,shima-capital
"$20,000,000 - $50,000,000",5.0,20000000,50000000.0,shima-capital
"$50,000,000+",0.0,50000000,,shima-capital
"$0 - $1,000,000",0.0,0,1000000.0,draper-dragon
"$1,000,000 - $3,000,000",25.0,1000000,3000000.0,draper-dragon
"$3,000,000 - $10,000,000",60.0,3000000,10000000.0,draper-dragon
"$10,000,000 - $20,000,000",5.0,10000000,20000000.0,draper-dragon
"$20,000,000 - $50,000,000",10.0,20000000,50000000.0,draper-dragon
"$50,000,000+",0.0,50000000,,draper-dragon
"$0 - $1,000,000",0.0,0,1000000.0,samsungnext
"$1,000,000 - $3,000,000",10.0,1000000,3000000.0,samsungnext
"$3,000,000 - $10,000,000",25.0,3000000,10000000.0,samsungnext
"$10,000,000 - $20,000,000",25.0,10000000,20000000.0,samsungnext
"$20,000,000 - $50,000,000",30.0,20000000,50000000.0,samsungnext
"$50,000,000+",10.0,50000000,,samsungnext
"$0 - $1,000,000",0.0,0,1000000.0,alchemy
"$1,000,000 - $3,000,000",20.0,1000000,3000000.0,alchemy
"$3,000,000 - $10,000,000",45.0,3000000,10000000.0,alchemy
"$10,000,000 - $20,000,000",15.0,10000000,20000000.0,alchemy
"$20,000,000 - $50,000,000",20.0,20000000,50000000.0,alchemy
"$50,000,000+",0.0,50000000,,alchemy
"$0 - $1,000,000",17.65,0,1000000.0,avalanche-foundation
"$1,000,000 - $3,000,000",17.65,1000000,3000000.0,avalanche-foundation
"$3,000,000 - $10,000,000",35.29,3000000,10000000.0,avalanche-foundation
"$10,000,000 - $20,000,000",17.65,10000000,20000000.0,avalanche-foundation
"$20,000,000 - $50,000,000",5.88,20000000,50000000.0,avalanche-foundation
"$50,000,000+",5.88,50000000,,avalanche-foundation
"$0 - $1,000,000",0.0,0,1000000.0,cms-holdings
"$1,000,000 - $3,000,000",35.0,1000000,3000000.0,cms-holdings
"$3,000,000 - $10,000,000",60.0,3000000,10000000.0,cms-holdings
"$10,000,000 - $20,000,000",5.0,10000000,20000000.0,cms-holdings
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,cms-holdings
"$50,000,000+",0.0,50000000,,cms-holdings
"$0 - $1,000,000",0.0,0,1000000.0,gv
"$1,000,000 - $3,000,000",5.0,1000000,3000000.0,gv
"$3,000,000 - $10,000,000",10.0,3000000,10000000.0,gv
"$10,000,000 - $20,000,000",35.0,10000000,20000000.0,gv
"$20,000,000 - $50,000,000",25.0,20000000,50000000.0,gv
"$50,000,000+",25.0,50000000,,gv
"$0 - $1,000,000",0.0,0,1000000.0,egirlcapital
"$1,000,000 - $3,000,000",8.33,1000000,3000000.0,egirlcapital
"$3,000,000 - $10,000,000",41.67,3000000,10000000.0,egirlcapital
"$10,000,000 - $20,000,000",50.0,10000000,20000000.0,egirlcapital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,egirlcapital
"$50,000,000+",0.0,50000000,,egirlcapital
"$0 - $1,000,000",0.0,0,1000000.0,solana-ventures
"$1,000,000 - $3,000,000",40.0,1000000,3000000.0,solana-ventures
"$3,000,000 - $10,000,000",40.0,3000000,10000000.0,solana-ventures
"$10,000,000 - $20,000,000",5.0,10000000,20000000.0,solana-ventures
"$20,000,000 - $50,000,000",10.0,20000000,50000000.0,solana-ventures
"$50,000,000+",5.0,50000000,,solana-ventures
"$0 - $1,000,000",0.0,0,1000000.0,fabric-ventures
"$1,000,000 - $3,000,000",20.0,1000000,3000000.0,fabric-ventures
"$3,000,000 - $10,000,000",70.0,3000000,10000000.0,fabric-ventures
"$10,000,000 - $20,000,000",5.0,10000000,20000000.0,fabric-ventures
"$20,000,000 - $50,000,000",5.0,20000000,50000000.0,fabric-ventures
"$50,000,000+",0.0,50000000,,fabric-ventures
"$0 - $1,000,000",0.0,0,1000000.0,mechanism-capital
"$1,000,000 - $3,000,000",35.0,1000000,3000000.0,mechanism-capital
"$3,000,000 - $10,000,000",55.0,3000000,10000000.0,mechanism-capital
"$10,000,000 - $20,000,000",10.0,10000000,20000000.0,mechanism-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,mechanism-capital
"$50,000,000+",0.0,50000000,,mechanism-capital
"$0 - $1,000,000",5.0,0,1000000.0,dwf-labs
"$1,000,000 - $3,000,000",20.0,1000000,3000000.0,dwf-labs
"$3,000,000 - $10,000,000",65.0,3000000,10000000.0,dwf-labs
"$10,000,000 - $20,000,000",5.0,10000000,20000000.0,dwf-labs
"$20,000,000 - $50,000,000",5.0,20000000,50000000.0,dwf-labs
"$50,000,000+",0.0,50000000,,dwf-labs
"$0 - $1,000,000",5.0,0,1000000.0,bitscale-capital
"$1,000,000 - $3,000,000",30.0,1000000,3000000.0,bitscale-capital
"$3,000,000 - $10,000,000",55.0,3000000,10000000.0,bitscale-capital
"$10,000,000 - $20,000,000",5.0,10000000,20000000.0,bitscale-capital
"$20,000,000 - $50,000,000",5.0,20000000,50000000.0,bitscale-capital
"$50,000,000+",0.0,50000000,,bitscale-capital
"$0 - $1,000,000",0.0,0,1000000.0,hashed-fund
"$1,000,000 - $3,000,000",10.0,1000000,3000000.0,hashed-fund
"$3,000,000 - $10,000,000",65.0,3000000,10000000.0,hashed-fund
"$10,000,000 - $20,000,000",15.0,10000000,20000000.0,hashed-fund
"$20,000,000 - $50,000,000",10.0,20000000,50000000.0,hashed-fund
"$50,000,000+",0.0,50000000,,hashed-fund
"$0 - $1,000,000",0.0,0,1000000.0,thelao
"$1,000,000 - $3,000,000",25.0,1000000,3000000.0,thelao
"$3,000,000 - $10,000,000",45.0,3000000,10000000.0,thelao
"$10,000,000 - $20,000,000",20.0,10000000,20000000.0,thelao
"$20,000,000 - $50,000,000",5.0,20000000,50000000.0,thelao
"$50,000,000+",5.0,50000000,,thelao
"$0 - $1,000,000",0.0,0,1000000.0,bain-capital-crypto
"$1,000,000 - $3,000,000",5.0,1000000,3000000.0,bain-capital-crypto
"$3,000,000 - $10,000,000",45.0,3000000,10000000.0,bain-capital-crypto
"$10,000,000 - $20,000,000",10.0,10000000,20000000.0,bain-capital-crypto
"$20,000,000 - $50,000,000",30.0,20000000,50000000.0,bain-capital-crypto
"$50,000,000+",10.0,50000000,,bain-capital-crypto
"$0 - $1,000,000",0.0,0,1000000.0,softbank
"$1,000,000 - $3,000,000",5.0,1000000,3000000.0,softbank
"$3,000,000 - $10,000,000",25.0,3000000,10000000.0,softbank
"$10,000,000 - $20,000,000",10.0,10000000,20000000.0,softbank
"$20,000,000 - $50,000,000",10.0,20000000,50000000.0,softbank
"$50,000,000+",50.0,50000000,,softbank
"$0 - $1,000,000",10.0,0,1000000.0,the-sandbox
"$1,000,000 - $3,000,000",30.0,1000000,3000000.0,the-sandbox
"$3,000,000 - $10,000,000",20.0,3000000,10000000.0,the-sandbox
"$10,000,000 - $20,000,000",10.0,10000000,20000000.0,the-sandbox
"$20,000,000 - $50,000,000",10.0,20000000,50000000.0,the-sandbox
"$50,000,000+",20.0,50000000,,the-sandbox
"$0 - $1,000,000",0.0,0,1000000.0,swissborg-ventures
"$1,000,000 - $3,000,000",27.27,1000000,3000000.0,swissborg-ventures
"$3,000,000 - $10,000,000",54.55,3000000,10000000.0,swissborg-ventures
"$10,000,000 - $20,000,000",18.18,10000000,20000000.0,swissborg-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,swissborg-ventures
"$50,000,000+",0.0,50000000,,swissborg-ventures
"$0 - $1,000,000",0.0,0,1000000.0,yield-guild-games
"$1,000,000 - $3,000,000",10.0,1000000,3000000.0,yield-guild-games
"$3,000,000 - $10,000,000",40.0,3000000,10000000.0,yield-guild-games
"$10,000,000 - $20,000,000",45.0,10000000,20000000.0,yield-guild-games
"$20,000,000 - $50,000,000",5.0,20000000,50000000.0,yield-guild-games
"$50,000,000+",0.0,50000000,,yield-guild-games
"$0 - $1,000,000",0.0,0,1000000.0,1-confirmation
"$1,000,000 - $3,000,000",40.0,1000000,3000000.0,1-confirmation
"$3,000,000 - $10,000,000",35.0,3000000,10000000.0,1-confirmation
"$10,000,000 - $20,000,000",5.0,10000000,20000000.0,1-confirmation
"$20,000,000 - $50,000,000",20.0,20000000,50000000.0,1-confirmation
"$50,000,000+",0.0,50000000,,1-confirmation
"$0 - $1,000,000",0.0,0,1000000.0,tribecapital
"$1,000,000 - $3,000,000",20.0,1000000,3000000.0,tribecapital
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,tribecapital
"$10,000,000 - $20,000,000",25.0,10000000,20000000.0,tribecapital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,tribecapital
"$50,000,000+",5.0,50000000,,tribecapital
"$0 - $1,000,000",0.0,0,1000000.0,kraken-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,kraken-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,kraken-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,kraken-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,kraken-ventures
"$50,000,000+",0.0,50000000,,kraken-ventures
"$0 - $1,000,000",0.0,0,1000000.0,redpoint
"$1,000,000 - $3,000,000",14.29,1000000,3000000.0,redpoint
"$3,000,000 - $10,000,000",42.86,3000000,10000000.0,redpoint
"$10,000,000 - $20,000,000",14.29,10000000,20000000.0,redpoint
"$20,000,000 - $50,000,000",14.29,20000000,50000000.0,redpoint
"$50,000,000+",14.29,50000000,,redpoint
"$0 - $1,000,000",0.0,0,1000000.0,double-peak
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,double-peak
"$3,000,000 - $10,000,000",40.0,3000000,10000000.0,double-peak
"$10,000,000 - $20,000,000",10.0,10000000,20000000.0,double-peak
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,double-peak
"$50,000,000+",0.0,50000000,,double-peak
"$0 - $1,000,000",5.0,0,1000000.0,mapleblock-capital
"$1,000,000 - $3,000,000",20.0,1000000,3000000.0,mapleblock-capital
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,mapleblock-capital
"$10,000,000 - $20,000,000",20.0,10000000,20000000.0,mapleblock-capital
"$20,000,000 - $50,000,000",5.0,20000000,50000000.0,mapleblock-capital
"$50,000,000+",0.0,50000000,,mapleblock-capital
"$0 - $1,000,000",0.0,0,1000000.0,safepal
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,safepal
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,safepal
"$10,000,000 - $20,000,000",100.0,10000000,20000000.0,safepal
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,safepal
"$50,000,000+",0.0,50000000,,safepal
"$0 - $1,000,000",0.0,0,1000000.0,impossible-finance
"$1,000,000 - $3,000,000",55.56,1000000,3000000.0,impossible-finance
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,impossible-finance
"$10,000,000 - $20,000,000",5.56,10000000,20000000.0,impossible-finance
"$20,000,000 - $50,000,000",5.56,20000000,50000000.0,impossible-finance
"$50,000,000+",0.0,50000000,,impossible-finance
"$0 - $1,000,000",5.0,0,1000000.0,fbg-capital
"$1,000,000 - $3,000,000",35.0,1000000,3000000.0,fbg-capital
"$3,000,000 - $10,000,000",45.0,3000000,10000000.0,fbg-capital
"$10,000,000 - $20,000,000",15.0,10000000,20000000.0,fbg-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,fbg-capital
"$50,000,000+",0.0,50000000,,fbg-capital
"$0 - $1,000,000",0.0,0,1000000.0,tiger-global-management
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,tiger-global-management
"$3,000,000 - $10,000,000",5.0,3000000,10000000.0,tiger-global-management
"$10,000,000 - $20,000,000",30.0,10000000,20000000.0,tiger-global-management
"$20,000,000 - $50,000,000",30.0,20000000,50000000.0,tiger-global-management
"$50,000,000+",35.0,50000000,,tiger-global-management
"$0 - $1,000,000",33.33,0,1000000.0,animoca-brands-kk
"$1,000,000 - $3,000,000",33.33,1000000,3000000.0,animoca-brands-kk
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,animoca-brands-kk
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,animoca-brands-kk
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,animoca-brands-kk
"$50,000,000+",0.0,50000000,,animoca-brands-kk
"$0 - $1,000,000",20.0,0,1000000.0,cardano-foundation
"$1,000,000 - $3,000,000",40.0,1000000,3000000.0,cardano-foundation
"$3,000,000 - $10,000,000",20.0,3000000,10000000.0,cardano-foundation
"$10,000,000 - $20,000,000",20.0,10000000,20000000.0,cardano-foundation
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,cardano-foundation
"$50,000,000+",0.0,50000000,,cardano-foundation
"$0 - $1,000,000",0.0,0,1000000.0,visa
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,visa
"$3,000,000 - $10,000,000",14.29,3000000,10000000.0,visa
"$10,000,000 - $20,000,000",14.29,10000000,20000000.0,visa
"$20,000,000 - $50,000,000",42.86,20000000,50000000.0,visa
"$50,000,000+",28.57,50000000,,visa
"$0 - $1,000,000",0.0,0,1000000.0,gbv-capital
"$1,000,000 - $3,000,000",60.0,1000000,3000000.0,gbv-capital
"$3,000,000 - $10,000,000",40.0,3000000,10000000.0,gbv-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,gbv-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,gbv-capital
"$50,000,000+",0.0,50000000,,gbv-capital
"$0 - $1,000,000",0.0,0,1000000.0,tronfoundation
"$1,000,000 - $3,000,000",14.29,1000000,3000000.0,tronfoundation
"$3,000,000 - $10,000,000",42.86,3000000,10000000.0,tronfoundation
"$10,000,000 - $20,000,000",14.29,10000000,20000000.0,tronfoundation
"$20,000,000 - $50,000,000",14.29,20000000,50000000.0,tronfoundation
"$50,000,000+",14.29,50000000,,tronfoundation
"$0 - $1,000,000",10.0,0,1000000.0,sinoglobalcapital
"$1,000,000 - $3,000,000",25.0,1000000,3000000.0,sinoglobalcapital
"$3,000,000 - $10,000,000",35.0,3000000,10000000.0,sinoglobalcapital
"$10,000,000 - $20,000,000",25.0,10000000,20000000.0,sinoglobalcapital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,sinoglobalcapital
