coinKey,coinName,follower_id,follower_name,follower_username,follower_image,follower_twitterScore,follower_followersCount,relatedEntity_fund,relatedEntity_coin
scorefamtoken,Scorefam (old),553,SWFT Blockchain,SwftCoin,https://pbs.twimg.com/profile_images/1770414170028355584/8QScLHuK_normal.jpg,780.0,85268,,
scorefamtoken,Scorefam (old),656,Uncle Bob Crypto,unclebobcrypto,https://pbs.twimg.com/profile_images/1663665456798900224/Ts58-0Zf_normal.jpg,1505.0,54183,,
scorefamtoken,Scorefam (old),823,Zedz 🅷,NFTLabz_,https://twitterscore.s3.amazonaws.com/media/profiles/1404609126546644995.jpg,57.0,72151,,
scorefamtoken,Scorefam (old),1089,CryptoAmsterdam,damskotrades,https://pbs.twimg.com/profile_images/1764380143374458880/GvGfnRL__normal.jpg,4836.0,130811,,
scorefamtoken,Scorefam (old),9298,BR1: INFINITE,BR1INFINITE,https://pbs.twimg.com/profile_images/1871295382040293376/j--Lm5xW_normal.png,1695.0,99960,,br-1-game
dexilon,Dexilon,680,Ivan on Tech 🍳Cooking @ Moralis,IvanOnTech,https://pbs.twimg.com/profile_images/1654548524472696834/GR4VOP4Y_normal.png,7752.0,489864,ivan-on-tech,
dexilon,Dexilon,20390,slappjakke,Slappjakke,https://pbs.twimg.com/profile_images/1480797184010424320/kEMGnvvW_normal.jpg,4321.0,56115,slappjakke,
dexilon,Dexilon,54057,BurstingBagel 🥯,burstingbagel,https://pbs.twimg.com/profile_images/1782972659132723200/KnZHibi-_normal.jpg,4268.0,12067,,
dexilon,Dexilon,80271,Yelf,0xYelf,https://pbs.twimg.com/profile_images/1865005536380354561/CMavFnNo_normal.jpg,2579.0,5776,,
dexilon,Dexilon,98741,Sungjae,sungjae_han,https://pbs.twimg.com/profile_images/1509941444429103110/Zc73gRJt_normal.jpg,2953.0,8411,,
blowfish-web-3,Blowfish,506,toly 🇺🇸,aeyakovenko,https://pbs.twimg.com/profile_images/1906899997880430592/E3nf0cY-_normal.jpg,22622.0,575790,anatoly-yakovenko,
blowfish-web-3,Blowfish,594,"smolting (wassie, verse)",inversebrah,https://pbs.twimg.com/profile_images/1812298915661623296/P0Yj0Xgq_normal.jpg,21840.0,357962,,
blowfish-web-3,Blowfish,610,foobar/,0xfoobar,https://pbs.twimg.com/profile_images/1745824328594214912/-P4ZBCue_normal.jpg,17822.0,172594,,
blowfish-web-3,Blowfish,1123,CL,CL207,https://pbs.twimg.com/profile_images/1868745836777312256/XsNk1YlU_normal.jpg,21841.0,244763,,
blowfish-web-3,Blowfish,1291,banteg,bantg,https://pbs.twimg.com/profile_images/1406018339835678720/fLQOnMbp_normal.jpg,16826.0,200188,banteg,
juno,Juno,505,Stani.eth,StaniKulechov,https://pbs.twimg.com/profile_images/1880993699661852672/RzdhDkv2_normal.jpg,19548.0,265529,stani-kulechov,
juno,Juno,506,toly 🇺🇸,aeyakovenko,https://pbs.twimg.com/profile_images/1906899997880430592/E3nf0cY-_normal.jpg,22622.0,575790,anatoly-yakovenko,
juno,Juno,605,6529,punk6529,https://pbs.twimg.com/profile_images/1784231403325943808/PBDWE07Y_normal.jpg,19236.0,488674,punk6529,
juno,Juno,1122,Jason Choi,mrjasonchoi,https://pbs.twimg.com/profile_images/1921591862701473793/7KV-mS7l_normal.jpg,17657.0,171726,jasonchoi,
juno,Juno,1979,"찌 G 跻 じ MBA, CFA, FRM, CFP, NGMI, HFSP, HENTAI 🛡️",DegenSpartan,https://pbs.twimg.com/profile_images/1608325033033895938/US2YmCwR_normal.jpg,20269.0,264245,,
opticxyz,Optic,74350,cryptonoob,flymetothe23,https://pbs.twimg.com/profile_images/1867278686019375104/b3lOk-v4_normal.jpg,148.0,659,,
olive-network,Olive,534,Polygon,0xPolygon,https://pbs.twimg.com/profile_images/1881552782148206592/uL2NdckM_normal.jpg,15774.0,2064888,polygon-labs,
olive-network,Olive,679,"Sandeep | Polygon (※,※)",sandeepnailwal,https://pbs.twimg.com/profile_images/1920408360383352832/wdwIMN5C_normal.jpg,15033.0,339056,sandeep-nailwal,
olive-network,Olive,689,redphone ☎️,redphonecrypto,https://pbs.twimg.com/profile_images/1920927361438044160/vwXihuHv_normal.jpg,11202.0,60664,,
olive-network,Olive,1242,Jacob Franek,panekkkk,https://pbs.twimg.com/profile_images/1436388922804690944/FreZ4sti_normal.jpg,,13592,,
olive-network,Olive,6190,Alliance,alliancedao,https://pbs.twimg.com/profile_images/1793062264141918208/Fs4C7O-y_normal.jpg,9867.0,69312,alliance-dao,
zhartaio,Zharta,596,loomdart - Holy War Arc,loomdart,https://pbs.twimg.com/profile_images/1890221706104508416/f_NKIFhr_normal.jpg,20440.0,321534,,
zhartaio,Zharta,889,Luca Netz 🐧✳️,LucaNetz,https://pbs.twimg.com/profile_images/1849498278255071232/drdvg74U_normal.jpg,17025.0,213669,luca-netz,
zhartaio,Zharta,1175,Mando,rektmando,https://pbs.twimg.com/profile_images/1593307551457738752/xT7UmPH0_normal.jpg,11673.0,172053,,
zhartaio,Zharta,3373,0xMaki,0xMaki,https://pbs.twimg.com/profile_images/1737148253970534400/Up8-uZBz_normal.jpg,16441.0,79213,,
zhartaio,Zharta,5246,Farokh (Perma/Bull),farokh,https://pbs.twimg.com/profile_images/1921240073426599936/m9M7fi2w_normal.jpg,14413.0,444101,farokh,
coin-98,Ninety Eight,506,toly 🇺🇸,aeyakovenko,https://pbs.twimg.com/profile_images/1906899997880430592/E3nf0cY-_normal.jpg,22622.0,575790,anatoly-yakovenko,
coin-98,Ninety Eight,518,Darren Lau,Darrenlautf,https://pbs.twimg.com/profile_images/1862881065989558272/cUyKy8iH_normal.jpg,18790.0,158177,,
coin-98,Ninety Eight,595,Ansem 🐂🀄️,blknoiz06,https://pbs.twimg.com/profile_images/1909437863592132608/R14kQm8j_normal.jpg,22604.0,724539,ansem,
coin-98,Ninety Eight,847,SBF,SBF_FTX,https://pbs.twimg.com/profile_images/1493575109424160772/AKRRTAI-_normal.jpg,18506.0,983534,sbf-ftx,
coin-98,Ninety Eight,901,H.E. Justin Sun 🍌,justinsuntron,https://pbs.twimg.com/profile_images/1905328711660175362/woLkMlCv_normal.jpg,17829.0,3810933,justin-sun,
bylines,Bylines,618,Jane Lippencott,janehk,https://pbs.twimg.com/profile_images/1887551662052753408/McooH4lF_normal.jpg,8775.0,27340,,
bylines,Bylines,675,sarah guo // conviction,saranormous,https://pbs.twimg.com/profile_images/1689443134919327744/geqEJeF8_normal.jpg,,107558,sarah-guo,
bylines,Bylines,2215,Camilla McFarland,camillionaire_m,https://pbs.twimg.com/profile_images/1766439051408670720/IZ9Q0Mj8_normal.jpg,,10272,,
bylines,Bylines,3362,Matt Mazzeo,Mazzeo,https://twitterscore.s3.amazonaws.com/media/profiles/14363893.jpg,383.0,30406,,
bylines,Bylines,6898,Min Teo,_MinTeo,https://pbs.twimg.com/profile_images/1423316414933479425/hFYT_dfl_normal.jpg,,9332,,
pulley,Pulley,510,Matthew Graham,mattyryze,https://pbs.twimg.com/profile_images/1919737359005863936/aiiZ1nKP_normal.jpg,12593.0,82008,,
pulley,Pulley,692,Avichal - Electric ϟ Capital,avichal,https://pbs.twimg.com/profile_images/902647890840920064/IzSKaY1c_normal.jpg,10761.0,62174,,
pulley,Pulley,2019,Galois Kevin,Galois_Capital,https://pbs.twimg.com/profile_images/1557213873488404480/r91CQ3gH_normal.jpg,12788.0,73150,,
pulley,Pulley,40356,Yu Hu 🌊,Punk9277,https://pbs.twimg.com/profile_images/1443702414876549127/KUwXEIl4_normal.jpg,10795.0,50409,yu-hu,
pulley,Pulley,104557,John Wang,johnwangtbh,https://pbs.twimg.com/profile_images/1855724505005727744/2EfWlUVl_normal.jpg,10197.0,31118,,
coin-98,Ninety Eight,506,toly 🇺🇸,aeyakovenko,https://pbs.twimg.com/profile_images/1906899997880430592/E3nf0cY-_normal.jpg,22622.0,575790,anatoly-yakovenko,
coin-98,Ninety Eight,518,Darren Lau,Darrenlautf,https://pbs.twimg.com/profile_images/1862881065989558272/cUyKy8iH_normal.jpg,18790.0,158177,,
coin-98,Ninety Eight,595,Ansem 🐂🀄️,blknoiz06,https://pbs.twimg.com/profile_images/1909437863592132608/R14kQm8j_normal.jpg,22604.0,724539,ansem,
coin-98,Ninety Eight,847,SBF,SBF_FTX,https://pbs.twimg.com/profile_images/1493575109424160772/AKRRTAI-_normal.jpg,18506.0,983534,sbf-ftx,
coin-98,Ninety Eight,901,H.E. Justin Sun 🍌,justinsuntron,https://pbs.twimg.com/profile_images/1905328711660175362/woLkMlCv_normal.jpg,17829.0,3810933,justin-sun,
contango,Contango,505,Stani.eth,StaniKulechov,https://pbs.twimg.com/profile_images/1880993699661852672/RzdhDkv2_normal.jpg,19548.0,265529,stani-kulechov,
contango,Contango,759,Andre Cronje,AndreCronjeTech,https://pbs.twimg.com/profile_images/1895238831282028544/Cf5mbQcT_normal.jpg,20452.0,439153,andre-cronje,
contango,Contango,1387,DCF GOD,dcfgod,https://pbs.twimg.com/profile_images/1856079545780125696/JQkZlaHt_normal.jpg,15894.0,97448,dcf-god,
contango,Contango,2089,intern ⨀,intern,https://pbs.twimg.com/profile_images/1742947102953512976/DO-YOUbV_normal.jpg,16487.0,122970,,
contango,Contango,3373,0xMaki,0xMaki,https://pbs.twimg.com/profile_images/1737148253970534400/Up8-uZBz_normal.jpg,16441.0,79213,,
coin-98,Ninety Eight,506,toly 🇺🇸,aeyakovenko,https://pbs.twimg.com/profile_images/1906899997880430592/E3nf0cY-_normal.jpg,22622.0,575790,anatoly-yakovenko,
coin-98,Ninety Eight,518,Darren Lau,Darrenlautf,https://pbs.twimg.com/profile_images/1862881065989558272/cUyKy8iH_normal.jpg,18790.0,158177,,
coin-98,Ninety Eight,595,Ansem 🐂🀄️,blknoiz06,https://pbs.twimg.com/profile_images/1909437863592132608/R14kQm8j_normal.jpg,22604.0,724539,ansem,
coin-98,Ninety Eight,847,SBF,SBF_FTX,https://pbs.twimg.com/profile_images/1493575109424160772/AKRRTAI-_normal.jpg,18506.0,983534,sbf-ftx,
coin-98,Ninety Eight,901,H.E. Justin Sun 🍌,justinsuntron,https://pbs.twimg.com/profile_images/1905328711660175362/woLkMlCv_normal.jpg,17829.0,3810933,justin-sun,
bluejayfinance,Bluejay Finance,510,Matthew Graham,mattyryze,https://pbs.twimg.com/profile_images/1919737359005863936/aiiZ1nKP_normal.jpg,12593.0,82008,,
bluejayfinance,Bluejay Finance,596,loomdart - Holy War Arc,loomdart,https://pbs.twimg.com/profile_images/1890221706104508416/f_NKIFhr_normal.jpg,20440.0,321534,,
bluejayfinance,Bluejay Finance,887,nani🤍,naniXBT,https://pbs.twimg.com/profile_images/1909078344009723904/jmA4AyB__normal.jpg,12403.0,63526,nanixbt,
bluejayfinance,Bluejay Finance,889,Luca Netz 🐧✳️,LucaNetz,https://pbs.twimg.com/profile_images/1849498278255071232/drdvg74U_normal.jpg,17025.0,213669,luca-netz,
bluejayfinance,Bluejay Finance,2322,daddy fiskantes ⭐️🩸,Fiskantes,https://pbs.twimg.com/profile_images/1811694187038789633/FTiNGz0B_normal.jpg,14184.0,102408,fiskantes,
zkx,ZKX,488,DeFi Dad ⟠ defidad.eth,DeFi_Dad,https://pbs.twimg.com/profile_images/1613764698775633921/72tL5YzB_normal.jpg,14737.0,168002,defi-dad,
zkx,ZKX,510,Matthew Graham,mattyryze,https://pbs.twimg.com/profile_images/1919737359005863936/aiiZ1nKP_normal.jpg,12593.0,82008,,
zkx,ZKX,879,SpiderCrypto 🧑‍🍳🧲,SpiderCrypto0x,https://pbs.twimg.com/profile_images/1881407589935628288/4L1lU0KQ_normal.jpg,11946.0,110770,,
zkx,ZKX,2089,intern ⨀,intern,https://pbs.twimg.com/profile_images/1742947102953512976/DO-YOUbV_normal.jpg,16487.0,122970,,
zkx,ZKX,66043,Ignas | DeFi,DefiIgnas,https://pbs.twimg.com/profile_images/1572199012790603778/GF4NXSKr_normal.jpg,11982.0,141332,,
monkey-ball,UNKJD,510,Matthew Graham,mattyryze,https://pbs.twimg.com/profile_images/1919737359005863936/aiiZ1nKP_normal.jpg,12593.0,82008,,
monkey-ball,UNKJD,599,DEGEN NEWS,DegenerateNews,https://pbs.twimg.com/profile_images/1551586710873550848/8_M8f6ds_normal.jpg,12335.0,384992,,
monkey-ball,UNKJD,909,Magic Eden 🪄,MagicEden,https://pbs.twimg.com/profile_images/1922032849533730816/6eehcW1s_normal.jpg,12556.0,830869,magic-eden,
monkey-ball,UNKJD,2089,intern ⨀,intern,https://pbs.twimg.com/profile_images/1742947102953512976/DO-YOUbV_normal.jpg,16487.0,122970,,
monkey-ball,UNKJD,3114,Art of The CMS,cmsholdings,https://pbs.twimg.com/profile_images/1598524835621179393/r-D-Afgx_normal.jpg,14760.0,161322,,
noonshot,Noonshot,99441,cypher pepe,cypher_frog,https://pbs.twimg.com/profile_images/1822575415921188864/aL7KyybH_normal.jpg,161.0,3356,,
stakefair,Stakefair,2480,yele is onboard 🌐,YeleBademosi,https://pbs.twimg.com/profile_images/1910977005832511488/j6uLQ8Iv_normal.jpg,1692.0,35261,yele-bademosi,
stakefair,Stakefair,98747,Dehkunle 🧸,Dehkunle,https://pbs.twimg.com/profile_images/1500982302234533894/i5xkHmR6_normal.jpg,630.0,507431,,
block-spaces,BlockSpaces,4361,POKT Network,POKTnetwork,https://pbs.twimg.com/profile_images/1882143278604185600/qfiYA7DL_normal.jpg,3640.0,47070,,pocket-network
block-spaces,BlockSpaces,4477,JeromeLoo｜老王 🀄️🐱🐶🐸🦛🐂,V1JeromeLoo,https://pbs.twimg.com/profile_images/1734805866837422080/n0Q6_WwB_normal.jpg,1560.0,62584,,
block-spaces,BlockSpaces,7597,Fuse Network,Fuse_network,https://pbs.twimg.com/profile_images/1744302383679582208/7tJQrVEj_normal.jpg,1689.0,125877,,fuse-network
block-spaces,BlockSpaces,74454,lucas,BlockchainBoyy,https://pbs.twimg.com/profile_images/1905085301640359936/Oy9Uqx7H_normal.jpg,1604.0,78186,,
block-spaces,BlockSpaces,98814,"ANDAO (💙,🧡) 🦇🔊",ArbitrumNewsDAO,https://pbs.twimg.com/profile_images/1619326090580824065/BPdJC9a4_normal.jpg,1440.0,77139,,
hulklabs,Hulk Labs,44417,Daes,0xDaes,https://pbs.twimg.com/profile_images/1919010504367808512/Q8teQw6b_normal.jpg,3024.0,5375,,
wall,Wall,37,mikedemarais.eth (on fartcaster),mikedemarais,https://pbs.twimg.com/profile_images/1882122375795224576/fgkp8Wqv_normal.jpg,11215.0,56692,,
wall,Wall,510,Matthew Graham,mattyryze,https://pbs.twimg.com/profile_images/1919737359005863936/aiiZ1nKP_normal.jpg,12593.0,82008,,
wall,Wall,596,loomdart - Holy War Arc,loomdart,https://pbs.twimg.com/profile_images/1890221706104508416/f_NKIFhr_normal.jpg,20440.0,321534,,
wall,Wall,607,tropoFarmer 🐧,tropoFarmer,https://pbs.twimg.com/profile_images/1547001359622438912/1tITuXmH_normal.png,9384.0,178176,,
wall,Wall,618,Jane Lippencott,janehk,https://pbs.twimg.com/profile_images/1887551662052753408/McooH4lF_normal.jpg,8775.0,27340,,
arkive,Arkive,618,Jane Lippencott,janehk,https://pbs.twimg.com/profile_images/1887551662052753408/McooH4lF_normal.jpg,8775.0,27340,,
arkive,Arkive,1387,DCF GOD,dcfgod,https://pbs.twimg.com/profile_images/1856079545780125696/JQkZlaHt_normal.jpg,15894.0,97448,dcf-god,
arkive,Arkive,2421,Packy McCormick,packyM,https://pbs.twimg.com/profile_images/1674112444535324674/k6dYglK9_normal.jpg,,208546,packy-m,
arkive,Arkive,4079,◢ J◎e McCann 🧊,joemccann,https://pbs.twimg.com/profile_images/1921422477286330368/U5F3G4Ko_normal.jpg,9429.0,96147,,
arkive,Arkive,81744,Zagabond,Zagabond,https://pbs.twimg.com/profile_images/1907315966440288256/9xIIuqtG_normal.jpg,9489.0,147410,,
zebedee,Zebedee,591,Tarun Chitra,tarunchitra,https://pbs.twimg.com/profile_images/1587539091444432897/Z6_nmrCB_normal.jpg,14701.0,72386,tarun-chitra,
zebedee,Zebedee,618,Jane Lippencott,janehk,https://pbs.twimg.com/profile_images/1887551662052753408/McooH4lF_normal.jpg,8775.0,27340,,
zebedee,Zebedee,644,Udi Wizardheimer,udiWertheimer,https://pbs.twimg.com/profile_images/1899559293159952384/xpng4kz2_normal.jpg,17289.0,218739,udi-wertheimer,
zebedee,Zebedee,758,Eric Wallzard,ercwl,https://pbs.twimg.com/profile_images/1903145669155516416/GEy4nUhc_normal.jpg,15890.0,165743,,
zebedee,Zebedee,1324,Leonidas 🧡 $DOG,LeonidasNFT,https://pbs.twimg.com/profile_images/1728869748425789440/JNXBHpPk_normal.jpg,8948.0,248077,,
exponential,Exponential,599,DEGEN NEWS,DegenerateNews,https://pbs.twimg.com/profile_images/1551586710873550848/8_M8f6ds_normal.jpg,12335.0,384992,,
exponential,Exponential,900,Hasu⚡️🤖,hasufl,https://pbs.twimg.com/profile_images/1905248366889512960/Kxp-c_oj_normal.jpg,18025.0,237177,hasu,
exponential,Exponential,1198,RYAN SΞAN ADAMS - rsa.eth 🦄,RyanSAdams,https://pbs.twimg.com/profile_images/1766150845614145536/NPX7ozxG_normal.jpg,13982.0,258437,ryan-adams,
exponential,Exponential,2020,Frank,frankdegods,https://pbs.twimg.com/profile_images/1875856094003712000/uPMXWOrl_normal.jpg,14981.0,419109,frank-degods,
exponential,Exponential,66043,Ignas | DeFi,DefiIgnas,https://pbs.twimg.com/profile_images/1572199012790603778/GF4NXSKr_normal.jpg,11982.0,141332,,
algodex-token,Algodex,556,Michael Arrington 🏴‍☠️,arrington,https://pbs.twimg.com/profile_images/1829899210512027648/ocakPn5p_normal.jpg,8986.0,293984,michael-arrington,
algodex-token,Algodex,618,Jane Lippencott,janehk,https://pbs.twimg.com/profile_images/1887551662052753408/McooH4lF_normal.jpg,8775.0,27340,,
algodex-token,Algodex,743,Minion,0xminion,https://pbs.twimg.com/profile_images/1745175242543382528/YQwa4A1l_normal.jpg,8051.0,27557,,
algodex-token,Algodex,35028,peach,33b345,https://pbs.twimg.com/profile_images/1666514787478413337/hUM-VarX_normal.jpg,6646.0,17453,,
algodex-token,Algodex,63837,Avocado Toast,avocado_toast2,https://pbs.twimg.com/profile_images/1609778151369883648/dgvqvUMB_normal.jpg,6389.0,39862,,
zebedee,Zebedee,591,Tarun Chitra,tarunchitra,https://pbs.twimg.com/profile_images/1587539091444432897/Z6_nmrCB_normal.jpg,14701.0,72386,tarun-chitra,
zebedee,Zebedee,618,Jane Lippencott,janehk,https://pbs.twimg.com/profile_images/1887551662052753408/McooH4lF_normal.jpg,8775.0,27340,,
zebedee,Zebedee,644,Udi Wizardheimer,udiWertheimer,https://pbs.twimg.com/profile_images/1899559293159952384/xpng4kz2_normal.jpg,17289.0,218739,udi-wertheimer,
zebedee,Zebedee,758,Eric Wallzard,ercwl,https://pbs.twimg.com/profile_images/1903145669155516416/GEy4nUhc_normal.jpg,15890.0,165743,,
zebedee,Zebedee,1324,Leonidas 🧡 $DOG,LeonidasNFT,https://pbs.twimg.com/profile_images/1728869748425789440/JNXBHpPk_normal.jpg,8948.0,248077,,
phi,Phi,531,cdixon.eth,cdixon,https://pbs.twimg.com/profile_images/1433529810681155587/ACs86CsF_normal.png,,877934,chris-dixon,
phi,Phi,596,loomdart - Holy War Arc,loomdart,https://pbs.twimg.com/profile_images/1890221706104508416/f_NKIFhr_normal.jpg,20440.0,321534,,
phi,Phi,1123,CL,CL207,https://pbs.twimg.com/profile_images/1868745836777312256/XsNk1YlU_normal.jpg,21841.0,244763,,
phi,Phi,1290,Santiago R Santos,santiagoroel,https://pbs.twimg.com/profile_images/1492672526656446467/uH5PD24j_normal.jpg,16776.0,126632,santiago-santos,
phi,Phi,3373,0xMaki,0xMaki,https://pbs.twimg.com/profile_images/1737148253970534400/Up8-uZBz_normal.jpg,16441.0,79213,,
draup,DRAUP,505,Stani.eth,StaniKulechov,https://pbs.twimg.com/profile_images/1880993699661852672/RzdhDkv2_normal.jpg,19548.0,265529,stani-kulechov,
draup,DRAUP,592,gmoney.9dcc.e τh,gmoneyNFT,https://pbs.twimg.com/profile_images/1626216945698881541/kF6xM_Cb_normal.jpg,16138.0,315914,gmoney,
draup,DRAUP,595,Ansem 🐂🀄️,blknoiz06,https://pbs.twimg.com/profile_images/1909437863592132608/R14kQm8j_normal.jpg,22604.0,724539,ansem,
draup,DRAUP,605,6529,punk6529,https://pbs.twimg.com/profile_images/1784231403325943808/PBDWE07Y_normal.jpg,19236.0,488674,punk6529,
draup,DRAUP,47702,soby is on xai 🎮⛓️,soby0x,https://pbs.twimg.com/profile_images/1838945059800330240/kQ1hb7VU_normal.jpg,13407.0,83486,,
zebedee,Zebedee,591,Tarun Chitra,tarunchitra,https://pbs.twimg.com/profile_images/1587539091444432897/Z6_nmrCB_normal.jpg,14701.0,72386,tarun-chitra,
zebedee,Zebedee,618,Jane Lippencott,janehk,https://pbs.twimg.com/profile_images/1887551662052753408/McooH4lF_normal.jpg,8775.0,27340,,
zebedee,Zebedee,644,Udi Wizardheimer,udiWertheimer,https://pbs.twimg.com/profile_images/1899559293159952384/xpng4kz2_normal.jpg,17289.0,218739,udi-wertheimer,
zebedee,Zebedee,758,Eric Wallzard,ercwl,https://pbs.twimg.com/profile_images/1903145669155516416/GEy4nUhc_normal.jpg,15890.0,165743,,
zebedee,Zebedee,1324,Leonidas 🧡 $DOG,LeonidasNFT,https://pbs.twimg.com/profile_images/1728869748425789440/JNXBHpPk_normal.jpg,8948.0,248077,,
talus-network,Talus Network,510,Matthew Graham,mattyryze,https://pbs.twimg.com/profile_images/1919737359005863936/aiiZ1nKP_normal.jpg,12593.0,82008,,
talus-network,Talus Network,875,icebergy ❄️,icebergy_,https://pbs.twimg.com/profile_images/1758646426840584192/x0ZLPgjw_normal.jpg,17577.0,167186,icebergy,
talus-network,Talus Network,1091,knower,knowerofmarkets,https://pbs.twimg.com/profile_images/1917815959928094720/4ncPRHG0_normal.jpg,12165.0,64997,,
talus-network,Talus Network,3443,Sandra 🌊,sandraaleow,https://pbs.twimg.com/profile_images/1824723991074050048/PxfBXLk__normal.jpg,11416.0,43799,sandra-leow,
talus-network,Talus Network,7182,Sreeram Kannan,sreeramkannan,https://pbs.twimg.com/profile_images/1866862776637161472/mVf8f6FK_normal.jpg,11216.0,40701,sreeram-kannan,
halborn,Halborn,505,Stani.eth,StaniKulechov,https://pbs.twimg.com/profile_images/1880993699661852672/RzdhDkv2_normal.jpg,19548.0,265529,stani-kulechov,
halborn,Halborn,518,Darren Lau,Darrenlautf,https://pbs.twimg.com/profile_images/1862881065989558272/cUyKy8iH_normal.jpg,18790.0,158177,,
halborn,Halborn,530,Erik Voorhees,ErikVoorhees,https://pbs.twimg.com/profile_images/1866265437719117824/bOPwQJXE_normal.jpg,18823.0,735915,,
halborn,Halborn,568,Vance Spencer,pythianism,https://pbs.twimg.com/profile_images/1879594071167275008/jZW5hWMS_normal.jpg,16522.0,117230,,
halborn,Halborn,697,Laura Shin,laurashin,https://pbs.twimg.com/profile_images/1539462748173746176/hxR80FYT_normal.png,16824.0,267468,,
