coinKey,coinName,raise,coinImage,fund_name,fund_key,fund_image,fund_tier,fund_type,fund_category,fund_category_slug,fund_totalInvestments
teamdao,T.E.A.M DAO,5000000.0,https://img.cryptorank.io/coins/60x60.t_e_a_m_dao1666341007067.png,Coinhako,coinhako,https://img.cryptorank.io/funds/60x60.coinhako1663856417809.png,4.0,NORMAL,Corporation,corporate,7
teamdao,T.E.A.M DAO,5000000.0,https://img.cryptorank.io/coins/60x60.t_e_a_m_dao1666341007067.png,Octava,octava,https://img.cryptorank.io/funds/60x60.octava1664871102032.png,4.0,NORMAL,Venture,venture,7
teamdao,T.E.A.M DAO,5000000.0,https://img.cryptorank.io/coins/60x60.t_e_a_m_dao1666341007067.png,Anti Fund,anti-fund,https://img.cryptorank.io/funds/60x60.anti_fund1665395525201.png,4.0,NORMAL,Venture,venture,5
teamdao,T.E.A.M DAO,5000000.0,https://img.cryptorank.io/coins/60x60.t_e_a_m_dao1666341007067.png,Libra Capital Ventures,libracapventures,https://img.cryptorank.io/funds/60x60.libra_capital_ventures1666342050278.png,4.0,NORMAL,Venture,venture,5
teamdao,T.E.A.M DAO,5000000.0,https://img.cryptorank.io/coins/60x60.t_e_a_m_dao1666341007067.png,Rising Capital,rising-capital,https://img.cryptorank.io/funds/60x60.rising_capital1663675248420.png,4.0,NORMAL,Venture,venture,5
mintify,Mintify,1600000.0,https://img.cryptorank.io/coins/60x60.mintify1718690991565.png,Arca,arca,https://img.cryptorank.io/funds/60x60.arca1664182452119.png,4.0,LEAD,Hedge Fund,hedge,47
mintify,Mintify,1600000.0,https://img.cryptorank.io/coins/60x60.mintify1718690991565.png,GSR,gsr,https://img.cryptorank.io/funds/60x60.gsr1657871732754.png,2.0,NORMAL,Venture,venture,177
mintify,Mintify,1600000.0,https://img.cryptorank.io/coins/60x60.mintify1718690991565.png,Alchemy,alchemy,https://img.cryptorank.io/funds/60x60.alchemy1662544480763.png,2.0,NORMAL,Corporation,corporate,55
mintify,Mintify,1600000.0,https://img.cryptorank.io/coins/60x60.mintify1718690991565.png,Psalion VC,psalion-vc,https://img.cryptorank.io/funds/60x60.psalion_vc1666341504409.png,4.0,NORMAL,Venture,venture,17
mintify,Mintify,1600000.0,https://img.cryptorank.io/coins/60x60.mintify1718690991565.png,Fasanara Digital,fasanara-digital,https://img.cryptorank.io/funds/60x60.fasanara_digital1737456595011.png,4.0,NORMAL,Venture,venture,8
rocketx,RocketX Exchange,,https://img.cryptorank.io/coins/60x60.rocket_x_exchange1680702414659.png,A195 Capital,a195-capital,https://img.cryptorank.io/funds/60x60.a_195_capital1658822607855.png,3.0,NORMAL,Venture,venture,20
rocketx,RocketX Exchange,,https://img.cryptorank.io/coins/60x60.rocket_x_exchange1680702414659.png,Peech Capital,peech-capital,https://img.cryptorank.io/funds/60x60.peech_capital1666270271571.png,3.0,NORMAL,Venture,venture,11
rocketx,RocketX Exchange,,https://img.cryptorank.io/coins/60x60.rocket_x_exchange1680702414659.png,BuildHodl Capital,buildhodl-capital,https://img.cryptorank.io/funds/60x60.build_hodl_capital1666341667080.png,4.0,NORMAL,Venture,venture,4
fluree,Fluree,4700000.0,https://img.cryptorank.io/coins/60x60.fluree1666692450367.png,4490 Ventures,4490ventures,https://img.cryptorank.io/funds/60x60.4490_ventures1666341437314.png,4.0,LEAD,Venture,venture,2
fluree,Fluree,4700000.0,https://img.cryptorank.io/coins/60x60.fluree1666692450367.png,Revolution,revolution,https://img.cryptorank.io/funds/60x60.revolution1666341552703.png,4.0,NORMAL,Venture,venture,2
fluree,Fluree,,https://img.cryptorank.io/coins/60x60.fluree1666692450367.png,Engage,engage,https://img.cryptorank.io/funds/60x60.engage1666341771738.png,4.0,LEAD,Venture,venture,2
fluree,Fluree,6500000.0,https://img.cryptorank.io/coins/60x60.fluree1666692450367.png,4490 Ventures,4490ventures,https://img.cryptorank.io/funds/60x60.4490_ventures1666341437314.png,4.0,LEAD,Venture,venture,2
fluree,Fluree,6500000.0,https://img.cryptorank.io/coins/60x60.fluree1666692450367.png,Engage,engage,https://img.cryptorank.io/funds/60x60.engage1666341771738.png,4.0,NORMAL,Venture,venture,2
fluree,Fluree,6500000.0,https://img.cryptorank.io/coins/60x60.fluree1666692450367.png,Revolution,revolution,https://img.cryptorank.io/funds/60x60.revolution1666341552703.png,4.0,NORMAL,Venture,venture,2
fluree,Fluree,6500000.0,https://img.cryptorank.io/coins/60x60.fluree1666692450367.png,Good Growth Capital,good-growth,https://img.cryptorank.io/funds/60x60.good_growth_capital1666341927784.png,4.0,NORMAL,Venture,venture,1
angel-list,AngelList,100000000.0,https://img.cryptorank.io/coins/60x60.angel_list1666341912442.png,Tiger Global Management,tiger-global-management,https://img.cryptorank.io/funds/60x60.tiger_global_management1657715555653.png,2.0,LEAD,Venture,venture,72
angel-list,AngelList,100000000.0,https://img.cryptorank.io/coins/60x60.angel_list1666341912442.png,Accomplice Blockchain,accomplice-blockchain,https://img.cryptorank.io/funds/60x60.accomplice_blockchain1663170091228.png,4.0,LEAD,Venture,venture,36
angel-list,AngelList,100000000.0,https://img.cryptorank.io/coins/60x60.angel_list1666341912442.png,Bossanova Investimentos,bossanova-invest,https://img.cryptorank.io/funds/60x60.bossanova_investimentos1666255968670.png,3.0,NORMAL,Venture,venture,6
angel-list,AngelList,100000000.0,https://img.cryptorank.io/coins/60x60.angel_list1666341912442.png,BBQ Capital,bbq-capital,https://img.cryptorank.io/funds/60x60.bbq_capital1666001109152.png,4.0,NORMAL,Venture,venture,3
angel-list,AngelList,100000000.0,https://img.cryptorank.io/coins/60x60.angel_list1666341912442.png,Moving Capital,moving-capital,https://img.cryptorank.io/funds/60x60.moving_capital1666343052653.png,4.0,NORMAL,Venture,venture,1
angel-list,AngelList,100000000.0,https://img.cryptorank.io/coins/60x60.angel_list1666341912442.png,Flucas Ventures,flucas-ventures,https://img.cryptorank.io/funds/60x60.flucas_ventures1666343330575.png,,NORMAL,Venture,venture,2
angel-list,AngelList,100000000.0,https://img.cryptorank.io/coins/60x60.angel_list1666341912442.png,Dillon Hattab,dillon-hattab,https://img.cryptorank.io/funds/60x60.dillon_hattab1666342689751.png,,NORMAL,Angel Investor,angel-investor,1
angel-list,AngelList,100000000.0,https://img.cryptorank.io/coins/60x60.angel_list1666341912442.png,Vishal Rao,vishal-rao,https://img.cryptorank.io/funds/60x60.vishal_rao1666342489771.png,,NORMAL,Angel Investor,angel-investor,1
kushki,Kushki,8000000.0,https://img.cryptorank.io/coins/60x60.kushki1666343592053.png,DILA Capital,dila-capital,https://img.cryptorank.io/funds/60x60.dila_capital1666343960902.png,4.0,LEAD,Venture,venture,5
kushki,Kushki,8000000.0,https://img.cryptorank.io/coins/60x60.kushki1666343592053.png,Kaszek Ventures,kaszekventures,https://img.cryptorank.io/funds/60x60.kaszek_ventures1666090731716.png,4.0,NORMAL,Venture,venture,10
kushki,Kushki,8000000.0,https://img.cryptorank.io/coins/60x60.kushki1666343592053.png,Conexo Ventures,conexo-ventures,https://img.cryptorank.io/funds/60x60.conexo_ventures1666344377556.png,4.0,NORMAL,Venture,venture,6
kushki,Kushki,8000000.0,https://img.cryptorank.io/coins/60x60.kushki1666343592053.png,Magma Partners,magma-partners,https://img.cryptorank.io/funds/60x60.magma_partners1666344169425.png,4.0,NORMAL,Venture,venture,6
kushki,Kushki,8000000.0,https://img.cryptorank.io/coins/60x60.kushki1666343592053.png,Clocktower Ventures,clocktower-ventures,https://img.cryptorank.io/funds/60x60.clocktower_ventures1666344286071.png,4.0,NORMAL,Venture,venture,4
truelayer,TrueLayer,1300000.0,https://img.cryptorank.io/coins/60x60.true_layer1668181212280.png,Connect Ventures,connectventures,https://img.cryptorank.io/funds/60x60.connect_ventures1666265546379.png,4.0,LEAD,Venture,venture,15
truelayer,TrueLayer,1300000.0,https://img.cryptorank.io/coins/60x60.true_layer1668181212280.png,Graph Ventures,graph-ventures,https://img.cryptorank.io/funds/60x60.graph_ventures1666343543020.png,4.0,NORMAL,Venture,venture,4
truelayer,TrueLayer,1300000.0,https://img.cryptorank.io/coins/60x60.true_layer1668181212280.png,Moffu Labs,moffu-labs,https://img.cryptorank.io/funds/60x60.moffu_labs1666343049363.png,4.0,NORMAL,Venture,venture,1
truelayer,TrueLayer,1300000.0,https://img.cryptorank.io/coins/60x60.true_layer1668181212280.png,Eric Nadalin,eric-nadalin,https://img.cryptorank.io/funds/60x60.eric_nadalin1666344382052.png,,NORMAL,Angel Investor,angel-investor,1
truelayer,TrueLayer,1300000.0,https://img.cryptorank.io/coins/60x60.true_layer1668181212280.png,Tony Jamous,tony-jamous,https://img.cryptorank.io/funds/60x60.tony_jamous1666344165111.png,,NORMAL,Angel Investor,angel-investor,1
kushki,Kushki,100000000.0,https://img.cryptorank.io/coins/60x60.kushki1666343592053.png,SoftBank,softbank,https://img.cryptorank.io/funds/60x60.soft_bank1658411854342.png,2.0,NORMAL,Corporation,corporate,50
kushki,Kushki,100000000.0,https://img.cryptorank.io/coins/60x60.kushki1666343592053.png,Kaszek Ventures,kaszekventures,https://img.cryptorank.io/funds/60x60.kaszek_ventures1666090731716.png,4.0,NORMAL,Venture,venture,10
kushki,Kushki,100000000.0,https://img.cryptorank.io/coins/60x60.kushki1666343592053.png,DILA Capital,dila-capital,https://img.cryptorank.io/funds/60x60.dila_capital1666343960902.png,4.0,NORMAL,Venture,venture,5
kushki,Kushki,100000000.0,https://img.cryptorank.io/coins/60x60.kushki1666343592053.png,Clocktower Ventures,clocktower-ventures,https://img.cryptorank.io/funds/60x60.clocktower_ventures1666344286071.png,4.0,NORMAL,Venture,venture,4
kushki,Kushki,86000000.0,https://img.cryptorank.io/coins/60x60.kushki1666343592053.png,SoftBank,softbank,https://img.cryptorank.io/funds/60x60.soft_bank1658411854342.png,2.0,LEAD,Corporation,corporate,50
kushki,Kushki,86000000.0,https://img.cryptorank.io/coins/60x60.kushki1666343592053.png,Kaszek Ventures,kaszekventures,https://img.cryptorank.io/funds/60x60.kaszek_ventures1666090731716.png,4.0,LEAD,Venture,venture,10
kushki,Kushki,86000000.0,https://img.cryptorank.io/coins/60x60.kushki1666343592053.png,Conexo Ventures,conexo-ventures,https://img.cryptorank.io/funds/60x60.conexo_ventures1666344377556.png,4.0,NORMAL,Venture,venture,6
kushki,Kushki,86000000.0,https://img.cryptorank.io/coins/60x60.kushki1666343592053.png,Magma Partners,magma-partners,https://img.cryptorank.io/funds/60x60.magma_partners1666344169425.png,4.0,NORMAL,Venture,venture,6
kushki,Kushki,86000000.0,https://img.cryptorank.io/coins/60x60.kushki1666343592053.png,DILA Capital,dila-capital,https://img.cryptorank.io/funds/60x60.dila_capital1666343960902.png,4.0,NORMAL,Venture,venture,5
kushki,Kushki,86000000.0,https://img.cryptorank.io/coins/60x60.kushki1666343592053.png,GED Capital,ged-capital,https://img.cryptorank.io/funds/60x60.ged_capital1666344905385.png,4.0,NORMAL,Venture,venture,1
angel-list,AngelList,100000.0,https://img.cryptorank.io/coins/60x60.angel_list1666341912442.png,SOSV,sosvvc,https://img.cryptorank.io/funds/60x60.sosv1665758619283.png,4.0,LEAD,Venture,venture,14
angel-list,AngelList,100000.0,https://img.cryptorank.io/coins/60x60.angel_list1666341912442.png,Hard Yaka,hardyaka,https://img.cryptorank.io/funds/60x60.hard_yaka1742819636243.png,3.0,NORMAL,Venture,venture,21
angel-list,AngelList,100000.0,https://img.cryptorank.io/coins/60x60.angel_list1666341912442.png,Kima Ventures,kima-ventures,https://img.cryptorank.io/funds/60x60.kima_ventures1663765763255.png,4.0,NORMAL,Venture,venture,25
angel-list,AngelList,100000.0,https://img.cryptorank.io/coins/60x60.angel_list1666341912442.png,Bloomberg Beta,bloomberg-beta,https://img.cryptorank.io/funds/60x60.bloomberg_beta1666344366173.png,4.0,NORMAL,Venture,venture,3
angel-list,AngelList,100000.0,https://img.cryptorank.io/coins/60x60.angel_list1666341912442.png,Inovia Capital,inovia-capital,https://img.cryptorank.io/funds/60x60.inovia_capital1666343959340.png,5.0,NORMAL,Venture,venture,7
angel-list,AngelList,100000.0,https://img.cryptorank.io/coins/60x60.angel_list1666341912442.png,Jonathan Abrams,jonathan-abrams,https://img.cryptorank.io/funds/60x60.jonathan_abrams1666343708342.png,,NORMAL,Angel Investor,angel-investor,1
dinox,DinoX,1000000.0,https://img.cryptorank.io/coins/60x60.dinox1626775170555.png,Magnus Capital,magnus-capital,https://img.cryptorank.io/funds/60x60.magnus capital1648799233210.png,3.0,LEAD,Incubator,incubation,77
dinox,DinoX,1000000.0,https://img.cryptorank.io/coins/60x60.dinox1626775170555.png,DAO Maker,dao-maker,https://img.cryptorank.io/funds/60x60.dao maker1648560992509.png,3.0,LEAD,Venture,venture,42
dinox,DinoX,1000000.0,https://img.cryptorank.io/coins/60x60.dinox1626775170555.png,x21 Digital,x-21-digital,https://img.cryptorank.io/funds/60x60.x21 digital1648590504774.png,3.0,NORMAL,Venture,venture,113
dinox,DinoX,1000000.0,https://img.cryptorank.io/coins/60x60.dinox1626775170555.png,Marshland Capital,marshland-capital,https://img.cryptorank.io/funds/60x60.marshland_capital1666345246358.png,3.0,NORMAL,Venture,venture,28
dinox,DinoX,1000000.0,https://img.cryptorank.io/coins/60x60.dinox1626775170555.png,Raptor Capital,raptor-capital,https://img.cryptorank.io/funds/60x60.raptor capital1648565383720.png,3.0,NORMAL,Venture,venture,16
dinox,DinoX,1000000.0,https://img.cryptorank.io/coins/60x60.dinox1626775170555.png,Peech Capital,peech-capital,https://img.cryptorank.io/funds/60x60.peech_capital1666270271571.png,3.0,NORMAL,Venture,venture,11
dinox,DinoX,1000000.0,https://img.cryptorank.io/coins/60x60.dinox1626775170555.png,CinchBlock,cinchblock,https://img.cryptorank.io/funds/60x60.cinch_block1665395805778.png,3.0,NORMAL,Corporation,corporate,9
dinox,DinoX,1000000.0,https://img.cryptorank.io/coins/60x60.dinox1626775170555.png,Interchain Ventures,interchain-ventures,https://img.cryptorank.io/funds/60x60.interchain_ventures1666345053570.png,4.0,NORMAL,Venture,venture,3
truelayer,TrueLayer,3000000.0,https://img.cryptorank.io/coins/60x60.true_layer1668181212280.png,Anthemis Group,anthemis-group,https://img.cryptorank.io/funds/60x60.anthemis_group1666346282521.png,4.0,LEAD,Venture,venture,11
truelayer,TrueLayer,3000000.0,https://img.cryptorank.io/coins/60x60.true_layer1668181212280.png,Connect Ventures,connectventures,https://img.cryptorank.io/funds/60x60.connect_ventures1666265546379.png,4.0,NORMAL,Venture,venture,15
truelayer,TrueLayer,7500000.0,https://img.cryptorank.io/coins/60x60.true_layer1668181212280.png,Northzone,northzone,https://img.cryptorank.io/funds/60x60.northzone1664963070766.png,4.0,LEAD,Venture,venture,20
truelayer,TrueLayer,7500000.0,https://img.cryptorank.io/coins/60x60.true_layer1668181212280.png,Connect Ventures,connectventures,https://img.cryptorank.io/funds/60x60.connect_ventures1666265546379.png,4.0,NORMAL,Venture,venture,15
truelayer,TrueLayer,7500000.0,https://img.cryptorank.io/coins/60x60.true_layer1668181212280.png,Anthemis Group,anthemis-group,https://img.cryptorank.io/funds/60x60.anthemis_group1666346282521.png,4.0,NORMAL,Venture,venture,11
truelayer,TrueLayer,35000000.0,https://img.cryptorank.io/coins/60x60.true_layer1668181212280.png,Temasek,temasek,https://img.cryptorank.io/funds/60x60.temasek1666195090181.png,2.0,LEAD,Venture,venture,16
truelayer,TrueLayer,35000000.0,https://img.cryptorank.io/coins/60x60.true_layer1668181212280.png,Tencent,tencent,https://img.cryptorank.io/funds/60x60.tencent1666195971260.png,3.0,LEAD,Corporation,corporate,21
truelayer,TrueLayer,35000000.0,https://img.cryptorank.io/coins/60x60.true_layer1668181212280.png,Northzone,northzone,https://img.cryptorank.io/funds/60x60.northzone1664963070766.png,4.0,NORMAL,Venture,venture,20
truelayer,TrueLayer,35000000.0,https://img.cryptorank.io/coins/60x60.true_layer1668181212280.png,Anthemis Group,anthemis-group,https://img.cryptorank.io/funds/60x60.anthemis_group1666346282521.png,4.0,NORMAL,Venture,venture,11
truelayer,TrueLayer,35000000.0,https://img.cryptorank.io/coins/60x60.true_layer1668181212280.png,Mouro Capital,mouro-capital,https://img.cryptorank.io/funds/60x60.mouro_capital1666346562243.png,4.0,NORMAL,Venture,venture,7
metakey,Metakey,3500000.0,https://img.cryptorank.io/coins/60x60.metakey1717406942619.png,Animoca Brands,animoca-brands,https://img.cryptorank.io/funds/60x60.animoca brands1652984475172.png,2.0,LEAD,Venture,venture,408
metakey,Metakey,3500000.0,https://img.cryptorank.io/coins/60x60.metakey1717406942619.png,The Spartan Group,spartan-group,https://img.cryptorank.io/funds/60x60.the_spartan_group1729584485534.png,1.0,NORMAL,Venture,venture,218
metakey,Metakey,3500000.0,https://img.cryptorank.io/coins/60x60.metakey1717406942619.png,Digital Currency Group (DCG),dcg-group,https://img.cryptorank.io/funds/60x60.digital_currency_group_dcg1730385253254.png,2.0,NORMAL,Venture,venture,264
metakey,Metakey,3500000.0,https://img.cryptorank.io/coins/60x60.metakey1717406942619.png,Kenetic Capital,kenetic-capital,https://img.cryptorank.io/funds/60x60.kenetic capital1648483209225.png,2.0,NORMAL,Venture,venture,100
metakey,Metakey,3500000.0,https://img.cryptorank.io/coins/60x60.metakey1717406942619.png,Sfermion,sfermion,https://img.cryptorank.io/funds/60x60.sfermion1653660022577.png,2.0,NORMAL,Venture,venture,94
metakey,Metakey,3500000.0,https://img.cryptorank.io/coins/60x60.metakey1717406942619.png,Double Peak ,double-peak,https://img.cryptorank.io/funds/60x60.double peak 1649953024556.png,2.0,NORMAL,Venture,venture,73
metakey,Metakey,3500000.0,https://img.cryptorank.io/coins/60x60.metakey1717406942619.png,SkyVision Capital,skyvisioncapital,https://img.cryptorank.io/funds/60x60.skyvision capital1652106729968.png,3.0,NORMAL,Venture,venture,97
metakey,Metakey,3500000.0,https://img.cryptorank.io/coins/60x60.metakey1717406942619.png,Everest Ventures,everest-ventures,https://img.cryptorank.io/funds/60x60.everest_ventures1659020731384.png,3.0,NORMAL,Venture,venture,35
metakey,Metakey,3500000.0,https://img.cryptorank.io/coins/60x60.metakey1717406942619.png,Sparkle Ventures,sparkle-ventures,https://img.cryptorank.io/funds/60x60.sparkle_ventures1663766628960.png,4.0,NORMAL,Venture,venture,15
metakey,Metakey,3500000.0,https://img.cryptorank.io/coins/60x60.metakey1717406942619.png,AngelHub,angelhub,https://img.cryptorank.io/funds/60x60.angel_hub1665414783572.png,4.0,NORMAL,Venture,venture,7
metakey,Metakey,3500000.0,https://img.cryptorank.io/coins/60x60.metakey1717406942619.png,Hillrise Capital,hillrisecapital,https://img.cryptorank.io/funds/60x60.hillrise_capital1666347751725.png,4.0,NORMAL,Venture,venture,6
metakey,Metakey,3500000.0,https://img.cryptorank.io/coins/60x60.metakey1717406942619.png,MHC Digital Finance,mhc-digital-finance,https://img.cryptorank.io/funds/60x60.mhc_digital_finance1665491928755.png,4.0,NORMAL,Venture,venture,4
metakey,Metakey,3500000.0,https://img.cryptorank.io/coins/60x60.metakey1717406942619.png,Max Stealth,max-stealth,https://img.cryptorank.io/funds/60x60.max_stealth1664798670628.png,4.0,NORMAL,Venture,venture,3
metakey,Metakey,3500000.0,https://img.cryptorank.io/coins/60x60.metakey1717406942619.png,WhaleShark,whaleshark,https://img.cryptorank.io/funds/60x60.whale_shark1666348480973.png,4.0,NORMAL,Venture,venture,3
