fund_slug,country,count
preangel-fund,United States,2
iconium,Singapore,1
iconium,Thailand,1
iconium,United States,1
meta-portal,United Kingdom,1
sw-dao,United Kingdom,1
venture-garage,United States,1
block-dream,Hong Kong,1
block-dream,New Zealand,1
block-dream,Spain,1
crosscut-ventures,United States,4
block54-capital,Switzerland,1
amplio-ventures,Finland,1
amplio-ventures,Singapore,1
amplio-ventures,United States,1
capitalg,United States,3
chromaway,Sweden,1
intuit,United States,1
bitcoin-com,United States,5
bitcoin-com,India,3
bitcoin-com,Singapore,2
bitcoin-com,Slovenia,2
bitcoin-com,Australia,1
bitcoin-com,Canada,1
metapurse,United States,4
metapurse,Singapore,2
metapurse,Hong Kong,1
metapurse,United Kingdom,1
integrated-vc,United States,2
d-ragoon,Vietnam,1
dh-capital,Vietnam,1
ethernal-labs,Estonia,1
fika-ventures,United States,1
finsight-ventures,United States,1
grooo-international,Vietnam,1
meta-ultra,Vietnam,1
moonchase-asset,Vietnam,1
pace-gallery,United Kingdom,1
vorto-gaming,Estonia,1
celer-network,United States,1
nelnet,United States,1
sybil-capital,United States,1
tnt-ventures,United States,1
launchub-ventures,United Kingdom,4
launchub-ventures,Hungary,2
launchub-ventures,Bulgaria,1
launchub-ventures,Russia,1
k-venture-capital,Singapore,1
k-venture-capital,Vietnam,1
al-goanna,France,1
omron-ventures,Spain,1
wayra,Spain,1
zubi-capital,Spain,1
sigma-dao,Switzerland,1
tokoin-global,Singapore,1
wadzpay,Singapore,1
d4-ventures,Sweden,1
d4-ventures,UAE,1
d4-ventures,United Kingdom,1
ricketts-family,Sweden,1
bitfwd,France,1
bitfwd,Israel,1
bitfwd,New Zealand,1
tenzing-capital,United States,1
welinder-shi,Australia,1
3twelve-capital,Vietnam,1
cypherpunk-holdings,Belgium,1
folks-finance,UAE,1
sipher,Vietnam,1
middle-east-venture-partners,United States,2
sun-hung-kai-and-co-limited,United States,2
sun-hung-kai-and-co-limited,Hong Kong,1
sun-hung-kai-and-co-limited,Switzerland,1
roseon-finance,Philippines,1
roseon-finance,Thailand,1
roseon-finance,United States,1
dodo,United States,1
mcdex,United States,1
null-capital,China,1
roundhill-investments,United States,1
valour,United States,2
valour,Switzerland,1
verizon-ventures,United States,5
astella,Brazil,1
domo-invest,Brazil,1
julius-baer,Switzerland,1
ordway-selections,Switzerland,1
superlauncher,UAE,1
terabyte,Singapore,1
chronos-ventures,United States,3
chronos-ventures,India,2
chronos-ventures,United Kingdom,2
chronos-ventures,British Virgin Islands,1
chronos-ventures,Malta,1
chronos-ventures,Singapore,1
dreamboat-capital,United Kingdom,2
dreamboat-capital,Curacao,1
dreamboat-capital,Estonia,1
dreamboat-capital,Singapore,1
dreamboat-capital,Vietnam,1
ispolink,Spain,1
jet-protocol,Canada,1
nodeseeds,Brazil,1
nodeseeds,Estonia,1
nodeseeds,United States,1
nodeseeds,Vietnam,1
bca-investments,Philippines,1
bca-investments,Vietnam,1
octopus-crypto-capital,Vietnam,1
prestige-fund-investment,South Korea,1
hinge-capital,United States,3
corbin-capital-partners,United States,1
meta-investments,Switzerland,1
partners-for-growth,United States,2
renaissance-research-ventures,United States,1
strange-quark-ventures,United States,1
advance-venture-partners,United States,1
cambium-grove-capital,British Virgin Islands,1
money-gram,United States,1
645-ventures,United States,1
6ixth-event-fund,United States,1
bat-ventures,United States,1
epic-ventures,United States,1
galaxe-vision-hill,United States,1
hourglass-venture-partners,United States,1
lumos-labs,India,1
lumos-labs,United Kingdom,1
brighter-capital,United States,2
gtmfund,United States,1
qglobe,United States,1
sacramento-angels,United States,1
alpha-moon,Vietnam,2
alpha-moon,Australia,1
alpha-moon,Curacao,1
alpha-moon,Indonesia,1
alpha-moon,Singapore,1
oasis-capital,China,2
oasis-capital,India,2
oasis-capital,United Kingdom,2
oasis-capital,Malaysia,1
oasis-capital,Singapore,1
oasis-capital,United States,1
btx-capital,Singapore,2
btx-capital,Sweden,1
btx-capital,United Kingdom,1
btx-capital,United States,1
mih-ventures,Singapore,2
contriber-ventures,Estonia,1
insta-ventures,Estonia,1
conductive-ventures,United States,3
conductive-ventures,South Korea,1
kt-investment,South Korea,1
316vc,United Kingdom,1
mercurial-finance,Belgium,1
mercurial-finance,China,1
mercurial-finance,Japan,1
cck-ventures,United Kingdom,1
hvc-ventures,United Kingdom,1
we-play-ventures,Turkey,1
elysium-venture,United States,3
elysium-venture,China,1
elysium-venture,South Korea,1
counterpoint-global,United States,1
clovers-ventures,Vietnam,3
clovers-ventures,Singapore,1
arc-capital,Vietnam,1
aka-ventures,Vietnam,1
block-beats,Vietnam,1
elefund,United States,3
elefund,United Kingdom,2
mass-challenge,United States,4
mass-challenge,Canada,1
mass-challenge,Switzerland,1
capital-s,Serbia,1
capital-s,Vietnam,1
cre-venture,Nigeria,1
cre-venture,South Africa,1
musha-ventures,Estonia,1
musha-ventures,Nigeria,1
sesterce,Serbia,1
sesterce,United States,1
times-bridge,United States,1
hanwha-systems,South Korea,1
hanwha-systems,Switzerland,1
new-matter,United States,1
chong-kun,South Korea,1
cogent-bank,United States,1
daelim-corporation,South Korea,1
entheos,United States,1
immeasurable,United States,1
lunch-partners,United States,1
tom-chavez,United States,1
yanolja,South Korea,1
zekavet-investment,United States,1
atelier-ventures,United States,4
atelier-ventures,Singapore,1
ascendant-capital,Canada,1
chicago-ventures,United States,1
standard-investments,United States,1
jds-sports,United States,2
basarsoft,Turkey,1
pine-venture,United States,1
songshan-capital,China,1
victory-creative-group,United States,1
waverlay-capital,United States,1
poloniex,Taiwan,1
breega,France,1
breega,Kenya,1
do-good-invest,Kenya,1
finca-ventures,Kenya,1
intotheblock,United States,1
people-ai,United States,1
samurai-incubate,Kenya,1
avalon-capital,India,1
avalon-capital,Vietnam,1
cowboy-ventures,United States,1
cryptopokers,Vietnam,1
eiv-ventures,United Kingdom,1
eternity-capital,Vietnam,1
tccl-ventures,Vietnam,1
dn-capital,Spain,2
dn-capital,United States,2
dn-capital,Finland,1
square,United States,3
3l-capital,United States,2
cap-table-coalition,United States,1
binstarter,Curacao,1
binstarter,United States,1
binstarter,Vietnam,1
bitnile,United States,1
signal-ventures,Singapore,3
signal-ventures,Canada,1
signal-ventures,Hong Kong,1
signal-ventures,India,1
signal-ventures,Indonesia,1
signal-ventures,Slovakia,1
kiwi-group,Vietnam,2
kiwi-group,Australia,1
kiwi-group,Singapore,1
block-capital,Taiwan,1
block-capital,United States,1
black-mamba,United States,2
black-mamba,France,1
black-mamba,Indonesia,1
black-mamba,Singapore,1
black-mamba,Thailand,1
gta-ventures,Malta,1
gta-ventures,United Kingdom,1
gta-ventures,United States,1
gdp-venture,New Zealand,1
gdp-venture,Singapore,1
gl-ventures,China,2
gl-ventures,United States,2
muse-builder,Singapore,1
rocket-one,United Kingdom,1
tokonomy,United Kingdom,1
evangelion-capital,Lithuania,1
pipo-capital,Brazil,1
tradersclub,Brazil,1
vysyn-capital,United States,2
vysyn-capital,Hong Kong,1
vysyn-capital,Singapore,1
vysyn-capital,South Korea,1
vysyn-capital,Sweden,1
vysyn-capital,United Kingdom,1
chateau-crypto,Sweden,1
chateau-crypto,Thailand,1
regain-ventures,Canada,1
regain-ventures,Sweden,1
alexander-capital-ventures,Cayman Islands,1
bluechips-capital,Sweden,1
game-starter,Singapore,1
lpi-finance,United States,1
misfit-venture,United States,1
asteroidvc,Curacao,1
azer-capital,Curacao,1
azer-capital,India,1
kommunitas,Curacao,1
kommunitas,Panama,1
ss-ventures,Curacao,1
ss-ventures,Vietnam,1
cryptoiz-research,Curacao,1
milky-way,Curacao,1
hello-capital,India,1
hello-capital,Singapore,1
yuanyuzhou-ventures,China,2
yuanyuzhou-ventures,Hong Kong,1
yuanyuzhou-ventures,Singapore,1
artesian-vc,Hong Kong,3
artesian-vc,Netherlands,1
netvrk,Canada,1
basetwo,Switzerland,1
basetwo,United Kingdom,1
blossom-capital,United States,1
foxmont-capital-partners,Hong Kong,1
polemos,United States,1
ti-platform,Canada,1
ti-platform,United States,1
dust-ventures,Ireland,1
gemba-capital,Singapore,1
golden-shovel,Ireland,1
olive-tree,Singapore,1
the-hive,Brazil,2
the-hive,United States,2
boson-protocol,Switzerland,1
capital-group,United States,1
kempner-capital,United States,1
francisco-partners,United States,1
kardiachain,Switzerland,1
newflow-partners,United States,1
e3-negocios,United States,1
oxo-technologies,Finland,1
tayssir-capital,Switzerland,1
zoo-capital,United States,2
zoo-capital,Hong Kong,1
ok-blockchain,Malta,1
ok-blockchain,United States,1
seed-round-capital,India,1
the-sea,United States,2
nigh-naut,United States,1
alphacoin-fund,United States,2
ufin,Vietnam,1
adaptive-lab,Japan,1
adaptive-lab,South Korea,1
wolfedge,Germany,1
wolfedge,Japan,1
andurance-ventures,France,1
ariane-capital,France,1
dascof,France,1
primo-consulting,Hong Kong,1
santa-barbara-venture-partners,United States,1
tavis-digital,Hong Kong,1
inclusion-capital,Germany,1
inclusion-capital,Hong Kong,1
inclusion-capital,India,1
inclusion-capital,Nigeria,1
inclusion-capital,Singapore,1
inclusion-capital,South Korea,1
1010-capital,Norway,1
n7-labs,Malaysia,1
n7-labs,Nigeria,1
occam-fi,Nigeria,1
psp-soteria-ventures,United States,1
animfund,United States,1
bitso,United States,1
rua-growth,Bahrain,1
sky-saga,United States,1
redbird-capital,United States,1
zash,United States,1
imperii-partners,Armenia,1
imperii-partners,Singapore,1
futurepositivecap,United States,2
futurepositivecap,United Kingdom,1
deciens-capital,United States,5
one-team,United States,1
rbc-capital,Canada,1
vp-capital,Australia,1
vp-capital,Gibraltar,1
metrix-capital-group,Bulgaria,1
synergia,United Kingdom,2
synergia,UAE,1
east-west,United States,2
gc1-ventures,United States,1
polybius-capital,United Kingdom,1
red-swan-ventures,United States,1
benmo-labs,Singapore,1
benmo-labs,Vietnam,1
colopl-vr-fund,Japan,1
colopl-vr-fund,United Kingdom,1
blueprint-forest,United States,1
kuvi-capital,United Kingdom,1
perpetual-ventures,United States,1
rocket-capital,United Kingdom,1
asia-alpha,United States,2
vetamer,United States,1
sigitech-holdings,Hong Kong,1
otis-capital,Estonia,1
mahadao,India,1
nord-finance,India,1
logicboost-labs,United States,1
catena-capital,Panama,1
catena-capital,South Korea,1
maeve-ventures,United States,2
maeve-ventures,Australia,1
paladin-capital,United Kingdom,2
digistrats,Canada,1
digistrats,India,1
genesis-builders,Singapore,1
loftyinc-capital-management,France,1
migoi-crypto,Singapore,1
space-crypto-ventures,Singapore,1
privcode-capital,Seychelles,1
privcode-capital,United Kingdom,1
privcode-capital,United States,1
maven-ventures,United States,2
icehouse-ventures,New Zealand,1
nuance-capital,New Zealand,1
nxmh,UAE,1
pslventures,United States,1
algorand-asia-accelerator,Hong Kong,1
arch-markets,South Africa,2
lventure-group,Italy,1
altvest,Brazil,1
altvest,Switzerland,1
altvest,United Kingdom,1
paperclip-fund,Germany,1
lunex-ventures,Singapore,4
lunex-ventures,United States,3
lunex-ventures,Saint Vincent and the Grenadines,1
lunex-ventures,United Kingdom,1
aligned-capital,Norway,1
aligned-capital,United States,1
blue-9,United States,1
gmg-ventures,United States,1
collabfund,United States,15
collabfund,Ireland,2
collabfund,Cayman Islands,1
collabfund,Colombia,1
collabfund,Switzerland,1
urban-innovation-fund,United Kingdom,1
urban-innovation-fund,United States,1
adelie,France,1
startup-leadership-program,United Kingdom,1
u-ventures,United States,1
evernym,United Kingdom,1
titanblock,United Kingdom,1
nio-capital,China,1
asb-bank,New Zealand,2
quayside-holdings,New Zealand,1
sginnovate,Singapore,3
sginnovate,United States,1
the-yield-lab-asia-pacific,Singapore,1
trifecta-capital,France,1
elevate-capital,Belize,1
mission-gate,United Kingdom,1
senary-ventures,United States,2
senary-ventures,Germany,1
in-square-ventures,United Kingdom,1
arbor-ventures,United States,3
interchain-ventures,New Zealand,1
interchain-ventures,Slovakia,1
interchain-ventures,Vietnam,1
draper-university-ventures,Argentina,1
draper-university-ventures,United States,1
crypto-checker,Vietnam,1
re-pie-asset-management,Switzerland,1
tienthuattoan-capital,Vietnam,1
finlab,Germany,1
finlab,Portugal,1
finlab,Singapore,1
finlab,United Kingdom,1
finlab,United States,1
shinchan-group,France,1
shinchan-group,Germany,1
dfyn-network,Germany,1
hashquark,Spain,1
milwaukee-venture-partners,United States,1
lupa-x-capital,Poland,1
gilgamesh-ventures,United States,1
indico-partners,Portugal,1
indico-partners,United States,1
makena-capital,United States,1
rebel-one,United States,1
the-council,United States,1
plan-b,Thailand,1
coinsights-ventures,Singapore,2
the-mortgage-collaborative,United States,1
empede-capital,United States,1
investlink-holdings,United States,1
future-ventures,United States,2
ibm,Australia,1
ibm,United States,1
new-economy-ventures,Singapore,1
westpac,Australia,1
ally-ventures,United States,1
guidewire-software,United States,1
state-auto-insurance,United States,1
w-r-berkley,United States,1
altimeter-capital,United States,4
cocone,Japan,1
uncork-capital,United States,3
sony-music-entertainment,United States,1
migration-capital,United States,2
radical-investments,United States,2
vestigo-ventures,United States,5
blackwater-capital,United States,1
dmg-blockchain-solutions,United States,1
insurace,Singapore,1
banana-capital,United States,1
nationwide-ventures,United States,1
nevcaut-ventures,United States,1
s20-capital,United States,1
stcap,United States,1
up-north-management,United States,1
magnet-capital,Australia,1
venture-catalysts,India,2
shunwei-capital,China,3
shunwei-capital,United States,1
business-gov,United Kingdom,1
happiness-capital,Estonia,1
cognition-foundry,United Kingdom,2
topps,United States,1
intellectus-partners,United States,1
ozonex-ventures,United States,1
insurtech-gateway-fund,United Kingdom,4
mogo,Canada,3
coinsquare,Canada,1
icebreaker-vc,Sweden,2
signal-peak,United States,1
palisades-goldcorp,Singapore,1
ellerston-capital,Hong Kong,1
bmbf,Germany,1
affinidi,Ireland,1
precept-capital,United States,1
blockchain-israel,Norway,1
equivesto,Canada,1
ledgerlink-labs,Norway,1
3one4-capital,India,1
axilor-ventures,India,1
north-base-media,India,1
vine-ventures,United States,1
durable-capital-partners,United States,1
late-checkout,United States,1
blackfin-capital-partners,Finland,1
blackfin-capital-partners,Spain,1
augmentum-fintech,Finland,1
buck-stash,United States,3
early-capital,United States,1
metaverse-ventures,Costa Rica,1
arcuate-capital,France,1
arcuate-capital,United States,1
bonsey-jaden,India,1
ethdesign,India,1
ethdesign,Singapore,1
highlight-capital,United States,1
sanctum-ventures,United States,1
8-decimal-capital,United States,2
8-decimal-capital,Japan,1
8-decimal-capital,Switzerland,1
24haymarket,United Kingdom,1
massachusetts-avenue-capital,United States,1
sky-ocean-ventures,United Kingdom,1
bangkok-bank,China,1
meteoric-vc,Germany,1
scherzer-and-co-ag,Germany,1
supplybit,United States,1
buildhodl-capital,Poland,1
buildhodl-capital,San Marino,1
buildhodl-capital,Singapore,1
buildhodl-capital,United States,1
infinite-decentralization-capital,Israel,1
ternary-capital,Singapore,3
ternary-capital,Czech Republic,1
ternary-capital,Germany,1
ternary-capital,United Kingdom,1
ternary-capital,United States,1
station-13,United States,2
nonceblox,UAE,1
brue2,United States,2
blockark,Singapore,1
blockark,United Kingdom,1
blockark,United States,1
escolacripto,United Kingdom,1
ged-capital,Ecuador,1
scale-ai,Canada,1
scale-ai,United States,1
threshold,United States,3
willett-advisors-llc,United States,1
vision-ventures,United States,3
vision-ventures,San Marino,1
richmond-global-ventures,United States,1
angel-one,United States,2
angel-one,China,1
angel-one,Hong Kong,1
angel-one,Slovakia,1
angel-one,Ukraine,1
digital-capitalmanagement,United States,1
gramercy-ventures,United States,2
rpm-ventures,United States,4
union-grove,United States,1
naples-technology,United States,1
sputnik-atx,United States,1
sportmultimedia,Portugal,1
lionschain-capital,United States,2
lionschain-capital,Estonia,1
gigafund,United States,3
igah-ventures,Brazil,1
omnilab-foundation,China,2
rockies-venture,United States,1
prefix-capital,United States,1
transunion,United States,1
blockgration,Estonia,1
yabeo-capital,United Kingdom,1
ico-drops,Lithuania,1
moondot-capital,France,1
tull-investment,United States,2
7-star-capital,Singapore,1
happy-block,Singapore,1
mithril-capital,United States,1
golden-gate-ventures,Singapore,1
golden-gate-ventures,Thailand,1
zigg-capital,United States,1
