fund_slug,tag,count,percent
7-percent-ventures,DePIN,1,25.0
7-percent-ventures,Layer 1 (L1),1,25.0
7-percent-ventures,Metaverse,1,25.0
deeptech-labs,Marketplace,1,25.0
deeptech-labs,Metaverse,1,25.0
deeptech-labs,Music,1,25.0
deeptech-labs,NFT elements,1,25.0
kb-partners,Sports,2,66.67
kb-partners,Digital Identity,1,33.33
position-ventures,Gaming Studio,1,50.0
position-ventures,Sports,1,50.0
breakout-capital,Sports,1,100.0
kyoko,Gaming Studio,1,50.0
kyoko,Metaverse,1,50.0
origins,Sports,1,100.0
stardust,API,1,33.33
stardust,Data Service,1,33.33
stardust,DePIN,1,33.33
menaifingroup,Data Service,1,25.0
menaifingroup,Lending,1,25.0
menaifingroup,Payments,1,25.0
menaifingroup,Wrapped Token,1,25.0
babelfin,Trading Strategies,1,50.0
babelfin,Wallet,1,50.0
metastreet,Marketplace,2,50.0
metastreet,NFT elements,1,25.0
metastreet,NFT lending,1,25.0
huashancap,Wallet,1,100.0
januarycapital,Wallet,1,100.0
nft1global,Wallet,1,100.0
shanghai-pudong-investment-holdings,Data Service,1,100.0
soundmediavc,Digital Identity,1,20.0
soundmediavc,Mobile,1,20.0
soundmediavc,NFT elements,1,20.0
soundmediavc,Verification,1,20.0
soundmediavc,Wallet,1,20.0
txventures,Lending,1,100.0
mh-carnegie-co,Play to Earn (P2E),2,25.0
mh-carnegie-co,Data Service,1,12.5
mh-carnegie-co,Gaming Guild,1,12.5
mh-carnegie-co,Metaverse,1,12.5
mh-carnegie-co,Mobile,1,12.5
mh-carnegie-co,NFT elements,1,12.5
mh-carnegie-co,Staking,1,12.5
alchemistaccelerator,Payments,2,66.67
alchemistaccelerator,Data Service,1,33.33
blue-field-capital,Data Service,1,100.0
chain-reaction-innovations,Data Service,1,100.0
hexit-capital,NFT elements,1,50.0
hexit-capital,Sports,1,50.0
vlg-digital,NFT elements,1,50.0
vlg-digital,Sports,1,50.0
koreadb,Metaverse,1,50.0
koreadb,VR/AR,1,50.0
eastlinkcapital,Security,1,100.0
red-sea-ventures,Art,1,33.33
red-sea-ventures,Metaverse,1,33.33
red-sea-ventures,NFT elements,1,33.33
foothillventures,Art,1,33.33
foothillventures,Metaverse,1,33.33
foothillventures,NFT elements,1,33.33
icfcapital,Real Estate,1,100.0
neubergerberman,Lending,1,50.0
neubergerberman,NFT lending,1,50.0
startyat,Art,1,33.33
startyat,Metaverse,1,33.33
startyat,NFT elements,1,33.33
iseedvc,DAO,3,27.27
iseedvc,Governance,2,18.18
iseedvc,NFT elements,2,18.18
iseedvc,Decentralized Application (dApp),1,9.09
iseedvc,Lending,1,9.09
iseedvc,Marketplace,1,9.09
iseedvc,Sports,1,9.09
haystack,Creator Economy,1,20.0
haystack,Internet of Things (IoT),1,20.0
haystack,Payments,1,20.0
haystack,Social Network,1,20.0
haystack,Wallet,1,20.0
navercorp,Data Service,2,50.0
navercorp,Mining Solutions,1,25.0
navercorp,Social Media,1,25.0
cjenm,Metaverse,1,100.0
voltron-capital,Payments,1,33.33
voltron-capital,Sports,1,33.33
voltron-capital,Yield Farming,1,33.33
ansacapital,Creator Economy,1,50.0
ansacapital,Social Network,1,50.0
bettervc,DAO,1,100.0
canza-finance,Sports,1,50.0
canza-finance,Yield Farming,1,50.0
fifth-down-capital,Education,1,100.0
saturn-blockchain-ventures,Sports,1,50.0
saturn-blockchain-ventures,Yield Farming,1,50.0
thiel-capital,Education,1,100.0
jam-fintop,Data Service,2,66.67
jam-fintop,Tax & Accounting,1,33.33
ventorylabs,Gaming Guild,1,20.0
ventorylabs,Marketplace,1,20.0
ventorylabs,Metaverse,1,20.0
ventorylabs,NFT elements,1,20.0
ventorylabs,Play to Earn (P2E),1,20.0
firestartr,Payments,1,100.0
hottinger,Payments,1,100.0
insead-angels,Artificial Intelligence (AI),1,50.0
insead-angels,Education,1,50.0
nftscan,DAO,1,50.0
nftscan,Metaverse,1,50.0
systemavc,Payments,1,100.0
windvane,DAO,1,50.0
windvane,Metaverse,1,50.0
baires-dao,API,1,20.0
baires-dao,Cross-Chain,1,20.0
baires-dao,Governance,1,20.0
baires-dao,Lending,1,20.0
baires-dao,Treasury Management,1,20.0
fnac-darty-group,Marketplace,1,33.33
fnac-darty-group,Metaverse,1,33.33
fnac-darty-group,NFT elements,1,33.33
by-founders,NFT elements,1,50.0
by-founders,Payments,1,50.0
calm-ventures,Mobile,1,33.33
calm-ventures,Portfolio Management,1,33.33
calm-ventures,Sports,1,33.33
crypto-games-inc,Gaming Guild,1,50.0
crypto-games-inc,Play to Earn (P2E),1,50.0
green-pine-capital-partners,Privacy,1,100.0
kiii,Gaming Guild,1,50.0
kiii,Play to Earn (P2E),1,50.0
vizz-agency,Advertising,1,50.0
vizz-agency,Social Media,1,50.0
daehong-communications,Data Service,1,50.0
daehong-communications,Decentralized Application (dApp),1,50.0
innoenergy,Energy Solutions,1,100.0
microsoftsif,Energy Solutions,1,100.0
setventures,Energy Solutions,1,100.0
frees-fund,Layer 1 (L1),1,25.0
frees-fund,Privacy,1,25.0
frees-fund,Proof of Work (PoW),1,25.0
frees-fund,Social Media,1,25.0
playfaircapital,Payments,2,50.0
playfaircapital,Artificial Intelligence (AI),1,25.0
playfaircapital,Staking,1,25.0
fusotao,Cloud Services,1,33.33
fusotao,Metaverse,1,33.33
fusotao,Social Network,1,33.33
wl-harper-group,Data Service,3,50.0
wl-harper-group,Privacy,3,50.0
ratioventures,Governance,4,25.0
ratioventures,Staking,4,25.0
ratioventures,Metaverse,2,12.5
ratioventures,Mobile,2,12.5
ratioventures,NFT elements,2,12.5
ratioventures,LSDfi,1,6.25
ratioventures,VR/AR,1,6.25
elevateventures,API,4,33.33
elevateventures,Cloud Services,3,25.0
elevateventures,Artificial Intelligence (AI),1,8.33
elevateventures,NFT elements,1,8.33
elevateventures,Security,1,8.33
elevateventures,Smart Contract Platform,1,8.33
elevateventures,Social Media,1,8.33
rgaventures,Data Service,2,25.0
rgaventures,Decentralized Application (dApp),1,12.5
rgaventures,Healthcare,1,12.5
rgaventures,Internet of Things (IoT),1,12.5
rgaventures,Payments,1,12.5
rgaventures,Privacy,1,12.5
rgaventures,Watch to Earn,1,12.5
tdefi,NFT elements,2,25.0
tdefi,Cross-Chain,1,12.5
tdefi,Decentralized Application (dApp),1,12.5
tdefi,Education,1,12.5
tdefi,Metaverse,1,12.5
tdefi,Play to Earn (P2E),1,12.5
tdefi,Yield Farming,1,12.5
vulcanforged,Metaverse,2,20.0
vulcanforged,NFT elements,2,20.0
vulcanforged,Play to Earn (P2E),2,20.0
vulcanforged,Cross-Chain,1,10.0
vulcanforged,Decentralized Application (dApp),1,10.0
vulcanforged,Education,1,10.0
vulcanforged,Yield Farming,1,10.0
blufolio,Collectibles,1,14.29
blufolio,Education,1,14.29
blufolio,Gaming Guild,1,14.29
blufolio,Marketplace,1,14.29
blufolio,Metaverse,1,14.29
blufolio,Play to Earn (P2E),1,14.29
blufolio,Social Network,1,14.29
meet-the-people,Decentralized Application (dApp),1,50.0
meet-the-people,Payments,1,50.0
wefoundercircle,Tax & Accounting,1,100.0
z5capital,Decentralized Application (dApp),1,50.0
z5capital,Payments,1,50.0
payucorp,Payments,5,50.0
payucorp,Wallet,2,20.0
payucorp,CEX,1,10.0
payucorp,Mobile,1,10.0
payucorp,Trading Strategies,1,10.0
crifcorp,Mobile,1,33.33
crifcorp,Payments,1,33.33
crifcorp,Wallet,1,33.33
flowverse,AMM,1,25.0
flowverse,DEX,1,25.0
flowverse,Lending,1,25.0
flowverse,LSDfi,1,25.0
rising-tide,Data Service,2,15.38
rising-tide,Governance,2,15.38
rising-tide,Lending,2,15.38
rising-tide,Payments,2,15.38
rising-tide,Real Estate,2,15.38
rising-tide,Staking,2,15.38
rising-tide,Launchpad,1,7.69
kristaps-vaivods,Binance Launchpool,1,14.29
kristaps-vaivods,DAO,1,14.29
kristaps-vaivods,Governance,1,14.29
kristaps-vaivods,Lending,1,14.29
kristaps-vaivods,Metaverse,1,14.29
kristaps-vaivods,Play to Earn (P2E),1,14.29
kristaps-vaivods,Staking,1,14.29
remaginevc,Card Games,1,16.67
remaginevc,Collectibles,1,16.67
remaginevc,Governance,1,16.67
remaginevc,NFT elements,1,16.67
remaginevc,Play to Earn (P2E),1,16.67
remaginevc,VR/AR,1,16.67
2048vc,Data Service,1,50.0
2048vc,Social Media,1,50.0
columbusangelnetwork,Real Estate,1,100.0
moabigroup,Real Estate,2,100.0
spacecap,VR/AR,1,100.0
wonderland,Portfolio Management,1,100.0
mona,Marketplace,1,50.0
mona,NFT elements,1,50.0
nifty-island,Marketplace,1,50.0
nifty-island,NFT elements,1,50.0
tq-ventures,CEX,1,16.67
tq-ventures,Collectibles,1,16.67
tq-ventures,Decentralized Application (dApp),1,16.67
tq-ventures,Marketplace,1,16.67
tq-ventures,NFT elements,1,16.67
tq-ventures,Social Network,1,16.67
flamingo-capital,NFT elements,3,33.33
flamingo-capital,DAO,1,11.11
flamingo-capital,Education,1,11.11
flamingo-capital,Marketplace,1,11.11
flamingo-capital,Play to Earn (P2E),1,11.11
flamingo-capital,Portfolio Management,1,11.11
flamingo-capital,Social Network,1,11.11
operator-partners,Security,2,25.0
operator-partners,API,1,12.5
operator-partners,Cloud Services,1,12.5
operator-partners,Cross-Chain,1,12.5
operator-partners,Data Service,1,12.5
operator-partners,Digital Identity,1,12.5
operator-partners,Wallet,1,12.5
eight-roads,Data Service,2,50.0
eight-roads,API,1,25.0
eight-roads,Security,1,25.0
wami-capital,Advertising,1,16.67
wami-capital,Artificial Intelligence (AI),1,16.67
wami-capital,Layer 1 (L1),1,16.67
wami-capital,Node,1,16.67
wami-capital,Smart Contract Platform,1,16.67
wami-capital,VR/AR,1,16.67
agf,Collectibles,1,50.0
agf,NFT elements,1,50.0
at-inc,API,1,33.33
at-inc,Digital Identity,1,33.33
at-inc,Wallet,1,33.33
bhp-ventures,Data Service,2,50.0
bhp-ventures,Logistics,2,50.0
causeway-media-partners,Education,1,33.33
causeway-media-partners,NFT elements,1,33.33
causeway-media-partners,Social Network,1,33.33
cowen-digital,Payments,2,50.0
cowen-digital,Security,2,50.0
imec-xpand,Metaverse,1,50.0
imec-xpand,VR/AR,1,50.0
jaguar-land-rover,Data Service,1,50.0
jaguar-land-rover,Logistics,1,50.0
prodege,Collectibles,1,50.0
prodege,NFT elements,1,50.0
qbic-fund,Metaverse,1,50.0
qbic-fund,VR/AR,1,50.0
revaia,API,1,50.0
revaia,Data Service,1,50.0
volvo-cars,Data Service,1,50.0
volvo-cars,Logistics,1,50.0
anti-fund,Metaverse,3,25.0
anti-fund,NFT elements,3,25.0
anti-fund,Staking,2,16.67
anti-fund,DAO,1,8.33
anti-fund,Governance,1,8.33
anti-fund,Play to Earn (P2E),1,8.33
anti-fund,Social Network,1,8.33
blue-wire-capital,Metaverse,2,40.0
blue-wire-capital,Art,1,20.0
blue-wire-capital,Collectibles,1,20.0
blue-wire-capital,NFT elements,1,20.0
op-games,DAO,1,100.0
pulse-ventures,Metaverse,1,33.33
pulse-ventures,NFT elements,1,33.33
pulse-ventures,Play to Earn (P2E),1,33.33
tachyon,Artificial Intelligence (AI),1,33.33
tachyon,DePIN,1,33.33
tachyon,Security,1,33.33
vinacapital-ventures,Data Service,1,100.0
mow-capital,Decentralized Application (dApp),1,25.0
mow-capital,Lending,1,25.0
mow-capital,NFT lending,1,25.0
mow-capital,Staking,1,25.0
symmetry,Decentralized Application (dApp),1,25.0
symmetry,Lending,1,25.0
symmetry,NFT lending,1,25.0
symmetry,Staking,1,25.0
raised-in-space,Data Service,2,22.22
raised-in-space,Metaverse,2,22.22
raised-in-space,Artificial Intelligence (AI),1,11.11
raised-in-space,Collectibles,1,11.11
raised-in-space,DAO,1,11.11
raised-in-space,Governance,1,11.11
raised-in-space,Play to Earn (P2E),1,11.11
dawn-capital,Advertising,1,25.0
dawn-capital,Metaverse,1,25.0
dawn-capital,Trading Strategies,1,25.0
dawn-capital,Wallet,1,25.0
mattel,NFT elements,1,50.0
mattel,Play to Earn (P2E),1,50.0
seven-peaks-ventures,CEX,1,50.0
seven-peaks-ventures,Portfolio Management,1,50.0
crush-ventures,Marketplace,2,33.33
crush-ventures,Music,2,33.33
crush-ventures,Artificial Intelligence (AI),1,16.67
crush-ventures,NFT elements,1,16.67
hillhouse,Data Service,2,40.0
hillhouse,Payments,2,40.0
hillhouse,Metaverse,1,20.0
kyu-collective,Education,1,100.0
learn-start-vc,Education,1,100.0
rich-fish-investment,Data Service,1,100.0
hanwha-investment-corp,Data Service,2,28.57
hanwha-investment-corp,Internet of Things (IoT),2,28.57
hanwha-investment-corp,Payments,2,28.57
hanwha-investment-corp,Wallet,1,14.29
ralicap,DAO,1,25.0
ralicap,NFT elements,1,25.0
ralicap,Payments,1,25.0
ralicap,Tax & Accounting,1,25.0
atlantica-ventures,DAO,1,50.0
atlantica-ventures,NFT elements,1,50.0
audacity,DAO,1,50.0
audacity,NFT elements,1,50.0
berrywood-capital,DAO,1,50.0
berrywood-capital,NFT elements,1,50.0
ingressive-capital,DAO,1,50.0
ingressive-capital,NFT elements,1,50.0
newbuild-venture-capital,Data Service,2,50.0
newbuild-venture-capital,Internet of Things (IoT),2,50.0
savannah-fund,DAO,1,50.0
savannah-fund,NFT elements,1,50.0
trustfinco,Payments,1,100.0
vector-capital,Governance,1,20.0
vector-capital,Portfolio Management,1,20.0
vector-capital,Privacy,1,20.0
vector-capital,Wallet,1,20.0
vector-capital,Yield Farming,1,20.0
partech-ventures,Digital Identity,2,22.22
partech-ventures,Mobile,2,22.22
partech-ventures,Privacy,2,22.22
partech-ventures,NFT elements,1,11.11
partech-ventures,Payments,1,11.11
partech-ventures,Wallet,1,11.11
abn-amro,Payments,2,40.0
abn-amro,Wallet,2,40.0
abn-amro,Security,1,20.0
exceptionalcapital,Mobile,1,33.33
exceptionalcapital,Payments,1,33.33
exceptionalcapital,Security,1,33.33
adelpha,Collectibles,1,33.33
adelpha,Metaverse,1,33.33
adelpha,NFT elements,1,33.33
higher-ground-labs,Donations,1,100.0
redrice-ventures,Collectibles,1,33.33
redrice-ventures,Metaverse,1,33.33
redrice-ventures,NFT elements,1,33.33
atomico,Data Service,1,14.29
atomico,Layer 2 (L2),1,14.29
atomico,NFT elements,1,14.29
atomico,Smart Contract Platform,1,14.29
atomico,Trading Strategies,1,14.29
atomico,Verification,1,14.29
atomico,ZK-Rollup,1,14.29
adit-ventures,Metaverse,1,50.0
adit-ventures,VR/AR,1,50.0
highstreetmrkt,DAO,1,14.29
highstreetmrkt,Digital Identity,1,14.29
highstreetmrkt,Metaverse,1,14.29
highstreetmrkt,Mobile,1,14.29
highstreetmrkt,Music,1,14.29
highstreetmrkt,NFT elements,1,14.29
highstreetmrkt,Social Network,1,14.29
angel-qa,Wallet,1,100.0
metal-vc,DAO,1,25.0
metal-vc,Digital Identity,1,25.0
metal-vc,Metaverse,1,25.0
metal-vc,Social Network,1,25.0
the-seelig-group,Metaverse,1,50.0
the-seelig-group,VR/AR,1,50.0
vempire,DAO,1,25.0
vempire,Digital Identity,1,25.0
vempire,Metaverse,1,25.0
vempire,Social Network,1,25.0
auxxo,Data Service,1,33.33
auxxo,Exchange Aggregator,1,33.33
auxxo,Wallet,1,33.33
holvi,Data Service,1,33.33
holvi,Exchange Aggregator,1,33.33
holvi,Wallet,1,33.33
cf-partners,Portfolio Management,1,100.0
oddo-bhf,Portfolio Management,1,100.0
raise,Portfolio Management,2,100.0
siparex-groupe,Portfolio Management,1,100.0
kardia-ventures,NFT elements,10,27.78
kardia-ventures,Play to Earn (P2E),7,19.44
kardia-ventures,Marketplace,5,13.89
kardia-ventures,Collectibles,4,11.11
kardia-ventures,Staking,4,11.11
kardia-ventures,Governance,3,8.33
kardia-ventures,Yield Farming,3,8.33
hotbit,Governance,4,25.0
hotbit,Staking,3,18.75
hotbit,Yield Farming,3,18.75
hotbit,NFT elements,2,12.5
hotbit,Perpetuals,2,12.5
hotbit,Cross-Chain,1,6.25
hotbit,Metaverse,1,6.25
lua-ventures,NFT elements,5,33.33
lua-ventures,Play to Earn (P2E),3,20.0
lua-ventures,Collectibles,2,13.33
lua-ventures,Marketplace,2,13.33
lua-ventures,Lending,1,6.67
lua-ventures,Music,1,6.67
lua-ventures,NFT lending,1,6.67
mintable,Play to Earn (P2E),4,26.67
mintable,Governance,3,20.0
mintable,Metaverse,3,20.0
mintable,DAO,2,13.33
mintable,Decentralized Application (dApp),1,6.67
mintable,Marketplace,1,6.67
mintable,RPG,1,6.67
tomo-chain,NFT elements,4,33.33
tomo-chain,Play to Earn (P2E),3,25.0
tomo-chain,Cross-Chain,1,8.33
tomo-chain,Governance,1,8.33
tomo-chain,Marketplace,1,8.33
tomo-chain,Metaverse,1,8.33
tomo-chain,Staking,1,8.33
hoo-com,Decentralized Application (dApp),1,14.29
hoo-com,Governance,1,14.29
hoo-com,Launchpad,1,14.29
hoo-com,Lending,1,14.29
hoo-com,Metaverse,1,14.29
hoo-com,NFT elements,1,14.29
hoo-com,Play to Earn (P2E),1,14.29
powerhousecap,Energy Solutions,1,14.29
powerhousecap,Internet of Things (IoT),1,14.29
powerhousecap,Marketplace,1,14.29
powerhousecap,NFT elements,1,14.29
powerhousecap,Play to Earn (P2E),1,14.29
powerhousecap,Sports,1,14.29
powerhousecap,Wallet,1,14.29
stonks,Mobile,2,25.0
stonks,Lending,1,12.5
stonks,Marketplace,1,12.5
stonks,NFT elements,1,12.5
stonks,Payments,1,12.5
stonks,Portfolio Management,1,12.5
stonks,Real Estate,1,12.5
btse,Binance Alpha,1,16.67
btse,Decentralized Application (dApp),1,16.67
btse,DEX,1,16.67
btse,Marketplace,1,16.67
btse,NFT elements,1,16.67
btse,Perpetuals,1,16.67
hub-global,NFT elements,2,33.33
hub-global,Play to Earn (P2E),2,33.33
hub-global,Metaverse,1,16.67
hub-global,Music,1,16.67
sid-venture-partners,Binance Alpha,1,16.67
sid-venture-partners,Decentralized Application (dApp),1,16.67
sid-venture-partners,DEX,1,16.67
sid-venture-partners,Marketplace,1,16.67
sid-venture-partners,NFT elements,1,16.67
sid-venture-partners,Perpetuals,1,16.67
worklife-ventures,NFT elements,2,40.0
worklife-ventures,CEX,1,20.0
worklife-ventures,Portfolio Management,1,20.0
worklife-ventures,Trading Strategies,1,20.0
amanotes,Music,1,33.33
amanotes,NFT elements,1,33.33
amanotes,Play to Earn (P2E),1,33.33
astrapto-capital,EVM,1,14.29
astrapto-capital,Layer 2 (L2),1,14.29
astrapto-capital,Metaverse,1,14.29
astrapto-capital,Modular,1,14.29
astrapto-capital,Optimistic Rollup,1,14.29
astrapto-capital,Smart Contract Platform,1,14.29
astrapto-capital,Superchain,1,14.29
bora,Music,1,33.33
bora,NFT elements,1,33.33
bora,Play to Earn (P2E),1,33.33
ddex,Binance Alpha,1,25.0
ddex,Decentralized Application (dApp),1,25.0
ddex,DEX,1,25.0
ddex,Perpetuals,1,25.0
fim-ventures,Music,1,33.33
fim-ventures,NFT elements,1,33.33
fim-ventures,Play to Earn (P2E),1,33.33
lendhub,Binance Alpha,1,25.0
lendhub,Decentralized Application (dApp),1,25.0
lendhub,DEX,1,25.0
lendhub,Perpetuals,1,25.0
sandbox-network,Music,1,33.33
sandbox-network,NFT elements,1,33.33
sandbox-network,Play to Earn (P2E),1,33.33
tamer-capital,DEX,1,50.0
tamer-capital,Perpetuals,1,50.0
th3ia-capital,EVM,1,14.29
th3ia-capital,Layer 2 (L2),1,14.29
th3ia-capital,Metaverse,1,14.29
th3ia-capital,Modular,1,14.29
th3ia-capital,Optimistic Rollup,1,14.29
th3ia-capital,Smart Contract Platform,1,14.29
th3ia-capital,Superchain,1,14.29
stable-node,Governance,4,22.22
stable-node,Metaverse,3,16.67
stable-node,NFT elements,3,16.67
stable-node,DAO,2,11.11
stable-node,Lending,2,11.11
stable-node,Marketplace,2,11.11
stable-node,Play to Earn (P2E),2,11.11
lunar-ventures,Cross-Chain,2,20.0
lunar-ventures,DAO,2,20.0
lunar-ventures,Staking,2,20.0
lunar-ventures,DEX,1,10.0
lunar-ventures,Lending,1,10.0
lunar-ventures,Payments,1,10.0
lunar-ventures,Synthetic Assets,1,10.0
wedbushvc,AMM,1,14.29
wedbushvc,Collectibles,1,14.29
wedbushvc,Data Service,1,14.29
wedbushvc,Metaverse,1,14.29
wedbushvc,NFT elements,1,14.29
wedbushvc,Payments,1,14.29
wedbushvc,Play to Earn (P2E),1,14.29
basecamp-fund,NFT elements,2,33.33
basecamp-fund,DAO,1,16.67
basecamp-fund,Logistics,1,16.67
basecamp-fund,Payments,1,16.67
basecamp-fund,Tax & Accounting,1,16.67
yield-yak,DAO,2,25.0
yield-yak,Staking,2,25.0
yield-yak,Yield Farming,2,25.0
yield-yak,DEX,1,12.5
yield-yak,LSDfi,1,12.5
zilliqa-capital,Trading Strategies,2,28.57
zilliqa-capital,Governance,1,14.29
zilliqa-capital,Marketplace,1,14.29
zilliqa-capital,Metaverse,1,14.29
zilliqa-capital,Play to Earn (P2E),1,14.29
zilliqa-capital,Wrapped Token,1,14.29
builders-tribe,DAO,1,50.0
builders-tribe,Privacy,1,50.0
senahill-partners,Data Service,1,33.33
senahill-partners,Payments,1,33.33
senahill-partners,Trading Strategies,1,33.33
b3-capital,Mobile,1,33.33
b3-capital,Payments,1,33.33
b3-capital,Portfolio Management,1,33.33
eden-network,DAO,1,33.33
eden-network,LSDfi,1,33.33
eden-network,Staking,1,33.33
inventure-capital,Music,1,50.0
inventure-capital,NFT elements,1,50.0
rembrandt-venture-partners,Mobile,1,33.33
rembrandt-venture-partners,Payments,1,33.33
rembrandt-venture-partners,Portfolio Management,1,33.33
revelry-venture-partners,Payments,1,50.0
revelry-venture-partners,Tax & Accounting,1,50.0
silicon-badia,Payments,1,50.0
silicon-badia,Tax & Accounting,1,50.0
thomson-reuters,Data Service,2,40.0
thomson-reuters,CEX,1,20.0
thomson-reuters,Tax & Accounting,1,20.0
thomson-reuters,Trading Strategies,1,20.0
fifth-wall,Real Estate,2,25.0
fifth-wall,Carbon Credit,1,12.5
fifth-wall,Marketplace,1,12.5
fifth-wall,Metaverse,1,12.5
fifth-wall,Perpetuals,1,12.5
fifth-wall,RWA,1,12.5
fifth-wall,US Coins,1,12.5
clocktower-ventures,Payments,3,60.0
clocktower-ventures,Data Service,1,20.0
clocktower-ventures,Portfolio Management,1,20.0
crypto-fomo,Play to Earn (P2E),1,100.0
dila-capital,Payments,5,71.43
dila-capital,Privacy,2,28.57
ebt-group,API,1,50.0
ebt-group,Data Service,1,50.0
norrsken-impact,CEX,1,33.33
norrsken-impact,Payments,1,33.33
norrsken-impact,Trading Strategies,1,33.33
