range,percentage,min,max,fund_slug
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,moonchase-asset
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,moonchase-asset
"$50,000,000+",0.0,50000000,,moonchase-asset
"$0 - $1,000,000",0.0,0,1000000.0,pace-gallery
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,pace-gallery
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,pace-gallery
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,pace-gallery
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,pace-gallery
"$50,000,000+",0.0,50000000,,pace-gallery
"$0 - $1,000,000",0.0,0,1000000.0,vorto-gaming
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,vorto-gaming
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,vorto-gaming
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,vorto-gaming
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,vorto-gaming
"$50,000,000+",0.0,50000000,,vorto-gaming
"$0 - $1,000,000",0.0,0,1000000.0,celer-network
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,celer-network
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,celer-network
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,celer-network
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,celer-network
"$50,000,000+",0.0,50000000,,celer-network
"$0 - $1,000,000",0.0,0,1000000.0,nelnet
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,nelnet
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,nelnet
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,nelnet
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,nelnet
"$50,000,000+",100.0,50000000,,nelnet
"$0 - $1,000,000",0.0,0,1000000.0,sybil-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,sybil-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,sybil-capital
"$10,000,000 - $20,000,000",100.0,10000000,20000000.0,sybil-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,sybil-capital
"$50,000,000+",0.0,50000000,,sybil-capital
"$0 - $1,000,000",0.0,0,1000000.0,tnt-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,tnt-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,tnt-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,tnt-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,tnt-ventures
"$50,000,000+",100.0,50000000,,tnt-ventures
"$0 - $1,000,000",12.5,0,1000000.0,launchub-ventures
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,launchub-ventures
"$3,000,000 - $10,000,000",25.0,3000000,10000000.0,launchub-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,launchub-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,launchub-ventures
"$50,000,000+",12.5,50000000,,launchub-ventures
"$0 - $1,000,000",0.0,0,1000000.0,k-venture-capital
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,k-venture-capital
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,k-venture-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,k-venture-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,k-venture-capital
"$50,000,000+",0.0,50000000,,k-venture-capital
"$0 - $1,000,000",0.0,0,1000000.0,al-goanna
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,al-goanna
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,al-goanna
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,al-goanna
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,al-goanna
"$50,000,000+",0.0,50000000,,al-goanna
"$0 - $1,000,000",0.0,0,1000000.0,omron-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,omron-ventures
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,omron-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,omron-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,omron-ventures
"$50,000,000+",0.0,50000000,,omron-ventures
"$0 - $1,000,000",0.0,0,1000000.0,wayra
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,wayra
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,wayra
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,wayra
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,wayra
"$50,000,000+",0.0,50000000,,wayra
"$0 - $1,000,000",0.0,0,1000000.0,zubi-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,zubi-capital
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,zubi-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,zubi-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,zubi-capital
"$50,000,000+",0.0,50000000,,zubi-capital
"$0 - $1,000,000",0.0,0,1000000.0,sigma-dao
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,sigma-dao
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,sigma-dao
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,sigma-dao
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,sigma-dao
"$50,000,000+",0.0,50000000,,sigma-dao
"$0 - $1,000,000",0.0,0,1000000.0,tokoin-global
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,tokoin-global
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,tokoin-global
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,tokoin-global
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,tokoin-global
"$50,000,000+",0.0,50000000,,tokoin-global
"$0 - $1,000,000",0.0,0,1000000.0,wadzpay
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,wadzpay
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,wadzpay
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,wadzpay
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,wadzpay
"$50,000,000+",0.0,50000000,,wadzpay
"$0 - $1,000,000",0.0,0,1000000.0,d4-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,d4-ventures
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,d4-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,d4-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,d4-ventures
"$50,000,000+",0.0,50000000,,d4-ventures
"$0 - $1,000,000",0.0,0,1000000.0,ricketts-family
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,ricketts-family
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,ricketts-family
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,ricketts-family
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,ricketts-family
"$50,000,000+",0.0,50000000,,ricketts-family
"$0 - $1,000,000",0.0,0,1000000.0,bitfwd
"$1,000,000 - $3,000,000",66.67,1000000,3000000.0,bitfwd
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,bitfwd
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,bitfwd
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,bitfwd
"$50,000,000+",0.0,50000000,,bitfwd
"$0 - $1,000,000",0.0,0,1000000.0,tenzing-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,tenzing-capital
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,tenzing-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,tenzing-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,tenzing-capital
"$50,000,000+",0.0,50000000,,tenzing-capital
"$0 - $1,000,000",0.0,0,1000000.0,welinder-shi
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,welinder-shi
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,welinder-shi
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,welinder-shi
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,welinder-shi
"$50,000,000+",0.0,50000000,,welinder-shi
"$0 - $1,000,000",0.0,0,1000000.0,3twelve-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,3twelve-capital
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,3twelve-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,3twelve-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,3twelve-capital
"$50,000,000+",0.0,50000000,,3twelve-capital
"$0 - $1,000,000",0.0,0,1000000.0,clever-advertising
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,clever-advertising
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,clever-advertising
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,clever-advertising
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,clever-advertising
"$50,000,000+",0.0,50000000,,clever-advertising
"$0 - $1,000,000",0.0,0,1000000.0,cypherpunk-holdings
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,cypherpunk-holdings
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,cypherpunk-holdings
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,cypherpunk-holdings
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,cypherpunk-holdings
"$50,000,000+",0.0,50000000,,cypherpunk-holdings
"$0 - $1,000,000",0.0,0,1000000.0,folks-finance
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,folks-finance
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,folks-finance
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,folks-finance
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,folks-finance
"$50,000,000+",0.0,50000000,,folks-finance
"$0 - $1,000,000",0.0,0,1000000.0,sipher
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,sipher
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,sipher
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,sipher
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,sipher
"$50,000,000+",0.0,50000000,,sipher
"$0 - $1,000,000",0.0,0,1000000.0,hill-harbour
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,hill-harbour
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,hill-harbour
"$10,000,000 - $20,000,000",100.0,10000000,20000000.0,hill-harbour
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,hill-harbour
"$50,000,000+",0.0,50000000,,hill-harbour
"$0 - $1,000,000",0.0,0,1000000.0,jpin
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,jpin
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,jpin
"$10,000,000 - $20,000,000",100.0,10000000,20000000.0,jpin
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,jpin
"$50,000,000+",0.0,50000000,,jpin
"$0 - $1,000,000",0.0,0,1000000.0,makan-investments
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,makan-investments
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,makan-investments
"$10,000,000 - $20,000,000",100.0,10000000,20000000.0,makan-investments
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,makan-investments
"$50,000,000+",0.0,50000000,,makan-investments
"$0 - $1,000,000",0.0,0,1000000.0,middle-east-venture-partners
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,middle-east-venture-partners
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,middle-east-venture-partners
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,middle-east-venture-partners
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,middle-east-venture-partners
"$50,000,000+",50.0,50000000,,middle-east-venture-partners
"$0 - $1,000,000",0.0,0,1000000.0,mvc-friends
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,mvc-friends
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,mvc-friends
"$10,000,000 - $20,000,000",100.0,10000000,20000000.0,mvc-friends
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,mvc-friends
"$50,000,000+",0.0,50000000,,mvc-friends
"$0 - $1,000,000",0.0,0,1000000.0,onmobile
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,onmobile
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,onmobile
"$10,000,000 - $20,000,000",100.0,10000000,20000000.0,onmobile
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,onmobile
"$50,000,000+",0.0,50000000,,onmobile
"$0 - $1,000,000",0.0,0,1000000.0,sun-hung-kai-and-co-limited
"$1,000,000 - $3,000,000",20.0,1000000,3000000.0,sun-hung-kai-and-co-limited
"$3,000,000 - $10,000,000",20.0,3000000,10000000.0,sun-hung-kai-and-co-limited
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,sun-hung-kai-and-co-limited
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,sun-hung-kai-and-co-limited
"$50,000,000+",60.0,50000000,,sun-hung-kai-and-co-limited
"$0 - $1,000,000",0.0,0,1000000.0,roseon-finance
"$1,000,000 - $3,000,000",66.67,1000000,3000000.0,roseon-finance
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,roseon-finance
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,roseon-finance
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,roseon-finance
"$50,000,000+",0.0,50000000,,roseon-finance
"$0 - $1,000,000",0.0,0,1000000.0,dodo
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,dodo
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,dodo
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,dodo
"$20,000,000 - $50,000,000",100.0,20000000,50000000.0,dodo
"$50,000,000+",0.0,50000000,,dodo
"$0 - $1,000,000",0.0,0,1000000.0,mcdex
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,mcdex
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,mcdex
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,mcdex
"$20,000,000 - $50,000,000",100.0,20000000,50000000.0,mcdex
"$50,000,000+",0.0,50000000,,mcdex
"$0 - $1,000,000",0.0,0,1000000.0,null-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,null-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,null-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,null-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,null-capital
"$50,000,000+",0.0,50000000,,null-capital
"$0 - $1,000,000",0.0,0,1000000.0,roundhill-investments
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,roundhill-investments
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,roundhill-investments
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,roundhill-investments
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,roundhill-investments
"$50,000,000+",0.0,50000000,,roundhill-investments
"$0 - $1,000,000",33.33,0,1000000.0,valour
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,valour
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,valour
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,valour
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,valour
"$50,000,000+",33.33,50000000,,valour
"$0 - $1,000,000",0.0,0,1000000.0,verizon-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,verizon-ventures
"$3,000,000 - $10,000,000",25.0,3000000,10000000.0,verizon-ventures
"$10,000,000 - $20,000,000",50.0,10000000,20000000.0,verizon-ventures
"$20,000,000 - $50,000,000",25.0,20000000,50000000.0,verizon-ventures
"$50,000,000+",0.0,50000000,,verizon-ventures
"$0 - $1,000,000",0.0,0,1000000.0,astella
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,astella
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,astella
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,astella
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,astella
"$50,000,000+",0.0,50000000,,astella
"$0 - $1,000,000",0.0,0,1000000.0,domo-invest
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,domo-invest
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,domo-invest
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,domo-invest
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,domo-invest
"$50,000,000+",0.0,50000000,,domo-invest
"$0 - $1,000,000",0.0,0,1000000.0,julius-baer
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,julius-baer
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,julius-baer
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,julius-baer
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,julius-baer
"$50,000,000+",100.0,50000000,,julius-baer
"$0 - $1,000,000",0.0,0,1000000.0,ordway-selections
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,ordway-selections
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,ordway-selections
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,ordway-selections
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,ordway-selections
"$50,000,000+",100.0,50000000,,ordway-selections
"$0 - $1,000,000",0.0,0,1000000.0,superlauncher
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,superlauncher
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,superlauncher
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,superlauncher
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,superlauncher
"$50,000,000+",0.0,50000000,,superlauncher
"$0 - $1,000,000",0.0,0,1000000.0,terabyte
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,terabyte
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,terabyte
"$10,000,000 - $20,000,000",100.0,10000000,20000000.0,terabyte
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,terabyte
"$50,000,000+",0.0,50000000,,terabyte
"$0 - $1,000,000",30.0,0,1000000.0,chronos-ventures
"$1,000,000 - $3,000,000",40.0,1000000,3000000.0,chronos-ventures
"$3,000,000 - $10,000,000",30.0,3000000,10000000.0,chronos-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,chronos-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,chronos-ventures
"$50,000,000+",0.0,50000000,,chronos-ventures
"$0 - $1,000,000",0.0,0,1000000.0,dreamboat-capital
"$1,000,000 - $3,000,000",80.0,1000000,3000000.0,dreamboat-capital
"$3,000,000 - $10,000,000",20.0,3000000,10000000.0,dreamboat-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,dreamboat-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,dreamboat-capital
"$50,000,000+",0.0,50000000,,dreamboat-capital
"$0 - $1,000,000",0.0,0,1000000.0,ispolink
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,ispolink
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,ispolink
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,ispolink
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,ispolink
"$50,000,000+",0.0,50000000,,ispolink
"$0 - $1,000,000",0.0,0,1000000.0,jet-protocol
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,jet-protocol
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,jet-protocol
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,jet-protocol
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,jet-protocol
"$50,000,000+",0.0,50000000,,jet-protocol
"$0 - $1,000,000",0.0,0,1000000.0,nodeseeds
"$1,000,000 - $3,000,000",25.0,1000000,3000000.0,nodeseeds
"$3,000,000 - $10,000,000",75.0,3000000,10000000.0,nodeseeds
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,nodeseeds
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,nodeseeds
"$50,000,000+",0.0,50000000,,nodeseeds
"$0 - $1,000,000",0.0,0,1000000.0,bca-investments
"$1,000,000 - $3,000,000",66.67,1000000,3000000.0,bca-investments
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,bca-investments
"$10,000,000 - $20,000,000",33.33,10000000,20000000.0,bca-investments
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,bca-investments
"$50,000,000+",0.0,50000000,,bca-investments
"$0 - $1,000,000",0.0,0,1000000.0,octopus-crypto-capital
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,octopus-crypto-capital
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,octopus-crypto-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,octopus-crypto-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,octopus-crypto-capital
"$50,000,000+",0.0,50000000,,octopus-crypto-capital
"$0 - $1,000,000",0.0,0,1000000.0,prestige-fund-investment
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,prestige-fund-investment
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,prestige-fund-investment
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,prestige-fund-investment
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,prestige-fund-investment
"$50,000,000+",0.0,50000000,,prestige-fund-investment
"$0 - $1,000,000",0.0,0,1000000.0,hinge-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,hinge-capital
"$3,000,000 - $10,000,000",66.67,3000000,10000000.0,hinge-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,hinge-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,hinge-capital
"$50,000,000+",33.33,50000000,,hinge-capital
"$0 - $1,000,000",0.0,0,1000000.0,corbin-capital-partners
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,corbin-capital-partners
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,corbin-capital-partners
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,corbin-capital-partners
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,corbin-capital-partners
"$50,000,000+",100.0,50000000,,corbin-capital-partners
"$0 - $1,000,000",0.0,0,1000000.0,meta-investments
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,meta-investments
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,meta-investments
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,meta-investments
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,meta-investments
"$50,000,000+",100.0,50000000,,meta-investments
"$0 - $1,000,000",0.0,0,1000000.0,partners-for-growth
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,partners-for-growth
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,partners-for-growth
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,partners-for-growth
"$20,000,000 - $50,000,000",100.0,20000000,50000000.0,partners-for-growth
"$50,000,000+",0.0,50000000,,partners-for-growth
"$0 - $1,000,000",0.0,0,1000000.0,renaissance-research-ventures
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,renaissance-research-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,renaissance-research-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,renaissance-research-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,renaissance-research-ventures
"$50,000,000+",0.0,50000000,,renaissance-research-ventures
"$0 - $1,000,000",0.0,0,1000000.0,strange-quark-ventures
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,strange-quark-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,strange-quark-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,strange-quark-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,strange-quark-ventures
